en,pt-BR
%%% EMPTY,"Desculpe, não há texto para traduzir."
Create Food and Water,Criar Comida e Água
Create some temporary food and permanent bottles of water.,Crie alguns alimentos temporários e garrafas permanentes de água.
Enemies Abound,Inimigos à Vista
"<LSTag Type=""Status"" Tooltip=""ENEMIES_ABOUND"">Confuse</LSTag> an enemy, causing them to attack at random and possibly wander around aimlessly.","<LSTag Type=""Status"" Tooltip=""ENEMIES_ABOUND"">Confundir</LSTag> um inimigo, fazendo com que ele ataque aleatoriamente e possivelmente vagueie sem rumo."
Enemies Abound,Inimigos à Vista
"Affected entity is hostile to everyone and may wander around aimlessly.<br><br>When it takes damage, the entity can try to shake off the effect. ","A entidade afetada é hostil a todos e pode vagar sem rumo.<br><br>Quando sofre dano, a entidade pode tentar se livrar do efeito."
Erupting Earth,Terra Eruptiva
"Churned earth bursts from the ground, slowing creatures within.","A terra revolvida irrompe do chão, desacelerando criaturas dentro dela."
Flame Arrows,Flechas Flamejantes
Imbue [2] pieces of ammunition with fiery might. They deal an additional [1].,Imbuir [2] peças de munição com poder flamejante. Elas causam [1] adicional.
Flame Arrows,Flechas Flamejantes
Ranged weapons deal an additional [1].,Armas à distância causam [1] a mais.
Flame Arrows,Flechas Flamejantes
Flame Arrows,Flechas Flamejantes
Ranged weapons deal an additional [1].,Armas à distância causam [1] a mais.
Flame Arrows,Flechas Flamejantes
%%% EMPTY,"Desculpe, não há texto para traduzir."
Flame Arrows,Flechas Flamejantes
Ranged weapons deal an additional [1].,Armas à distância causam [1] a mais.
Flame Arrows,Flechas Flamejantes
Ranged weapons deal additional fire damage.,Armas de longo alcance causam dano de fogo adicional.
Freedom of the Waves,Liberdade das Ondas
"Call forth a deluge of seawater to flood everything within a [1] radius of the target point. Enemies are knocked <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag>.<br><br>You can then teleport to a nearby surface of water.","Convocar um dilúvio de água do mar para inundar tudo dentro de um raio de [1] do ponto alvo. Inimigos são derrubados <LSTag Type=""Status"" Tooltip=""PRONE"">Derrubado</LSTag>.<br><br>Você pode então se teletransportar para uma superfície de água próxima."
Freedom of the Waves: Teleport,Liberdade das Ondas: Teleportar
Teleport to a nearby surface of water.,Teleporte para uma superfície de água próxima.
Freedom of the Waves,Liberdade das Ondas
Can teleport to a nearby surface of water.,Pode se teletransportar para uma superfície de água próxima.
Incite Greed,Incitar Ganância
"<LSTag Type=""Status"" Tooltip=""INCITE_GREED"">Charm</LSTag> all nearby creatures into walking peacefully towards you.","<LSTag Type=""Status"" Tooltip=""INCITE_GREED"">Encantar</LSTag> todas as criaturas próximas para que caminhem pacificamente em sua direção."
Incite Greed,Incitar Ganância
Affected entity has to move towards the spellcaster using the shortest route possible and can't take any other actions or bonus actions.<br><br>Removed by taking damage or passing a Wisdom save at the end of each turn.,A entidade afetada deve se mover em direção ao conjurador usando o caminho mais curto possível e não pode realizar nenhuma outra ação ou ação bônus.<br><br>Removido ao sofrer dano ou ao passar em um teste de Sabedoria no final de cada turno.
Intellect Fortress,Fortaleza Intelectual
"Grant yourself or a target <LSTag Tooltip=""Resistant"">Resistance</LSTag> to psychic damage as well as <LSTag Tooltip=""Advantage"">Advantage</LSTag> on Intelligence, Wisdom and Charisma <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","Conceda a si mesmo ou a um alvo <LSTag Tooltip=""Resistant"">Resistência</LSTag> a dano psíquico, bem como <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> de Inteligência, Sabedoria e Carisma."
Intellect Fortress,Fortaleza Intelectual
"Has <LSTag Tooltip=""Advantage"">Advantage</LSTag> on Intelligence, Wisdom, and Charisma <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag> and <LSTag Tooltip=""Resistant"">Resistance</LSTag> to psychic damage.","Tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> de Inteligência, Sabedoria e Carisma e <LSTag Tooltip=""Resistant"">Resistência</LSTag> a dano psíquico."
Life Transference,Transferência de Vida
Sacrifice your health to mend another creature's injuries. Deals [1] to yourself.,Sacrifique sua saúde para curar as feridas de outra criatura. Causa [1] em você mesmo.
Cure Wounds,Cura de Ferimentos
Heal a creature you can touch.,Cure uma criatura que você pode tocar.
The caster must not be resistant or immune to necrotic damage.,O conjurador não pode ser resistente ou imune a dano necrótico.
Melf's Minute Meteors,Meteoros Minutos de Melf
Conjure [2] flaming meteors that can be thrown at enemies to explode in a [3] radius dealing [1].,Convoque [2] meteoros flamejantes que podem ser lançados contra inimigos para explodir em um raio de [3] causando [1].
Melf's Minute Meteors,Meteoros Minutos de Melf
Can throw minute meteors at enemies.,Pode lançar meteoros minúsculos nos inimigos.
Melf's Minute Meteors,Meteoros Minutos de Melf
Can throw minute meteors at enemies.,Pode lançar meteoros minúsculos nos inimigos.
Melf's Minute Meteors (Bonus),Meteoros Minutos de Melf (Bônus)
Hurl a minute meteor at the target that explodes in a [1] radius.,Lance um meteoro de um minuto no alvo que explode em um raio de [1].
Melf's Minute Meteors (Free),Meteoros Minutos de Melf (Gratuito)
Melf's Minute Meteors,Meteoros Minutos de Melf
Can throw minute meteors at enemies for free.,Pode lançar meteoros minúsculos nos inimigos gratuitamente.
Melf's Minute Meteors,Meteoros Minutos de Melf
Can throw minute meteors at enemies.,Pode lançar meteoros minúsculos nos inimigos.
Motivational Speech,Discurso Motivacional
"Motivate up to 5 creatures. They gain +[1] and advantage on Wisdom <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.<br><br>If an affected entity is hit by an attack it has <LSTag Tooltip=""Advantage"">Advantage</LSTag> on the next <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag>.","Motivar até 5 criaturas. Elas ganham +[1] e vantagem em <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> de Sabedoria.<br><br>Se uma entidade afetada for atingida por um ataque, ela terá <LSTag Tooltip=""Advantage"">Vantagem</LSTag> na próxima <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag>."
Motivational Speech,Discurso Motivacional
"Gained [1] <LSTag Tooltip=""TemporaryHitPoints"">temporary hit points</LSTag> and <LSTag Tooltip=""Advantage"">Advantage</LSTag> on Wisdom <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.<br><br>If hit by an attack gain <LSTag Tooltip=""Advantage"">Advantage</LSTag> on the next <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag>.","Ganhou [1] <LSTag Tooltip=""TemporaryHitPoints"">pontos de vida temporários</LSTag> e <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> de Sabedoria.<br><br>Se for atingido por um ataque, ganhe <LSTag Tooltip=""Advantage"">Vantagem</LSTag> na próxima <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag>."
Motivational Speech: Attack,Discurso Motivacional: Ataque
"Has <LSTag Tooltip=""Advantage"">Advantage</LSTag> on the next <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag>.","Tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> na próxima <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag>."
Motivational Speech,Discurso Motivacional
Motivational Speech,Discurso Motivacional
"Gained [1] <LSTag Tooltip=""TemporaryHitPoints"">temporary hit points</LSTag> and <LSTag Tooltip=""Advantage"">Advantage</LSTag> on Wisdom <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.<br><br>If hit by an attack gain <LSTag Tooltip=""Advantage"">Advantage</LSTag> on the next <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag>.","Ganhou [1] <LSTag Tooltip=""TemporaryHitPoints"">pontos de vida temporários</LSTag> e <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> de Sabedoria.<br><br>Se for atingido por um ataque, ganhe <LSTag Tooltip=""Advantage"">Vantagem</LSTag> na próxima <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag>."
Motivational Speech,Discurso Motivacional
"Gained [1] <LSTag Tooltip=""TemporaryHitPoints"">temporary hit points</LSTag> and <LSTag Tooltip=""Advantage"">Advantage</LSTag> on Wisdom <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.<br><br>If hit by an attack gain <LSTag Tooltip=""Advantage"">Advantage</LSTag> on the next <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag>.","Ganhou [1] <LSTag Tooltip=""TemporaryHitPoints"">pontos de vida temporários</LSTag> e <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> de Sabedoria.<br><br>Se for atingido por um ataque, ganhe <LSTag Tooltip=""Advantage"">Vantagem</LSTag> na próxima <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag>."
Motivational Speech,Discurso Motivacional
"Gained [1] <LSTag Tooltip=""TemporaryHitPoints"">temporary hit points</LSTag> and <LSTag Tooltip=""Advantage"">Advantage</LSTag> on Wisdom <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.<br><br>If hit by an attack gain <LSTag Tooltip=""Advantage"">Advantage</LSTag> on the next <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag>.","Ganhou [1] <LSTag Tooltip=""TemporaryHitPoints"">pontos de vida temporários</LSTag> e <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> de Sabedoria.<br><br>Se for atingido por um ataque, ganhe <LSTag Tooltip=""Advantage"">Vantagem</LSTag> na próxima <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag>."
Psionic Blast,Explosão Psíquica
"Unleash a destructive wave of mental power that pushes away all creatures and objects, knocking them <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag>.","Liberte uma onda destrutiva de poder mental que empurra todas as criaturas e objetos, derrubando-os <LSTag Type=""Status"" Tooltip=""PRONE"">Derrubado</LSTag>."
Pulse Wave: Push,Onda Pulsante: Empurrar
Create intense pressure that pulls creatures and objects.,Crie uma pressão intensa que puxa criaturas e objetos.
Pulse Wave,Onda Pulsante
Create intense pressure that pushes or pulls creatures and objects in the area.,Crie uma pressão intensa que empurra ou puxa criaturas e objetos na área.
Pulse Wave: Pull,Onda Pulsante: Puxar
Create intense pressure that pushes away creatures and objects.,Crie uma pressão intensa que empurra criaturas e objetos para longe.
Spirit Shroud,Manto Espiritual
Call forth spirits to fight. Nearby enemies have [1] of reduced movement speed.<br><br>When you attack a nearby enemy deal an extra [2] or [3] or [4] and prevent them from regaining hit points until your next turn.,"Chame espíritos para lutar. Inimigos próximos têm [1] de velocidade de movimento reduzida.<br><br>Quando você atacar um inimigo próximo, cause um extra de [2] ou [3] ou [4] e impeça que eles recuperem pontos de vida até seu próximo turno."
Spirit Shroud: Radiant,Manto Espiritual: Radiante
Nearby enemies have [1] of reduced movement speed.<br><br>When you attack a nearby enemy deal an extra [2] and prevent them from regaining hit points until your next turn.,"Inimigos próximos têm [1] de velocidade de movimento reduzida.<br><br>Quando você ataca um inimigo próximo, causa um adicional de [2] e impede que eles recuperem pontos de vida até o seu próximo turno."
Spirit Shroud Vulnerable,Manto Espiritual Vulnerável
Takes bonus damage when attacked by the source of the spirit shroud.,Sofre dano bônus quando atacado pela fonte do manto espiritual.
Spirit Shroud: Radiant,Manto Espiritual: Radiante
Spirit Shroud: Necrotic,Manto Espiritual: Necrótico
Spirit Shroud: Radiant,Manto Espiritual: Radiante
"Call forth spirits to fight. Nearby enemies have [2] of reduced movement speed, can't regain hit points until your next turn, and take [1] extra damage when you attack them.","Chame espíritos para lutar. Inimigos próximos têm [2] de velocidade de movimento reduzida, não podem recuperar pontos de vida até seu próximo turno e sofrem [1] de dano extra quando você os ataca."
Spirit Shroud: Cold,Manto Espiritual: Frio
Call forth spirits to fight. Nearby enemies have [1] of reduced movement speed.<br><br>When you attack a nearby enemy deal an extra [2] and prevent them from regaining hit points until your next turn.,"Chame espíritos para lutar. Inimigos próximos têm [1] de velocidade de movimento reduzida.<br><br>Quando você atacar um inimigo próximo, cause [2] a mais e impeça que ele recupere pontos de vida até seu próximo turno."
Spirit Shroud: Necrotic,Manto Espiritual: Necrótico
Spirit Shroud: Cold,Manto Espiritual: Frio
Spirit Shroud: Necrotic,Manto Espiritual: Necrótico
Spirit Shroud: Cold,Manto Espiritual: Frio
Spirit Shroud: Necrotic,Manto Espiritual: Necrótico
Spirit Shroud: Cold,Manto Espiritual: Frio
Spirit Shroud Chilled,Manto Espiritual Congelado
"Cannot regain <LSTag Tooltip=""HitPoints"">hit points</LSTag>.","Não é possível recuperar <LSTag Tooltip=""HitPoints"">pontos de vida</LSTag>."
Spirit Shroud,Manto Espiritual
Tidal Wave,Onda de Maré
"Conjure a wave of water that knocks enemies <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag> within a [1] radius of the target location.","Conjure uma onda de água que derruba inimigos <LSTag Type=""Status"" Tooltip=""PRONE"">Derrubados</LSTag> dentro de um raio de [1] da localização alvo."
Aura of Life,Aura da Vida
"Radiate an aura that grants all nearby allies <LSTag Tooltip=""Resistant"">Resistance</LSTag> to necrotic damage.<br><br>Downed allies will also regain 1 hit point.","Radiar uma aura que concede a todos os aliados próximos <LSTag Tooltip=""Resistant"">Resistência</LSTag> a dano necrótico.<br><br>Aliados derrubados também recuperarão 1 ponto de vida."
Aura of Life,Aura da Vida
"Affected entity can use <LSTag Type=""Spell"" Tooltip=""Target_AuraOfVitality_Activate"">Restore Vitality</LSTag> to heal itself or nearby allies.","A entidade afetada pode usar <LSTag Type=""Spell"" Tooltip=""Target_AuraOfVitality_Activate"">Restaurar Vitalidade</LSTag> para curar a si mesma ou aliados próximos."
"Radiate an aura that grants all nearby allies <LSTag Tooltip=""Resistant"">Resistance</LSTag> to necrotic damage.<br><br>Downed allies will also regain 1 hit point.","Radiar uma aura que concede a todos os aliados próximos <LSTag Tooltip=""Resistant"">Resistência</LSTag> a dano necrótico.<br><br>Aliados derrubados também recuperarão 1 ponto de vida."
Aura of Life,Aura da Vida
"Has <LSTag Tooltip=""Resistant"">Resistance</LSTag> to necrotic damage.<br><br>Regain 1 hit point when downed.","Tem <LSTag Tooltip=""Resistant"">Resistência</LSTag> a dano necrótico.<br><br>Recupere 1 ponto de vida ao ser derrubado."
Aura of Purity,Aura da Pureza
"Radiate an aura that grants all nearby allies <LSTag Tooltip=""Resistant"">Resistance</LSTag> to poison damage and <LSTag Tooltip=""Advantage"">Advantage</LSTag> on Constitution <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","Radiar uma aura que concede a todos os aliados próximos <LSTag Tooltip=""Resistant"">Resistência</LSTag> a dano de veneno e <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> de Constituição."
Aura of Purity,Aura da Pureza
"Radiate an aura that grants all nearby allies <LSTag Tooltip=""Resistant"">Resistance</LSTag> to poison damage and <LSTag Tooltip=""Advantage"">Advantage</LSTag> on Constitution <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","Radiar uma aura que concede a todos os aliados próximos <LSTag Tooltip=""Resistant"">Resistência</LSTag> a dano de veneno e <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> de Constituição."
Aura of Purity,Aura da Pureza
"Has <LSTag Tooltip=""Resistant"">Resistance</LSTag> to poison damage and <LSTag Tooltip=""Advantage"">Advantage</LSTag> on Constitution <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","Tem <LSTag Tooltip=""Resistant"">Resistência</LSTag> a dano de veneno e <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> de Constituição."
Ego Whip,Chicote do Ego
"Invade a target's mind and fill it with despair. The target has <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>, <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>, and <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag> and it can't cast spells.","Invada a mente de um alvo e encha-a de desespero. O alvo tem <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag>, <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag> e <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> e não pode lançar feitiços."
Ego Whip,Chicote do Ego
"Filled with despair. Has <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>, <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>, and <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag> and it can't cast spells.","Preenchido com desespero. Tem <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag>, <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag> e <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> e não pode lançar feitiços."
Charm Monster,Encantar Monstro
"<LSTag Type=""Status"" Tooltip=""CHARMED"">Charm</LSTag> a creature to prevent it from attacking you. You gain <LSTag Tooltip=""Advantage"">Advantage</LSTag> on Charisma <LSTag Tooltip=""AbilityCheck"">Checks</LSTag> in dialogue.","<LSTag Type=""Status"" Tooltip=""CHARMED"">Encantado</LSTag> uma criatura para impedi-la de te atacar. Você ganha <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em testes de Carisma <LSTag Tooltip=""AbilityCheck"">em diálogos</LSTag>."
"Enemies have Advantage on <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag> against being Charmed.","Inimigos têm Vantagem em <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> contra serem Encantados."
Gravity Sinkhole,Buraco de Gravidade
Create a sphere of crushing force that pulls enemies towards it.,Crie uma esfera de força esmagadora que puxa inimigos para ela.
Psychic Lance,Lança Psíquica
Raulothim's Psychic Lance,Lança Psíquica de Raulothim
"Psychically attack the target's mind and <LSTag Type=""Status"" Tooltip=""PSYCHIC_LANCE"">Incapacitate</LSTag> them.","Ataque psicologicamente a mente do alvo e <LSTag Type=""Status"" Tooltip=""PSYCHIC_LANCE"">Incapacite</LSTag>-o."
Summon Moonblade (Fire),Invocar Lâmina da Lua (Fogo)
Summon a +[3] magical flaming shortsword that deals a bonus [1] and sheds bright light in a [2] radius.,Convoque uma shortsword mágica flamejante +[3] que causa um bônus de [1] e emite luz brilhante em um raio de [2].
Upcasting the spell upgrades the weapon in different ways.,Aumentar o nível do feitiço aprimora a arma de diferentes maneiras.
Shortsword +2,Espada Curta +2
This potent weapon was created by the smiths of ancient Myth Drannor. Moonblades are used in the long process of selecting a ruler for the isle of Evermeet.,Esta poderosa arma foi criada pelos ferreiros da antiga Myth Drannor. As Lâminas da Lua são usadas no longo processo de seleção de um governante para a ilha de Evermeet.
Moonblade,Lâmina da Lua
Moonblades are used in the long process of selecting a ruler for the isle of Evermeet.,As lâminas lunares são usadas no longo processo de seleção de um governante para a ilha de Evermeet.
Ever-burning,Sempre Ardente
An arcane flame that cannot be quenched.,Uma chama arcana que não pode ser apagada.
Moonblade (Fire),Lâmina da Lua (Fogo)
"When unsheathed, the blade is engulfed in blue flames.","Quando desembainhada, a lâmina é envolta em chamas azuis."
Moonblade,Lâmina da Lua
Moonblade,Lâmina da Lua
"Has <LSTag Tooltip=""Resistant"">Resistance</LSTag> to fire damage.","Tem <LSTag Tooltip=""Resistant"">Resistência</LSTag> a dano de fogo."
"Increases <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag> by 1.","Aumenta em 1 a <LSTag Tooltip=""ArmourClass"">Classe de Armadura</LSTag>."
"Summon a +[3] magical flaming shortsword that deals a bonus [1] and sheds bright light in a [2] radius.<br><br>Increases <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag> by 1.","Convoque uma shortsword mágica flamejante +[3] que causa um bônus de [1] e emite luz intensa em um raio de [2].<br><br>Aumenta a <LSTag Tooltip=""ArmourClass"">Classe de Armadura</LSTag> em 1."
"Summon a +[3] magical flaming shortsword that deals a bonus [1] and sheds bright light in a [2] radius.<br><br>Increases <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag> by 1.","Convoque uma shortsword mágica flamejante +[3] que causa um bônus de [1] e emite luz intensa em um raio de [2].<br><br>Aumenta a <LSTag Tooltip=""ArmourClass"">Classe de Armadura</LSTag> em 1."
"Summon a +[3] magical flaming shortsword that deals a bonus [1] and sheds bright light in a [2] radius.<br><br>Increases <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag> by 1.<br><br>Grants <LSTag Tooltip=""Resistant"">Resistance</LSTag> to fire damage.","Convoque uma shortsword mágica flamejante +[3] que causa um bônus de [1] e emite luz brilhante em um raio de [2].<br><br>Aumenta a <LSTag Tooltip=""ArmourClass"">Classe de Armadura</LSTag> em 1.<br><br>Concede <LSTag Tooltip=""Resistant"">Resistência</LSTag> a dano de fogo."
Moonblade: AC,Lâmina da Lua: CA
"Increases <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag> by 1.","Aumenta em 1 a <LSTag Tooltip=""ArmourClass"">Classe de Armadura</LSTag>."
Moonblade: Resistance,Lâmina da Lua: Resistência
"Grants <LSTag Tooltip=""Resistant"">Resistance</LSTag> to fire damage.","Concede <LSTag Tooltip=""Resistant"">Resistência</LSTag> a dano de fogo."
Summon a +[2] magical flaming shortsword that deals a bonus [1].,Convoque uma adaga flamejante mágica +[2] que causa um bônus de [1].
Moonblade Slash (Cold),Corte da Lâmina da Lua (Frio)
"Perform a flaming flourish that <LSTag Type=""Status"" Tooltip=""BURNING"">Burns</LSTag>.","Realize um floreio flamejante que <LSTag Type=""Status"" Tooltip=""BURNING"">Queima</LSTag>."
Summon Moonblade,Invocar Lâmina da Lua
Summon a +[1] magical flaming or chilling shortsword.,Convoque uma shortsword mágica flamejante ou gelada +[1].
Summon Moonblade (Cold),Invocar Lâmina da Lua (Frio)
"Summon a +[3] magical chilling shortsword that sheds bright light in a [2] radius.<br><br>Deals a bonus [1].<br><br>Increases <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag> by 1.<br><br>Grants <LSTag Tooltip=""Resistant"">Resistance</LSTag> to Cold damage.","Convoque uma shortsword mágica gelada +[3] que emite luz brilhante em um raio de [2].<br><br>Causa um bônus de [1].<br><br>Aumenta a <LSTag Tooltip=""ArmourClass"">Classe de Armadura</LSTag> em 1.<br><br>Concede <LSTag Tooltip=""Resistant"">Resistência</LSTag> a dano de Frio."
Moonblade,Lâmina da Lua
Moonblades are used in the long process of selecting a ruler for the isle of Evermeet.,As lâminas lunares são usadas no longo processo de seleção de um governante para a ilha de Evermeet.
Moonblade Slash (Cold),Corte da Lâmina da Lua (Frio)
"Perform a chilling flourish that reduces <LSTag Tooltip=""MovementSpeed"">movement speed</LSTag> by [1].","Realize um floreio arrepiante que reduz a <LSTag Tooltip=""MovementSpeed"">velocidade de movimento</LSTag> em [1]."
Moonblade (Cold),Lâmina da Lua (Fria)
"When unsheathed, the blade is engulfed in blue frost.","Quando desembainhada, a lâmina é envolta em geada azul."
Moonblade Slash (Fire),Corte da Lâmina da Lua (Fogo)
Elemental Bane,Maldição Elemental
"The first time each turn the target takes damage of the chosen type they take an extra [1] of that type.<br><br>The target loses <LSTag Tooltip=""Resistant"">Resistance</LSTag> to the chosen damage type.","Na primeira vez que o alvo sofrer dano do tipo escolhido em cada turno, ele recebe um adicional de [1] desse tipo.<br><br>O alvo perde <LSTag Tooltip=""Resistant"">Resistência</LSTag> ao tipo de dano escolhido."
Elemental Bane: Cold,Maldição Elemental: Frio
"The first time each turn the target takes cold damage they take an extra [1].<br><br>The target loses <LSTag Tooltip=""Resistant"">Resistance</LSTag> to the chosen damage type.","Na primeira vez que o alvo sofrer dano de frio em cada turno, ele sofre um adicional de [1].<br><br>O alvo perde <LSTag Tooltip=""Resistant"">Resistência</LSTag> ao tipo de dano escolhido."
Elemental Bane: Acid,Maldição Elemental: Ácido
"The first time each turn the target takes acid damage they take an extra [1].<br><br>The target loses <LSTag Tooltip=""Resistant"">Resistance</LSTag> to the chosen damage type.","Na primeira vez que o alvo sofrer dano de ácido em cada turno, ele sofre um adicional de [1].<br><br>O alvo perde <LSTag Tooltip=""Resistant"">Resistência</LSTag> ao tipo de dano escolhido."
Elemental Bane: Fire,Maldição Elemental: Fogo
"The first time each turn the target takes fire damage they take an extra [1].<br><br>The target loses <LSTag Tooltip=""Resistant"">Resistance</LSTag> to the chosen damage type.","Na primeira vez que o alvo sofrer dano de fogo em cada turno, ele sofre um adicional de [1].<br><br>O alvo perde a <LSTag Tooltip=""Resistant"">Resistência</LSTag> ao tipo de dano escolhido."
Elemental Bane: Lightning,Maldição Elemental: Raio
"The first time each turn the target takes lightning damage they take an extra [1].<br><br>The target loses <LSTag Tooltip=""Resistant"">Resistance</LSTag> to the chosen damage type.","Na primeira vez que o alvo sofrer dano elétrico em cada turno, ele sofre um adicional de [1].<br><br>O alvo perde a <LSTag Tooltip=""Resistant"">Resistência</LSTag> ao tipo de dano escolhido."
Elemental Bane: Thunder,Maldição Elemental: Trovão
"The first time each turn the target takes thunder damage they take an extra [1].<br><br>The target loses <LSTag Tooltip=""Resistant"">Resistance</LSTag> to the chosen damage type.","Na primeira vez que o alvo sofrer dano de trovão em cada turno, ele sofre um adicional de [1].<br><br>O alvo perde <LSTag Tooltip=""Resistant"">Resistência</LSTag> ao tipo de dano escolhido."
Elemental Bane: Acid,Maldição Elemental: Ácido
Removes [2] resistance. The first time each turn the target takes [2] damage they take an additional [1].,"Remove [2] de resistência. Na primeira vez que o alvo sofrer [2] de dano em cada turno, ele sofre [1] adicional."
Elemental Bane: Acid,Maldição Elemental: Ácido
Elemental Bane: Cold,Maldição Elemental: Frio
Elemental Bane: Fire,Maldição Elemental: Fogo
Elemental Bane: Lightning,Maldição Elemental: Raio
Elemental Bane: Thunder,Maldição Elemental: Trovão
Elemental Bane: Acid,Maldição Elemental: Ácido
The next instance of [2] damage deals an additional [1].,O próximo dano de [2] causa um adicional de [1].
Elemental Bane: Cold,Maldição Elemental: Frio
Elemental Bane: Fire,Maldição Elemental: Fogo
Elemental Bane: Lightning,Maldição Elemental: Raio
Elemental Bane: Thunder,Maldição Elemental: Trovão
Web of Fire,Teia de Fogo
[1] streaks of fire snake towards different enemies. Each streak deals [2].<br><br>Can focus all streaks on one enemy for [3] instead.,[1] faixas de fogo serpenteiam em direção a diferentes inimigos. Cada faixa causa [2].<br><br>Pode concentrar todas as faixas em um único inimigo por [3] em vez disso.
Web of Fire (Multi),Teia de Fogo (Múltiplo)
[1] streaks of fire snake towards different enemies. Each streak deals [2].,[1] faixas de fogo serpenteiam em direção a diferentes inimigos. Cada faixa causa [2].
Web of Fire (Single),Teia de Fogo (Única)
[1] streaks of fire snake towards the target dealing [3].,[1] faixas de fogo serpenteiam em direção ao alvo causando [3].
Sense Vitals,Sentido dos Vitais
