en,pt-BR
"When you make a successful <LSTag Tooltip=""MeleeWeaponAttack"">Melee Weapon Attack</LSTag>, you potentially apply a <LSTag Type=""Status"" Tooltip=""CURSEOFHELLFIRE"">Curse of Hellfire</LSTag> to your target for three turns. This can be toggled at any time.","Quando você faz um <LSTag Tooltip=""MeleeWeaponAttack"">Ataque com Arma Corpo a Corpo</LSTag> bem-sucedido, você pode aplicar uma <LSTag Type=""Status"" Tooltip=""CURSEOFHELLFIRE"">Maldição do Fogo do Inferno</LSTag> ao seu alvo por três turnos. Isso pode ser ativado a qualquer momento."
Curse of Hellfire,Maldição do Fogo do Inferno
Affected creature is taking [1] per turn.,A criatura afetada está recebendo [1] por turno.
"Once per combat, when an enemy fails an <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag> against you or one of your Chained Companions, you may spend your <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag> in order to cast <LSTag Type=""Spell"" Tooltip=""Target_Darkness"">Darkness</LSTag>.","Uma vez por combate, quando um inimigo falha em uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> contra você ou um de seus Companheiros Encadeados, você pode gastar sua <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">reação</LSTag> para lançar <LSTag Type=""Spell"" Tooltip=""Target_Darkness"">Escuridão</LSTag>."
Dark Retaliation,Retaliação Sombria
"Once per combat, when an enemy fails an <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag> against you, cast <LSTag Type=""Spell"" Tooltip=""Target_Darkness"">Darkness</LSTag>.","Uma vez por combate, quando um inimigo falha em uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> contra você, lance <LSTag Type=""Spell"" Tooltip=""Target_Darkness"">Escuridão</LSTag>."
Eldritch Enervation,Enervação Eldritch
"Dealing damage with your <LSTag Type=""Spell"" Tooltip=""Projectile_EldritchBlast"">Eldritch Blast</LSTag> heals you for a value equal to your <LSTag Tooltip=""AbilityModifier"">Charisma Modifier</LSTag>.","Causar dano com seu <LSTag Type=""Spell"" Tooltip=""Projectile_EldritchBlast"">Explosão Eldritch</LSTag> cura você por um valor igual ao seu <LSTag Tooltip=""AbilityModifier"">Modificador de Carisma</LSTag>."
Expedient Overflow,Transbordo Expediente
"At the beginning of any combat encounter, gain <LSTag Type=""Status"" Tooltip=""EXPEDITIOUS_RETREAT"">Expeditious Retreat</LSTag> for three turns.","No início de qualquer encontro de combate, ganhe <LSTag Type=""Status"" Tooltip=""EXPEDITIOUS_RETREAT"">Retirada Expedita</LSTag> por três turnos."
"When an enemy fails an <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag> against you with a <LSTag Tooltip=""MeleeWeaponAttack"">Melee Weapon Attack</LSTag>, you may spend your <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag> in order to cast <LSTag Type=""Spell"" Tooltip=""Target_TrueStrike"">True Strike</LSTag>. Additionally, your Chained Companions gain the ability to cast True Strike as a <LSTag Tooltip=""Cantrip"">Cantrip</LSTag>.","Quando um inimigo falha em uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> contra você com um <LSTag Tooltip=""MeleeWeaponAttack"">Ataque Corpo a Corpo</LSTag>, você pode gastar sua <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">reação</LSTag> para lançar <LSTag Type=""Spell"" Tooltip=""Target_TrueStrike"">Golpe Verdadeiro</LSTag>. Além disso, seus Companheiros Encadeados ganham a habilidade de lançar Golpe Verdadeiro como um <LSTag Tooltip=""Cantrip"">Truque</LSTag>."
Hellish Rebuttal,Rebote Infernal
"When an enemy fails an <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag> against you with a <LSTag Tooltip=""MeleeWeaponAttack"">Melee Weapon Attack</LSTag>, cast <LSTag Type=""Spell"" Tooltip=""Target_TrueStrike"">True Strike</LSTag>","Quando um inimigo falha em uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> contra você com um <LSTag Tooltip=""MeleeWeaponAttack"">Ataque com Arma Corpo a Corpo</LSTag>, lance <LSTag Type=""Spell"" Tooltip=""Target_TrueStrike"">Golpe Verdadeiro</LSTag>"
Hellbound Vision,Visão Maldita
"When dealing damage with your <LSTag Type=""Spell"" Tooltip=""Projectile_EldritchBlast"">Eldritch Blast</LSTag>, you <LSTag Type=""Status"" Tooltip=""BLINDED"">Blind</LSTag> your target for one turn. This can be toggled at any time.","Ao causar dano com seu <LSTag Type=""Spell"" Tooltip=""Projectile_EldritchBlast"">Explosão Eldritch</LSTag>, você <LSTag Type=""Status"" Tooltip=""BLINDED"">Cega</LSTag> seu alvo por um turno. Isso pode ser ativado a qualquer momento."
Luck of the Devil,Sorte do Diabo
"Once per turn, upon rolling a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag>, restore one <LSTag Tooltip=""WarlockSpellSlot"">Warlock Spell Slot</LSTag>.","Uma vez por turno, ao rolar um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag>, restaure um <LSTag Tooltip=""WarlockSpellSlot"">slot de feitiço de Bruxo</LSTag>."
Master of Chaos,Mestre do Caos
"When you make a successful <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag> with your <LSTag Type=""Spell"" Tooltip=""Projectile_EldritchBlast"">Eldritch Blast</LSTag>, your target may potentially experience a negative surge of <LSTag Type=""Passive"" Tooltip=""WildMagic"">Wild Magic</LSTag>.","Quando você faz uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> bem-sucedida com seu <LSTag Type=""Spell"" Tooltip=""Projectile_EldritchBlast"">Raio Eldritch</LSTag>, seu alvo pode potencialmente experimentar uma onda negativa de <LSTag Type=""Passive"" Tooltip=""WildMagic"">Magia Selvagem</LSTag>."
One With Shadows,Um com as Sombras
"Upon killing a target or landing a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag>, you and all Chained Companions within [1] of you become <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisible</LSTag> for three turns.","Ao matar um alvo ou conseguir um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag>, você e todos os Companheiros Encadeados a até [1] de você se tornam <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisíveis</LSTag> por três turnos."
Pact Protection,Proteção do Pacto
"While not wearing armour, your base <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag> becomes 14. This also applies to your Chained Companions.","Enquanto não estiver usando armadura, sua <LSTag Tooltip=""ArmourClass"">Classe de Armadura</LSTag> base se torna 14. Isso também se aplica aos seus Companheiros Encadeados."
Pact Stricken,Marcado pelo Pacto
"Upon a successful <LSTag Tooltip=""MeleeWeaponAttack"">Melee Weapon Attack</LSTag>, you potentially apply <LSTag Type=""Status"" Tooltip=""ELDRITCH_STRIKE"">Eldritch Inertia</LSTag> for three turns. This can be toggled at any time.","Ao realizar com sucesso um <LSTag Tooltip=""MeleeWeaponAttack"">Ataque com Arma Corpo a Corpo</LSTag>, você pode aplicar <LSTag Type=""Status"" Tooltip=""ELDRITCH_STRIKE"">Inércia Eldritch</LSTag> por três turnos. Isso pode ser ativado a qualquer momento."
Pact Wounds,Feridas do Pacto
"Upon dealing damage with a <LSTag Tooltip=""MeleeWeaponAttack"">Melee Weapon Attack</LSTag>, you potentially <LSTag Type=""Status"" Tooltip=""CRIPPLED"">Cripple</LSTag> your target until the end of their next turn. This can be toggled at any time.","Ao causar dano com um <LSTag Tooltip=""MeleeWeaponAttack"">Ataque com Arma Corpo a Corpo</LSTag>, você pode <LSTag Type=""Status"" Tooltip=""CRIPPLED"">Imobilizar</LSTag> seu alvo até o final do próximo turno dele. Isso pode ser alternado a qualquer momento."
Repelling Blast,Explosão Repulsiva
"When you hit a creature with <LSTag Type=""Spell"" Tooltip=""Projectile_EldritchBlast"">Eldritch Blast</LSTag>, you push the creature up to [1] away from you. This passive can be toggled at any time.","Quando você atinge uma criatura com <LSTag Type=""Spell"" Tooltip=""Projectile_EldritchBlast"">Explosão Eldritch</LSTag>, você empurra a criatura até [1] para longe de você. Esse passivo pode ser ativado a qualquer momento."
Resiliant Servitude,Servidão Resiliente
"Increase your <LSTag Tooltip=""HitPoints"">Hit Points</LSTag> by the amount of levels you have in Warlock multiplied by two.","Aumente seus <LSTag Tooltip=""HitPoints"">Pontos de Vida</LSTag> pela quantidade de níveis que você tem em Místico multiplicado por dois."
"Gain the ability to teleport short distances by casting <LSTag Type=""Spell"" Tooltip=""Target_Shadewalker"">Shade Walker</LSTag>.","Ganhe a habilidade de teletransportar-se por curtas distâncias ao lançar <LSTag Type=""Spell"" Tooltip=""Target_Shadewalker"">Shade Walker</LSTag>."
Shade Walker,Andarilho das Sombras
Teleport a short distance to an area that you can see.,Teleporte uma curta distância para uma área que você pode ver.
"Call on your patron to change your fate and add a 1d20 to an <LSTag Tooltip=""AbilityCheck"">Ability Check</LSTag>.","Chame seu patrono para mudar seu destino e adicione um 1d20 a um <LSTag Tooltip=""AbilityCheck"">Teste de Habilidade</LSTag>."
"Once per turn, upon landing a killing blow, all enemies within [1] must succeed a Wisdom based <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag> or become <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Frightened</LSTag> until the end of their next turn.","Uma vez por turno, ao desferir um golpe mortal, todos os inimigos a até [1] devem ter sucesso em um <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> baseado em Sabedoria ou se tornar <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Amedrontado</LSTag> até o final de seu próximo turno."
