en,pt-BR
"When a caster casts a Spell within [1] of you, make a <LSTag Tooltip=""RangedWeaponAttack"">Ranged Weapon Attack</LSTag> against them.","Quando um conjurador lança um Feitiço dentro de [1] de você, faça uma <LSTag Tooltip=""RangedWeaponAttack"">Rolagem de Ataque à Distância</LSTag> contra ele."
Martial Adept,Adepto Marcial
"When making either a <LSTag Tooltip=""MeleeWeaponAttack"">Melee Weapon Attack</LSTag> or <LSTag Tooltip=""RangedWeaponAttack"">Ranged Weapon Attack</LSTag>, reduce the number needed to roll a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> by 2.","Ao realizar um <LSTag Tooltip=""MeleeWeaponAttack"">Ataque Corpo a Corpo</LSTag> ou um <LSTag Tooltip=""RangedWeaponAttack"">Ataque à Distância</LSTag>, reduza em 2 o número necessário para desferir um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag>."
Masonry of Chaos,Masonaria do Caos
"You have a very rare chance to experience a positive surge of <LSTag Tooltip=""WildMagic"">Wild Magic</LSTag> at the beginning and end of combat encounters, at the beginning of each of your turns, and when dealing or taking damage.","Você tem uma chance muito rara de experimentar uma onda positiva de <LSTag Tooltip=""WildMagic"">Wild Magic</LSTag> no início e no final dos encontros de combate, no início de cada um dos seus turnos e ao causar ou receber dano."
Mobile Offensive,Ofensiva Móvel
"When you land a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> or killing blow, your <LSTag Tooltip=""MovementSpeed"">Movement Speed</LSTag> is fully restored and you immediately <LSTag Type=""Spell"" Tooltip=""Shout_Dash"">Dash</LSTag> and <LSTag Type=""Spell"" Tooltip=""Shout_Disengage"">Disengage</LSTag>.","Ao desferir um <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> ou golpe mortal, sua <LSTag Tooltip=""MovementSpeed"">Velocidade de Movimento</LSTag> é totalmente restaurada e você imediatamente <LSTag Type=""Spell"" Tooltip=""Shout_Dash"">Corre</LSTag> e <LSTag Type=""Spell"" Tooltip=""Shout_Disengage"">Desengaja</LSTag>."
Performer,Artista
"Gain <LSTag Tooltip=""MusicalInstrumentProficiency"">Musical Instrument Proficiency</LSTag>, as well as the ability to enter into a state of performative prescence in order to buff your party.","Ganhe <LSTag Tooltip=""MusicalInstrumentProficiency"">Proficiência em Instrumentos Musicais</LSTag>, assim como a habilidade de entrar em um estado de presença performática para buffar seu grupo."
Performative Prescence,Presença Performática
"Through unique performances, establish various states of prescence in order to buff your party.","Através de performances únicas, estabeleça vários estados de presença para buffar seu grupo."
Commanding Prescence,Presença Imponente
"You and nearby allies receive a +1d4 bonus to <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>.","Você e aliados próximos recebem um bônus de +1d4 em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag>."
"Entity is receiving a +1d4 bonus to <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> due to a performative presence.","A entidade está recebendo um bônus de +1d4 em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> devido a uma presença performática."
Guiding Prescence,Presença Orientadora
"You and nearby allies receive a +1d4 bonus to <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>.","Você e aliados próximos recebem um bônus de +1d4 em <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag>."
"Entity is receiving a +1d4 bonus to <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag> due to a performative presence.","A entidade está recebendo um bônus de +1d4 em <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag> devido a uma presença performática."
Inspiring Prescence,Presença Inspiradora
"You and nearby allies receive a +1d4 bonus to <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","Você e aliados próximos recebem um bônus de +1d4 em <LSTag Tooltip=""SavingThrow"">Jogadas de Salvamento</LSTag>."
"Entity is receiving a +1d4 bonus to <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag> due to a performative presence.","A entidade está recebendo um bônus de +1d4 em <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> devido a uma presença performática."
Resilient,Resiliente
"Add your <LSTag Tooltip=""ProficiencyBonus"">Proficiency Bonus</LSTag> to any <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag> that you make. Additionally, gain <LSTag Tooltip=""Proficiency"">Proficiency</LSTag> with all types of armour.","Adicione seu <LSTag Tooltip=""ProficiencyBonus"">Bônus de Proficiência</LSTag> a qualquer <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> que você fizer. Além disso, ganhe <LSTag Tooltip=""Proficiency"">Proficiência</LSTag> com todos os tipos de armaduras."
"Gain the ability to use your <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag> to make a <LSTag Tooltip=""MeleeWeaponAttack"">Melee Weapon Attack</LSTag> against an enemy who enters your weapons range. Additionally, when an enemy enters your weapons range, they will be knocked back if they take damage before ending their turn.<br><br>Furthermore, when you make an <LSTag Tooltip=""OpportunityAttack"">Opportunity Attack</LSTag>, it deals the maximum damage possible.","Ganhe a habilidade de usar sua <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">reação</LSTag> para fazer um <LSTag Tooltip=""MeleeWeaponAttack"">Ataque Corpo a Corpo</LSTag> contra um inimigo que entrar no alcance de suas armas. Além disso, quando um inimigo entrar no alcance de suas armas, ele será empurrado para trás se receber dano antes de terminar seu turno.<br><br>Além disso, quando você fizer um <LSTag Tooltip=""OpportunityAttack"">Ataque de Oportunidade</LSTag>, ele causará o dano máximo possível."
Restricted Territory,Território Restrito
"Make a <LSTag Tooltip=""MeleeWeaponAttack"">Melee Weapon Attack</LSTag> against an enemy who enters your weapons range. This attack will force your target back by [1].","Faça um <LSTag Tooltip=""MeleeWeaponAttack"">Ataque com Arma Corpo a Corpo</LSTag> contra um inimigo que entrar no alcance da sua arma. Este ataque forçará seu alvo a recuar [1]."
Savage Assault,Assalto Selvagem
"Roll all of your damage dice with <LSTag Tooltip=""Advantage"">Advantage</LSTag>.","Role todos os seus dados de dano com <LSTag Tooltip=""Advantage"">Vantagem</LSTag>."
"When an enemy makes an <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag> against an ally, you can use your <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag> in order to make a <LSTag Tooltip=""MeleeWeaponAttack"">Melee Weapon Attack</LSTag> against that enemy.<br><br>You gain <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""OpportunityAttack"">Opportunity Attacks</LSTag>, and when you hit a creature with an Opportunity Attack, it can no longer move for the rest of its turn.","Quando um inimigo faz uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> contra um aliado, você pode usar sua <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reação</LSTag> para fazer um <LSTag Tooltip=""MeleeWeaponAttack"">Ataque Corpo a Corpo</LSTag> contra esse inimigo.<br><br>Você ganha <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""OpportunityAttack"">Ataques de Oportunidade</LSTag>, e quando você acerta uma criatura com um Ataque de Oportunidade, ela não pode mais se mover pelo resto de seu turno."
"When an enemy makes an <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag> against an ally, make a <LSTag Tooltip=""MeleeWeaponAttack"">Melee Weapon Attack</LSTag> against that enemy.","Quando um inimigo faz uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> contra um aliado, faça um <LSTag Tooltip=""MeleeWeaponAttack"">Ataque com Arma Corpo a Corpo</LSTag> contra esse inimigo."
Sentinel,Sentinela
Affected creatures cannot move.,Criaturas afetadas não podem se mover.
Sharpshooter,Atirador de Elite
"Your <LSTag Tooltip=""RangedWeaponAttack"">Ranged Weapon Attacks</LSTag> do not receive penalties from <LSTag Tooltip=""HighGroundRules"">High Ground Rules</LSTag>.<br><br>Additionally, <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> with ranged weapons do not benefit from your <LSTag Tooltip=""ProficiencyBonus"">Proficiency Bonus</LSTag>. However, the bonus is added twice when rolling for damage. This secondary effect can be toggled at any time.","Seus <LSTag Tooltip=""RangedWeaponAttack"">Ataques com Armas à Distância</LSTag> não recebem penalidades das <LSTag Tooltip=""HighGroundRules"">Regras de Altura Elevada</LSTag>.<br><br>Além disso, <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> com armas à distância não se beneficiam do seu <LSTag Tooltip=""ProficiencyBonus"">Bônus de Proficiência</LSTag>. No entanto, o bônus é adicionado duas vezes ao rolar o dano. Este efeito secundário pode ser ativado a qualquer momento."
Sharpshooter: All In,Atirador de Elite: Tudo ou Nada
"While this passive is toggled on, <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> with ranged weapons do not benefit from your <LSTag Tooltip=""ProficiencyBonus"">Proficiency Bonus</LSTag>. However, the bonus is added twice when rolling for damage.","Enquanto esse passivo estiver ativado, as <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> com armas de longo alcance não se beneficiam do seu <LSTag Tooltip=""ProficiencyBonus"">Bônus de Proficiência</LSTag>. No entanto, o bônus é adicionado duas vezes ao rolar para dano."
"Gain <LSTag Tooltip=""Proficiency"">Proficiency</LSTag> with shields. In addition, gain <LSTag Tooltip=""Advantage"">Advantage</LSTag> on Dexterity based <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag> while wielding a shield.<br><br>Furthermore, gain three <LSTag Type=""ActionResource"" Tooltip=""Shieldbearer"">Shieldbearer Charges</LSTag> which can be used to negate all incoming damage.","Ganhe <LSTag Tooltip=""Proficiency"">Proficiência</LSTag> com escudos. Além disso, ganhe <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> baseados em Destreza enquanto estiver empunhando um escudo.<br><br>Além disso, ganhe três <LSTag Type=""ActionResource"" Tooltip=""Shieldbearer"">Cargas de Escudeiro</LSTag> que podem ser usadas para anular todo dano recebido."
"If a Spell forces you to make a Dexterity based <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag>, shield yourself - upon a failed Saving Throw, you take half damage. If successful, you take no damage at all.","Se um feitiço o obriga a fazer um <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> baseado em Destreza, proteja-se - ao falhar no <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag>, você sofre metade do dano. Se tiver sucesso, você não sofre dano algum."
Shieldbearer Charge,Carga do Portador do Escudo
The amount of times you may utilize your Shield negate all incoming damage.,A quantidade de vezes que você pode utilizar seu Escudo para anular todo o dano recebido.
Armoured Fortress,Fortaleza Armadurada
Negate all incoming damage.,Negar todo dano recebido.
Shieldbearer,Portador de Escudo
"Affected creature will recover one <LSTag Type=""ActionResource"" Tooltip=""Shieldbearer"">Shieldbearer Charge</LSTag> when this status expires.","A criatura afetada recuperará uma carga de <LSTag Type=""ActionResource"" Tooltip=""Shieldbearer"">Carga de Escudeiro</LSTag> quando este status expirar."
Spellbreak,Quebra de Feitiço
"When casting a Spell or <LSTag Tooltip=""Cantrip"">Cantrip</LSTag>, reduce the number needed to roll a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> by 2.","Ao conjurar um Feitiço ou <LSTag Tooltip=""Cantrip"">Truque</LSTag>, reduza em 2 o número necessário para rolar um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag>."
Tavern Brawler,Lutador de Taverna
"When making an unarmed attack or <LSTag Type=""Spell"" Tooltip=""Throw_Throw"">Throw</LSTag>, your <LSTag Tooltip=""AbilityModifier"">Strength Modifier</LSTag> is added to all damage rolls. Additionally, your <LSTag Tooltip=""AbilityModifier"">Dexterity Modifier</LSTag> is added to all <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>.","Ao realizar um ataque desarmado ou <LSTag Type=""Spell"" Tooltip=""Throw_Throw"">Arremessar</LSTag>, seu <LSTag Tooltip=""AbilityModifier"">Modificador de Força</LSTag> é adicionado a todas as rolagens de dano. Além disso, seu <LSTag Tooltip=""AbilityModifier"">Modificador de Destreza</LSTag> é adicionado a todas as <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag>."
Tough,Resiliente
"Your maximum <LSTag Tooltip=""HitPoints"">Hit Points</LSTag> increases by 2 for each level you have gained. Additionally, any damage dealt to you that totals 2 or less is nullified and enemies cannot roll <LSTag Tooltip=""CriticalHit"">Critical Hits</LSTag> against you.","Seu máximo de <LSTag Tooltip=""HitPoints"">Pontos de Vida</LSTag> aumenta em 2 para cada nível que você ganhou. Além disso, qualquer dano recebido que totalize 2 ou menos é anulado e inimigos não podem rolar <LSTag Tooltip=""CriticalHit"">Acertos Críticos</LSTag> contra você."
"Gain <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""Concentration"">Concentration</LSTag> based <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>. Additionally, you can cast <LSTag Type=""Spell"" Tooltip=""Target_ShockingGrasp"">Shocking Grasp</LSTag> against an enemy who enters into melee range as a free <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag>.<br><br>Melee weapons you equip in your Main-Hand scale with your <LSTag Tooltip=""SpellcastingAbilityModifier"">Spellcasting Modifier</LSTag> and gain the <LSTag Tooltip=""Thrown"">Thrown</LSTag> property. When thrown, they will return back to you.","Ganhe <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""Concentration"">Testes de Resistência</LSTag> baseados em Concentração. Além disso, você pode lançar <LSTag Type=""Spell"" Tooltip=""Target_ShockingGrasp"">Toque Chocante</LSTag> contra um inimigo que entrar em alcance corpo a corpo como uma <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">reação</LSTag> gratuita.<br><br>Armas corpo a corpo que você equipar na sua Mão Principal escalam com seu <LSTag Tooltip=""SpellcastingAbilityModifier"">Modificador de Magia</LSTag> e ganham a propriedade <LSTag Tooltip=""Thrown"">Arremessada</LSTag>. Quando arremessadas, elas voltarão para você."
"Cast <LSTag Type=""Spell"" Tooltip=""Target_ShockingGrasp"">Shocking Grasp</LSTag> on a target moving into melee range.","Lance <LSTag Type=""Spell"" Tooltip=""Target_ShockingGrasp"">Toque Chocante</LSTag> em um alvo que se move para a distância de combate."
"Cause your Main-Hand melee weapon to scale with your <LSTag Tooltip=""SpellcastingAbilityModifier"">Spellcasting Modifier</LSTag> and gain the <LSTag Tooltip=""Thrown"">Thrown</LSTag> property. When thrown, it will return to you.","Faça com que sua arma corpo a corpo da Mão Principal escale com seu <LSTag Tooltip=""SpellcastingAbilityModifier"">Modificador de Magia</LSTag> e ganhe a propriedade <LSTag Tooltip=""Thrown"">Arremessada</LSTag>. Quando arremessada, ela retornará para você."
War Caster,Mestre da Guerra
"Affected weapon scales with its owners <LSTag Tooltip=""SpellcastingAbilityModifier"">Spellcasting Modifier</LSTag> and has gained the <LSTag Tooltip=""Thrown"">Thrown</LSTag> property. When thrown, it will return to who threw it.","A arma afetada escala com o <LSTag Tooltip=""SpellcastingAbilityModifier"">Modificador de Magia</LSTag> de seu proprietário e ganhou a propriedade <LSTag Tooltip=""Thrown"">Lançada</LSTag>. Quando lançada, ela retornará para quem a lançou."
