en,pt-BR
Remove a [1] mud surface.,Remova a superfície de lama [1].
Mold Earth,Moldar Terra
"Manipulate earth to your whim, allowing you to create a mud surface that becomes <LSTag Type=""Status"" Tooltip=""DIFFICULT_TERRAIN"">Difficult Terrain</LSTag> or to remove a mud surface.","Manipule a terra conforme sua vontade, permitindo que você crie uma superfície de lama que se torna <LSTag Type=""Status"" Tooltip=""DIFFICULT_TERRAIN"">Terreno Difícil</LSTag> ou remova uma superfície de lama."
Prestidigitation,Prestidigitação
"Perform minor magical tricks that light or snuff out fire on some items, cleans certain surfaces or creatures and creates musical notes that can distract others.","Realize truques mágicos menores que acendem ou apagam fogo em alguns itens, limpam certas superfícies ou criaturas e criam notas musicais que podem distrair outros."
"The surfaces affected are water, electrified water, blood, electrified blood, poison, oil, grease, web, acid, alien oil, mud, alcohol, silver blood and ash.","As superfícies afetadas são água, água eletrificada, sangue, sangue eletrificado, veneno, óleo, graxa, teia, ácido, óleo alienígena, lama, álcool, sangue prateado e cinzas."
"Cleaned of blood, dirt and sweat.","Limpo de sangue, sujeira e suor."
Prestidigitation: Clean,Prestidigitação: Limpar
"Instantly clean a creature of blood, sweat and dirt or remove certain surfaces.","Limpa instantaneamente uma criatura de sangue, suor e sujeira ou remove certas superfícies."
Prestidigitation: Musical,Prestidigitação: Musical
Create music that possibly distracts creatures nearby.,Crie música que possivelmente distraia criaturas próximas.
Prestidigitation: Fire,Prestidigitação: Fogo
Light or snuff out fire on a weapon or object such as a torch.,"Acender ou apagar o fogo em uma arma ou objeto, como uma tocha."
Musical Notes,Notas Musicais
Primal Savagery,Fúria Primal
"Channel primal magic to cause your teeth or fingernails to sharpen, ready to deliver a corrosive attack.","Canalize magia primal para afiar seus dentes ou unhas, prontos para desferir um ataque corrosivo."
Sapping Sting,Picada Sanguessuga
"Sap the vitality of a creature, possibly causing it to fall <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag>.","Drene a vitalidade de uma criatura, possivelmente fazendo-a cair <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag>."
Shape Water,Modelar Água
"Manipulate water to freeze water surfaces, move a water surface to another location or create a block of ice from a water surface.","Manipule a água para congelar superfícies aquáticas, mover uma superfície aquática para outro local ou criar um bloco de gelo a partir de uma superfície aquática."
Shape Water: Freeze,Modelar Água: Congelar
Manipulate a water surface and freeze it to become an ice surface.,Manipule uma superfície de água e congele-a para se tornar uma superfície de gelo.
Shape Water: Ice Block,Forma Água: Bloco de Gelo
Manipulate a water surface to change its shape and freeze it into a block of ice.,Manipule a superfície da água para mudar sua forma e congele-a em um bloco de gelo.
Shape Water: Move,Modelar Água: Mover
Manipulate a water surface to move to a different location.,Manipule a superfície da água para se mover para um local diferente.
Sword Burst,Explosão de Espada
Create a momentary circle of spectral blades that sweep around you to strike nearby creatures.,Crie um círculo momentâneo de lâminas espectrais que varrem ao seu redor para atingir criaturas próximas.
Thunderclap,Estrondo do Trovão
Create a burst of thunderous sound that affects nearby creatures.,Crie uma explosão de som trovejante que afeta criaturas próximas.
Toll the Dead,Tocar os Mortos
"Cause the sound of a dolorous bell to fill the air around a creature, dealing [1] or [2] if it is injured.","Faça com que o som de um sino doloroso preencha o ar ao redor de uma criatura, causando [1] ou [2] se ela estiver ferida."
Word of Radiance,Palavra de Radiação
Utter a divine word that causes burning radiance to erupt from you to all nearby enemies.,Pronuncie uma palavra divina que faz uma radiação ardente eclodir de você para todos os inimigos próximos.
Aganazzar's Scorcher,Chama de Aganazzar
Roaring flame emanates from you in a line.,Uma chama rugente emana de você em linha.
Borrowed Knowledge,Conhecimento Emprestado
Draw on knowledge from spirits of the past and become Proficient in one skill you lack proficiency in.,Recorra ao conhecimento dos espíritos do passado e torne-se Proficiente em uma habilidade na qual você não tem proficiência.
This spell ends if you cast it again.,Este feitiço termina se você o lançar novamente.
Borrowed Knowledge: Acrobatics,Conhecimento Emprestado: Acrobacia
"Draw on knowledge from spirits of the past and become proficient in <LSTag Tooltip=""Acrobatics"">Acrobatics</LSTag> if you're not already.","Baseie-se no conhecimento dos espíritos do passado e torne-se proficiente em <LSTag Tooltip=""Acrobatics"">Acrobacias</LSTag> se ainda não for."
Borrowed Knowledge: Animal Handling,Conhecimento Emprestado: Manuseio de Animais
"Draw on knowledge from spirits of the past and become proficient in <LSTag Tooltip=""AnimalHandling"">Animal Handling</LSTag> if you're not already.","Recorra ao conhecimento dos espíritos do passado e torne-se proficiente em <LSTag Tooltip=""AnimalHandling"">Manipulação de Animais</LSTag> se ainda não for."
Borrowed Knowledge: Athletics,Conhecimento Emprestado: Atletismo
"Draw on knowledge from spirits of the past and become proficient in <LSTag Tooltip=""Athletics"">Athletics</LSTag> if you're not already.","Recorra ao conhecimento dos espíritos do passado e torne-se proficiente em <LSTag Tooltip=""Athletics"">Atletismo</LSTag> se ainda não for."
Borrowed Knowledge: Arcana,Conhecimento Emprestado: Arcana
"Draw on knowledge from spirits of the past and become proficient in <LSTag Tooltip=""Arcana"">Arcana</LSTag> if you're not already.","Recorra ao conhecimento dos espíritos do passado e torne-se proficiente em <LSTag Tooltip=""Arcana"">Arcana</LSTag> se ainda não for."
Borrowed Knowledge: Deception,Conhecimento Emprestado: Engano
"Draw on knowledge from spirits of the past and become proficient in <LSTag Tooltip=""Deception"">Deception</LSTag> if you're not already.","Recorra ao conhecimento dos espíritos do passado e torne-se proficiente em <LSTag Tooltip=""Deception"">Enganação</LSTag> se ainda não for."
Borrowed Knowledge: History,Conhecimento Emprestado: História
"Draw on knowledge from spirits of the past and become proficient in <LSTag Tooltip=""History"">History</LSTag> if you're not already.","Baseie-se no conhecimento dos espíritos do passado e torne-se proficiente em <LSTag Tooltip=""History"">História</LSTag> se ainda não for."
Borrowed Knowledge: Insight,Conhecimento Emprestado: Perspicácia
"Draw on knowledge from spirits of the past and become proficient in <LSTag Tooltip=""Insight"">Insight</LSTag> if you're not already.","Recorra ao conhecimento dos espíritos do passado e torne-se proficiente em <LSTag Tooltip=""Insight"">Intuição</LSTag> se ainda não for."
Borrowed Knowledge: Intimidation,Conhecimento Emprestado: Intimidação
"Draw on knowledge from spirits of the past and become proficient in <LSTag Tooltip=""Intimidation"">Intimidation</LSTag> if you're not already.","Baseie-se no conhecimento dos espíritos do passado e torne-se proficiente em <LSTag Tooltip=""Intimidation"">Intimidação</LSTag> se ainda não for."
Borrowed Knowledge: Investigation,Conhecimento Emprestado: Investigação
"Draw on knowledge from spirits of the past and become proficient in <LSTag Tooltip=""Investigation"">Investigation</LSTag> if you're not already.","Recorra ao conhecimento dos espíritos do passado e torne-se proficiente em <LSTag Tooltip=""Investigation"">Investigação</LSTag> se ainda não for."
Borrowed Knowledge: Medicine,Conhecimento Emprestado: Medicina
"Draw on knowledge from spirits of the past and become proficient in <LSTag Tooltip=""Medicine"">Medicine</LSTag> if you're not already.","Baseie-se no conhecimento dos espíritos do passado e torne-se proficiente em <LSTag Tooltip=""Medicine"">Medicina</LSTag> se ainda não for."
Borrowed Knowledge: Nature,Conhecimento Emprestado: Natureza
"Draw on knowledge from spirits of the past and become proficient in <LSTag Tooltip=""Nature"">Nature</LSTag> if you're not already.","Baseie-se no conhecimento dos espíritos do passado e torne-se proficiente em <LSTag Tooltip=""Nature"">Nature</LSTag> se ainda não for."
Borrowed Knowledge: Perception,Conhecimento Emprestado: Percepção
"Draw on knowledge from spirits of the past and become proficient in <LSTag Tooltip=""Perception"">Perception</LSTag> if you're not already.","Aproveite o conhecimento dos espíritos do passado e torne-se proficiente em <LSTag Tooltip=""Perception"">Perception</LSTag> se ainda não for."
Borrowed Knowledge: Performance,Conhecimento Emprestado: Desempenho
"Draw on knowledge from spirits of the past and become proficient in <LSTag Tooltip=""Performance"">Performance</LSTag> if you're not already.","Baseie-se no conhecimento dos espíritos do passado e torne-se proficiente em <LSTag Tooltip=""Performance"">Performance</LSTag> se ainda não for."
Borrowed Knowledge: Persuasion,Conhecimento Emprestado: Persuasão
"Draw on knowledge from spirits of the past and become proficient in <LSTag Tooltip=""Persuasion"">Persuasion</LSTag> if you're not already.","Recorra ao conhecimento dos espíritos do passado e torne-se proficiente em <LSTag Tooltip=""Persuasion"">Persuasão</LSTag> se ainda não for."
Borrowed Knowledge: Religion,Conhecimento Emprestado: Religião
"Draw on knowledge from spirits of the past and become proficient in <LSTag Tooltip=""Religion"">Religion</LSTag> if you're not already.","Baseie-se no conhecimento dos espíritos do passado e torne-se proficiente em <LSTag Tooltip=""Religion"">Religião</LSTag> se ainda não for."
Borrowed Knowledge: Sleight of Hand,Conhecimento Emprestado: Truque de Mão
"Draw on knowledge from spirits of the past and become proficient in <LSTag Tooltip=""SleightOfHand"">Sleight of Hand</LSTag> if you're not already.","Baseie-se no conhecimento dos espíritos do passado e torne-se proficiente em <LSTag Tooltip=""SleightOfHand"">Destreza Manual</LSTag> se ainda não for."
Borrowed Knowledge: Stealth,Conhecimento Emprestado: Furtividade
"Draw on knowledge from spirits of the past and become proficient in <LSTag Tooltip=""Stealth"">Stealth</LSTag> if you're not already.","Recorra ao conhecimento dos espíritos do passado e torne-se proficiente em <LSTag Tooltip=""Stealth"">Furtividade</LSTag> se ainda não for."
Borrowed Knowledge: Survival,Conhecimento Emprestado: Sobrevivência
"Draw on knowledge from spirits of the past and become proficient in <LSTag Tooltip=""Survival"">Survival</LSTag> if you're not already.","Baseie-se no conhecimento dos espíritos do passado e torne-se proficiente em <LSTag Tooltip=""Survival"">Sobrevivência</LSTag> se ainda não for."
"Has proficiency in Acrobatics <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>.","Tem proficiência em Acrobacia <LSTag Tooltip=""AbilityCheck"">Testes</LSTag>."
"Has proficiency in Animal Handling <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>.","Tem proficiência em Manuseio de Animais <LSTag Tooltip=""AbilityCheck"">Verificações</LSTag>."
"Has proficiency in Athletics <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>.","Tem proficiência em Atletismo <LSTag Tooltip=""AbilityCheck"">Verificações</LSTag>."
"Has proficiency in Arcana <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>.","Tem proficiência em Arcana <LSTag Tooltip=""AbilityCheck"">Testes</LSTag>."
"Has proficiency in Deception <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>.","Tem proficiência em Enganação <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>."
"Has proficiency in History <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>.","Tem proficiência em História <LSTag Tooltip=""AbilityCheck"">Verificações</LSTag>."
"Has proficiency in Insight <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>.","Tem proficiência em <LSTag Tooltip=""AbilityCheck"">Verificações</LSTag> de Intuição."
"Has proficiency in Intimidation <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>.","Tem proficiência em Intimidação <LSTag Tooltip=""AbilityCheck"">Verificações</LSTag>."
"Has proficiency in Investigation <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>.","Tem proficiência em Investigações <LSTag Tooltip=""AbilityCheck"">Verificações</LSTag>."
"Has proficiency in Medicine <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>.","Tem proficiência em Medicina <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>."
"Has proficiency in Nature <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>.","Tem proficiência em Natureza <LSTag Tooltip=""AbilityCheck"">Verificações</LSTag>."
"Has proficiency in Perception <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>.","Tem proficiência em Percepção <LSTag Tooltip=""AbilityCheck"">Testes</LSTag>."
"Has proficiency in Performance <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>.","Tem proficiência em <LSTag Tooltip=""AbilityCheck"">Testes</LSTag> de Performance."
"Has proficiency in Persuasion <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>.","Tem proficiência em Persuasão <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>."
"Has proficiency in Religion <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>.","Tem proficiência em Religião <LSTag Tooltip=""AbilityCheck"">Verificações</LSTag>."
"Has proficiency in Sleight of Hand <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>.","Possui proficiência em <LSTag Tooltip=""AbilityCheck"">Verificações</LSTag> de Destreza."
"Has proficiency in Stealth <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>.","Tem proficiência em Stealth <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>."
"Has proficiency in Survival <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>.","Tem proficiência em <LSTag Tooltip=""AbilityCheck"">Testes</LSTag> de Sobrevivência."
Continual Flame,Chama Contínua
A blue or red flame that cannot be smothered or quenched springs forth from an object that you touch.,Uma chama azul ou vermelha que não pode ser abafada ou extinta surge de um objeto que você toca.
Continual Flame: Blue,Chama Contínua: Azul
A blue flame that cannot be smothered or quenched springs forth from an object that you touch.,Uma chama azul que não pode ser abafada ou extinta surge de um objeto que você toca.
Continual Flame: Red,Chama Contínua: Vermelha
A red flame that cannot be smothered or quenched springs forth from an object that you touch.,Uma chama vermelha que não pode ser abafada ou extinta surge de um objeto que você toca.
Continual Flame: Dismiss,Chama Contínua: Dispensar
Dismiss the effects of the Continual Flame spell.,Desfaça os efeitos do feitiço Chama Contínua.
Darkness: Cloud,Escuridão: Nuvem
"Create a cloud of magical darkness that Heavily Obscures and <LSTag Type=""Status"" Tooltip=""BLINDNESS"">Blinds</LSTag> creatures within.","Crie uma nuvem de escuridão mágica que Obscure Pesadamente e <LSTag Type=""Status"" Tooltip=""BLINDNESS"">Cega</LSTag> criaturas dentro dela."
Darkness: Item,Escuridão: Item
"Infuse an item with magical darkness that Heavily Obscures and <LSTag Type=""Status"" Tooltip=""BLINDNESS"">Blinds</LSTag> creatures within [1] of it.","Infunda um item com escuridão mágica que Obscure Fortemente e <LSTag Type=""Status"" Tooltip=""BLINDNESS"">Cega</LSTag> criaturas dentro de [1] dele."
Dragon's Breath,Sopro do Dragão
Imbue an ally with the power to spew magical energy from their mouth.,Imbuir um aliado com o poder de expelir energia mágica pela boca.
Dragon's Breath: Fire,Sopro do Dragão: Fogo
Imbue an ally with the power to spew fire from their mouth.,Imbuir um aliado com o poder de cuspir fogo pela boca.
Dragon's Breath: Cold,Sopro do Dragão: Frio
Imbue an ally with the power to spew cold from their mouth.,Imbuir um aliado com o poder de expelir frio pela boca.
Dragon's Breath: Lightning,Sopro do Dragão: Relâmpago
Imbue an ally with the power to spew lightning from their mouth.,Imbuir um aliado com o poder de lançar relâmpagos pela boca.
Dragon's Breath: Poison,Sopro do Dragão: Veneno
Imbue an ally with the power to spew poison from their mouth.,Imbuir um aliado com o poder de expelir veneno pela boca.
Dragon's Breath: Acid,Sopro do Dragão: Ácido
Imbue an ally with the power to spew acid from their mouth.,Imbuir um aliado com o poder de cuspir ácido pela boca.
Exhale fire in a cone.,Exale fogo em um cone.
Exhale acid in a cone.,Exale ácido em um cone.
Exhale cold in a cone.,Exale frio em um cone.
Exhale lightning in a cone.,Exale relâmpago em um cone.
Exhale poison in a cone.,Exale veneno em um cone.
Gained ability to exhale fire in a cone.,Ganhou a habilidade de exalar fogo em um cone.
Gained ability to exhale acid in a cone.,Ganhou a habilidade de exalar ácido em um cone.
Gained ability to exhale cold in a cone.,Ganhou a habilidade de exalar frio em um cone.
Gained ability to exhale lightning in a cone.,Ganhou a habilidade de exalar relâmpago em um cone.
Gained ability to exhale poison in a cone.,Ganhou a habilidade de exalar veneno em um cone.
Dust Devil,Diabo da Poeira
Summon an elemental force that resembles a dust devil that damages creatures that end their turn within [1] of it and pushed back [2].,Invoca uma força elemental que se assemelha a um diabo da poeira que causa dano a criaturas que terminam seu turno a [1] dela e as empurra para trás [2].
"If the dust devil moves through a mud surface, it removes the surface and generates a [1] cloud that moves with the dust devil, <LSTag Type=""Status"" Tooltip=""SNEAKING_HEAVILY_OBSCURED"">Heavily Obscuring</LSTag> the area.","Se o diabo da poeira se mover por uma superfície de lama, ele remove a superfície e gera uma [1] nuvem que se move com o diabo da poeira, <LSTag Type=""Status"" Tooltip=""SNEAKING_HEAVILY_OBSCURED"">Obscurecendo Pesadamente</LSTag> a área."
Creatures that end their turn within [1] of the dust devil take [2] and are pushed back [3].,Criaturas que terminam seu turno a até [1] do diabo da poeira recebem [2] e são empurradas para trás [3].
Dust Devil: Move,Diabo da Poeira: Mover
Allow the dust devil to move up to [1].,Permita que o diabo da poeira se mova até [1].
Possibly deal [1] and push creature back [2] or deal half damage and no push back on a successful save.,Possivelmente causar [1] e empurrar a criatura para trás [2] ou causar metade do dano e não empurrar em um salvamento bem-sucedido.
Movement,Movimento
Entity can move up to [1].,A entidade pode se mover até [1].
Flock of Familiars,Rebanho de Familiars
"Gain the service of [1] familiars, each a fey spirit that takes an animal form you choose.","Ganhe o serviço de [1] familiares, cada um um espírito feérico que assume uma forma animal que você escolher."
"<LSTag Type=""Image"" Info=""SoftWarning""/> Already summoned familiars disappear when using this spell.","<LSTag Type=""Image"" Info=""SoftWarning""/> Familiars já convocados desaparecem ao usar este feitiço."
Flock of Familiars: Cat,Rebanho de Familiars: Gato
Summon [1] familiars with the form and statistics of a cat that can distract your enemies.,Convoque [1] familiares com a forma e estatísticas de um gato que pode distrair seus inimigos.
Flock of Familiars: Crab,Bando de Familiars: Caranguejo
Summon [1] familiars with the form and statistics of a crab. Their sharp pincers can slow enemies.,Convoque [1] familiares com a forma e estatísticas de um caranguejo. Suas garras afiadas podem desacelerar inimigos.
Flock of Familiars: Frog,Rebanho de Familiars: Sapo
Summon [1] familiars with the form and statistics of a frog. Their skin is covered with dizzying toxins.,Invocar [1] familiares com a forma e estatísticas de um sapo. Sua pele é coberta por toxinas alucinantes.
Flock of Familiars: Rat,Bando de Familiars: Rato
Summon [1] familiars with the form and statistics of a rat. Their infectious bite can spread disease.,Convoque [1] familiares com a forma e estatísticas de um rato. Sua mordida infecciosa pode espalhar doenças.
Flock of Familiars: Raven,Bando de Familiars: Corvo
"Summon [1] familiars with the form and statistics of a raven. They can <LSTag Type=""Status"" Tooltip=""BLINDNESS"">Blind</LSTag> enemies.","Convoque [1] familiares com a forma e estatísticas de um corvo. Eles podem <LSTag Type=""Status"" Tooltip=""BLINDNESS"">Cegar</LSTag> inimigos."
Flock of Familiars: Spider,Rebanho de Familiares: Aranha
Summon [1] familiars with the form and statistics of a spider. Their deadly bite can poison enemies.,Convoque [1] familiares com a forma e estatísticas de uma aranha. Sua mordida mortal pode envenenar inimigos.
Flock of Familiars: Imp,Bando de Familiares: Imp
"Summon [1] familiars with the form and statistics of an imp. They can fly, turn Invisible, and <LSTag Type=""Spell"" Tooltip=""Target_Sting_Imp_Summon"">Sting</LSTag> enemies.","Convoque [1] familiares com a forma e estatísticas de um ímp. Eles podem voar, se tornar invisíveis e <LSTag Type=""Spell"" Tooltip=""Target_Sting_Imp_Summon"">Picada</LSTag> inimigos."
Flock of Familiars: Quasit,Bando de Familiars: Quasit
"Summon [1] familiars with the form and statistics of a quasit. They can that can turn Invisible and <LSTag Type=""Spell"" Tooltip=""Target_Scare_Quasit_Summon"">Scare</LSTag> enemies.","Convoque [1] familiares com a forma e estatísticas de um quasit. Eles podem se tornar Invisíveis e <LSTag Type=""Spell"" Tooltip=""Target_Scare_Quasit_Summon"">Amedrontar</LSTag> inimigos."
Fortune's Favor,Favor da Fortuna
"Impart latent luck to yourself or an ally. When the chosen creature makes an <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag>, <LSTag Tooltip=""AbilityCheck"">Ability Check</LSTag>, or <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag>, it can choose to gain a +[1] bonus to the roll. Alternatively, when an <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag> is made against the chosen creature, it can choose to impose a -[1] penalty to the roll.","Imparta sorte latente a si mesmo ou a um aliado. Quando a criatura escolhida fizer um <LSTag Tooltip=""AttackRoll"">Ataque</LSTag>, <LSTag Tooltip=""AbilityCheck"">Teste de Habilidade</LSTag> ou <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag>, ela pode optar por ganhar um bônus de +[1] na rolagem. Alternativamente, quando uma <LSTag Tooltip=""AttackRoll"">Rolagem de Atauqe</LSTag> for feita contra a criatura escolhida, ela pode optar por impor uma penalidade de -[1] na rolagem."
"When a chosen creature applies the bonus or penalty, the spell on that creature ends.","Quando uma criatura escolhida aplica o bônus ou a penalidade, o feitiço nessa criatura termina."
"Creature can grant a bonus +[1] to an <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag>, <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag> or <LSTag Tooltip=""AbilityCheck"">Ability Check</LSTag> of theirs or grant a -[1] penalty against an <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag> against them.","A criatura pode conceder um bônus +[1] a uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag>, <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> ou <LSTag Tooltip=""AbilityCheck"">Teste de Habilidade</LSTag> dela ou conceder uma penalidade -[1] contra uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> contra ela."
"Activate to grant yourself a +[1] bonus to your next <LSTag Tooltip=""AbilityCheck"">Ability Check</LSTag>.","Ative para conceder a si mesmo um bônus de +[1] na sua próxima <LSTag Tooltip=""AbilityCheck"">Verificação de Habilidade</LSTag>."
Healing Spirit,Espírito Curativo
"Call forth a nature spirit to soothe the wounded. While a creature is within [1] of the spirit, you can heal it for [2].","Chame um espírito da natureza para acalmar os feridos. Enquanto uma criatura estiver a [1] do espírito, você pode curá-la por [2]."
Healing Spirit: Movement,Espírito Curativo: Movimento
Command the summon to act.,Comande a invocação para agir.
Commanded,Comandado
This summon can act due to its summoner's command.,Esta invocação pode agir devido ao comando de seu invocador.
Healing Spirit: Heal,Espírito Curativo: Curar
Heal a creature for [1] through your Healing Spirit.,Cure uma criatura por [1] através do seu Espírito Curativo.
Creatures within [1] may regain [2].,Criaturas dentro de [1] podem recuperar [2].
"<LSTag Type=""Image"" Info=""SoftWarning""/> Once you've healed through your Healing Spirit six times, the spell ends.","Uma vez que você tenha curado através do seu Espírito Curativo seis vezes, a magia termina."
Kinetic Jaunt,Corrida Cinética
"Magically empower your movement, giving yourself an additional [1] of <LSTag Tooltip=""MovementSpeed"">Movement Speed</LSTag> and the ability to avoid <LSTag Tooltip=""OpportunityAttack"">Opportunity Attacks</LSTag>. You can also move through the space of other creatures but you take [2] when ending your turn in their space.","Magicamente potencialize seu movimento, concedendo a si mesmo um adicional de [1] de <LSTag Tooltip=""MovementSpeed"">Velocidade de Movimento</LSTag> e a habilidade de evitar <LSTag Tooltip=""OpportunityAttack"">Ataques de Oportunidade</LSTag>. Você também pode se mover através do espaço de outras criaturas, mas você recebe [2] ao terminar seu turno em seu espaço."
"Gained additional [1] of <LSTag Tooltip=""MovementSpeed"">Movement Speed</LSTag> and don't provoke <LSTag Tooltip=""OpportunityAttack"">Opportunity Attacks</LSTag>. Can move through the space of other creatures.","Ganhou [1] de <LSTag Tooltip=""MovementSpeed"">Velocidade de Movimento</LSTag> adicional e não provoca <LSTag Tooltip=""OpportunityAttack"">Ataques de Oportunidade</LSTag>. Pode se mover pelo espaço de outras criaturas."
Deal [1] when turn ends while in another creature's space.,Causa [1] de dano quando o turno termina enquanto estiver no espaço de outra criatura.
Maximilian's Earthen Grasp,Grasp da Terra de Maximilian
"Create a hand composed of soil to crush and possibly <LSTag Type=""Status"" Tooltip=""RESTRAINED"">Restrain</LSTag> a creature.","Crie uma mão composta de solo para esmagar e possivelmente <LSTag Type=""Status"" Tooltip=""RESTRAINED"">Impedir</LSTag> uma criatura."
"An affected creature may use an action to free themselves by making a Strength <LSTag Tooltip=""AbilityCheck"">check</LSTag> against your spell save DC, escaping and no longer being <LSTag Type=""Status"" Tooltip=""RESTRAINED"">Restrained</LSTag> on a success.","Uma criatura afetada pode usar uma ação para se libertar fazendo um teste de Força <LSTag Tooltip=""AbilityCheck"">check</LSTag> contra sua CD de resistência mágica, escapando e não estando mais <LSTag Type=""Status"" Tooltip=""RESTRAINED"">Restrained</LSTag> em um sucesso."
"Crush a <LSTag Type=""Status"" Tooltip=""RESTRAINED"">Restrained</LSTag> target or <LSTag Type=""Status"" Tooltip=""RESTRAINED"">Restrain</LSTag> a different creature.","Esmague um <LSTag Type=""Status"" Tooltip=""RESTRAINED"">Restrained</LSTag> alvo ou <LSTag Type=""Status"" Tooltip=""RESTRAINED"">Imobilize</LSTag> uma criatura diferente."
Maximillian's Earthen Grasp: Crush,Graspada Terrosa de Maximillian: Esmagar
"Crush a <LSTag Type=""Status"" Tooltip=""RESTRAINED"">Restrained</LSTag> target.","Esmague um alvo <LSTag Type=""Status"" Tooltip=""RESTRAINED"">Restrained</LSTag>."
Maximillian's Earthen Grasp: Change,Mudança do Grasp da Terra de Maximillian
"Reach for a different creature with the earthen hand, possibly <LSTag Type=""Status"" Tooltip=""RESTRAINED"">Restraining</LSTag> it and freeing the previous target.","Alcance uma criatura diferente com a mão de terra, possivelmente <LSTag Type=""Status"" Tooltip=""RESTRAINED"">Impedindo</LSTag> ela e libertando o alvo anterior."
Break Free,Liberar-se
Attempt to free yourself.,Tente se libertar.
Mind Spike,Pico Mental
"This entity cannot hide or benefit from <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisible</LSTag> against the source of the <LSTag Type=""Spell"" Tooltip=""Target_MindSpike"">Mind Spike</LSTag> spell.","Esta entidade não pode se esconder ou se beneficiar de <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisível</LSTag> contra a fonte do feitiço <LSTag Type=""Spell"" Tooltip=""Target_MindSpike"">Pico Mental</LSTag>."
"Affected entity loses its hiding and <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisibility</LSTag> effects against the source of the <LSTag Type=""Spell"" Tooltip=""Target_MindSpike"">Mind Spike</LSTag> spell.","A entidade afetada perde seus efeitos de esconderijo e <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisibilidade</LSTag> contra a fonte do feitiço <LSTag Type=""Spell"" Tooltip=""Target_MindSpike"">Pico Mental</LSTag>."
"Breach a creature's mind, possibly preventing it from being hidden and granting it no benefit from being <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisible</LSTag>.","Invada a mente de uma criatura, possivelmente impedindo-a de se esconder e não concedendo nenhum benefício por estar <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisible</LSTag>."
Mind Whip,Lágrima Mental
The entity can't take reactions and can only use movement or take either an action or a bonus action.,A entidade não pode realizar reações e só pode usar movimento ou realizar uma ação ou uma ação bônus.
Nathair's Mischief,Travessura de Nathair
"Fill a [1] cube with fey and draconic magic, producing random, magical effects when the spell is cast and at the start of your turns.","Preencha um [1] cubo com magia feérica e dracônica, produzindo efeitos mágicos aleatórios quando a magia é lançada e no início dos seus turnos."
"The magical effects produced in the cube can cause creatures to become <LSTag Type=""Status"" Tooltip=""CHARMED"">Charmed</LSTag> by you, to be <LSTag Type=""Status"" Tooltip=""BLINDED"">Blinded</LSTag>, to become Incapacitated and unable to move or can turn the area into Difficult Terrain.","Os efeitos mágicos produzidos no cubo podem fazer com que criaturas fiquem <LSTag Type=""Status"" Tooltip=""CHARMED"">Encantadas</LSTag> por você, fiquem <LSTag Type=""Status"" Tooltip=""BLINDED"">Cegas</LSTag>, se tornem Incapacitadas e incapazes de se mover ou podem transformar a área em Terreno Difícil."
Nathair's Mischief: Move,Travessura de Nathair: Mover
Move the cube of fey and draconic magic up to [1].,Mova o cubo de magia feérica e dracônica até [1].
