en,pt-BR
"After casting a Spell, you may make a <LSTag Tooltip=""MeleeWeaponAttack"">Melee Weapon Attack</LSTag> as a <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Bonus Action</LSTag>.","Após lançar um feitiço, você pode fazer um <LSTag Tooltip=""MeleeWeaponAttack"">Ataque Corpo a Corpo</LSTag> como uma <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Ação Bônus</LSTag>."
Mountainous Madness,Loucuras Montanhosas
"Affected creature may make a weapon attack as a <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Bonus Action</LSTag>.","A criatura afetada pode fazer um ataque com arma como uma <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Ação Bônus</LSTag>."
Lurking Fear,Medo Escondido
"When damaging a target, you have a chance to <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Frighten</LSTag> them.","Ao causar dano a um alvo, você tem a chance de <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Amedrontá-lo</LSTag>."
Shadowed Over,Sombreado
"Killing a <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Frightened</LSTag> creature restores one <LSTag Tooltip=""WarlockSpellSlot"">Warlock Spell Slot</LSTag>.","Matar uma criatura <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Amedrontada</LSTag> restaura um <LSTag Tooltip=""WarlockSpellSlot"">Slot de Feitiço de Bruxo</LSTag>."
Honed Techniques,Técnicas Afiadas
"Battle has brought you to the edge, proliferating growth once more.<br>A clash of steel, sparking the fires of trial within the firmament.","A batalha o levou ao limite, proliferando o crescimento mais uma vez.<br>Um choque de aço, acendendo as chamas do desafio dentro do firmamento."
"When damaged below 50% of your total <LSTag Tooltip=""HitPoints"">Hit Points</LSTag>, gain <LSTag Tooltip=""Resistant"">Resistance</LSTag> to all forms of physical damage.","Quando seus <LSTag Tooltip=""HitPoints"">Pontos de Vida</LSTag> estiverem abaixo de 50% do total, ganhe <LSTag Tooltip=""Resistant"">Resistência</LSTag> a todas as formas de dano físico."
Aspect of Defiance,Aspecto da Desafiação
"Affected creature is <LSTag Tooltip=""Resistant"">Resistant</LSTag> to all forms of physical damage while remaining under 50% of their total <LSTag Tooltip=""HitPoints"">Hit Points</LSTag>.","A criatura afetada é <LSTag Tooltip=""Resistant"">Resistente</LSTag> a todas as formas de dano físico enquanto estiver com menos de 50% de seus <LSTag Tooltip=""HitPoints"">Pontos de Vida</LSTag> totais."
"When an ally within [1] of you is damaged while below 50% of their total <LSTag Tooltip=""HitPoints"">Hit Points</LSTag>, use your <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag> in order to immediately <LSTag Type=""Status"" Tooltip=""CHALLENGERS_CALL"">Challenge</LSTag> that enemy, as well as any additional enemies within [2] of the aggressor.","Quando um aliado dentro de [1] de você é danificado enquanto estiver abaixo de 50% dos seus <LSTag Tooltip=""HitPoints"">Pontos de Vida</LSTag> totais, use sua <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">reação</LSTag> para imediatamente <LSTag Type=""Status"" Tooltip=""CHALLENGERS_CALL"">Desafiar</LSTag> aquele inimigo, assim como quaisquer inimigos adicionais dentro de [2] do agressor."
Challenger's Call,Chamado do Desafiante
"When an ally within [1] is damaged while below 50% of their total <LSTag Tooltip=""HitPoints"">Hit Points</LSTag>, immediately <LSTag Type=""Status"" Tooltip=""CHALLENGERS_CALL"">Challenge</LSTag> that enemy, as well as any additional enemies within [2] of the aggressor.","Quando um aliado a até [1] é danificado enquanto está abaixo de 50% de seus <LSTag Tooltip=""HitPoints"">Pontos de Vida</LSTag> totais, imediatamente <LSTag Type=""Status"" Tooltip=""CHALLENGERS_CALL"">Desafie</LSTag> aquele inimigo, assim como quaisquer inimigos adicionais a até [2] do agressor."
Challenged,Desafiado
"Affected creature has <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> when not attacking the creature who challenged them.","A criatura afetada tem <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> quando não ataca a criatura que a desafiou."
Challenged Immunity,Imunidade Contestada
"Affected creature cannot be <LSTag Type=""Status"" Tooltip=""CHALLENGERS_CALL"">Challenged</LSTag>.","A criatura afetada não pode ser <LSTag Type=""Status"" Tooltip=""CHALLENGERS_CALL"">Desafiada</LSTag>."
Charge of the Collective,Carga do Coletivo
"Upon <LSTag Type=""Spell"" Tooltip=""Shout_Dash"">Dashing</LSTag>, allies within [1] do so as well.","Ao usar <LSTag Type=""Spell"" Tooltip=""Shout_Dash"">Correr</LSTag>, aliados dentro de [1] também o fazem."
Duellist,Duelo
"Gain a +2 bonus to <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> made with <LSTag Tooltip=""Versatile"">Versatile Weapons</LSTag>.","Ganhe um bônus de +2 nas <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> feitas com <LSTag Tooltip=""Versatile"">Armas Versáteis</LSTag>."
Full Arsenal,Arsenal Completo
"Upon landing a killing blow or <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag>, restore one of your <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Superiority Dice</LSTag>. This effect can trigger once per turn.","Ao desferir um golpe mortal ou um <LSTag Tooltip=""CriticalHit"">Golpe Crítico</LSTag>, restaure uma de suas <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Dados de Superioridade</LSTag>. Este efeito pode ser ativado uma vez por turno."
Heavy Assault,Ataque Pesado
"When wielding a <LSTag Tooltip=""TwoHanded"">Two-Handed Weapon</LSTag>, your damage dice are rolled with <LSTag Tooltip=""Advantage"">Advantage</LSTag>.","Ao empunhar uma <LSTag Tooltip=""TwoHanded"">Arma de Duas Mãos</LSTag>, seus dados de dano são rolados com <LSTag Tooltip=""Advantage"">Vantagem</LSTag>."
"When an enemy makes an <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag> against an ally within [1] of you, use your <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag> to impose <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on the attack. You must be able to see the attacker.","Quando um inimigo faz uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> contra um aliado dentro de [1] de você, use sua <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">reação</LSTag> para impor <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> no ataque. Você deve ser capaz de ver o atacante."
Intuitive Warning,Aviso Intuitivo
"When an enemy makes an <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag> against an ally within [1] of you, impose <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on the attack. You must be able to see the attacker.","Quando um inimigo faz uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> contra um aliado a até [1] de você, imponha <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> no ataque. Você deve ser capaz de ver o atacante."
Ironclad,Blindado
"While wearing armour, your <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag> increases by 1. This bonus is doubled when wearing heavy armour.","Enquanto estiver usando armadura, sua <LSTag Tooltip=""ArmourClass"">Classe de Armadura</LSTag> aumenta em 1. Este bônus é dobrado ao usar armadura pesada."
Iron Will,Vontade de Ferro
"When recovering from a <LSTag Type=""Status"" Tooltip=""LOCKDOWN_CONDITION_DESCRIPTION"">Lockdown Condition</LSTag>, gain status immunity to all lockdown conditions for three turns.","Ao se recuperar de uma <LSTag Type=""Status"" Tooltip=""LOCKDOWN_CONDITION_DESCRIPTION"">Condição de Bloqueio</LSTag>, ganhe imunidade a todas as condições de bloqueio por três turnos."
Leader's Momentum,Impulso do Líder
"Increase your Initiative by 4. Upon <LSTag Type=""Status"" Tooltip=""RALLY"">Rallying</LSTag> another creature, their Initiative is also increased by 4 until they are no longer Rallied.","Aumente sua Iniciativa em 4. Ao <LSTag Type=""Status"" Tooltip=""RALLY"">Reunir</LSTag> outra criatura, a Iniciativa dela também é aumentada em 4 até que ela não esteja mais Reunida."
Martial Fortress,Fortaleza Marcial
"Once per turn, upon killing an enemy or rolling a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag>, receive <LSTag Tooltip=""TemporaryHitPoints"">Temporary Hit Points</LSTag> equal to your levels in Fighter multiplied by two.","Uma vez por turno, ao eliminar um inimigo ou rolar um <LSTag Tooltip=""CriticalHit"">Golpe Crítico</LSTag>, receba <LSTag Tooltip=""TemporaryHitPoints"">Pontos de Vida Temporários</LSTag> iguais aos seus níveis em Guerreiro multiplicados por dois."
Martial Prowess,Destreza Marcial
"When dealing damage, you ignore Slashing <LSTag Tooltip=""Resistant"">Resistance</LSTag>.","Ao causar dano, você ignora a <LSTag Tooltip=""Resistant"">Resistência</LSTag> a Cortante."
Merciless,Implacável
"When making a <LSTag Tooltip=""MeleeWeaponAttack"">Melee Weapon Attack</LSTag> against an enemy with less than 25% of their total <LSTag Tooltip=""HitPoints"">Hit Points</LSTag> remaining, deal additional damage equal to your levels in Fighter multiplied by two.","Ao fazer um <LSTag Tooltip=""MeleeWeaponAttack"">Ataque com Arma Corpo a Corpo</LSTag> contra um inimigo com menos de 25% dos seus <LSTag Tooltip=""HitPoints"">Pontos de Vida</LSTag> totais restantes, cause dano adicional igual ao seu nível em Guerreiro multiplicado por dois."
Natural Born Leader,Líder Nativo
"Once per turn, upon rolling a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag>, immediately <LSTag Type=""Status"" Tooltip=""RALLY"">Rally</LSTag> all allies within [1].","Uma vez por turno, ao rolar um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag>, imediatamente <LSTag Type=""Status"" Tooltip=""RALLY"">Reúna</LSTag> todos os aliados dentro de [1]."
Opportunist,Oportunista
"When you make a successful <LSTag Tooltip=""OpportunityAttack"">Opportunity Attack</LSTag>, reduce the targeted enemies <LSTag Tooltip=""MovementSpeed"">Movement Speed</LSTag> to zero.","Quando você realiza um <LSTag Tooltip=""OpportunityAttack"">Ataque de Oportunidade</LSTag> bem-sucedido, reduza a <LSTag Tooltip=""MovementSpeed"">Velocidade de Movimento</LSTag> do inimigo alvo a zero."
"When an enemy damages you, use your <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction Point</LSTag> to reduce the damage by -1d4 multiplied by your <LSTag Tooltip=""ProficiencyBonus"">Proficiency Bonus</LSTag>. You must be able to see the attacker.","Quando um inimigo causar dano a você, use seu <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Ponto de Reação</LSTag> para reduzir o dano em -1d4 multiplicado pelo seu <LSTag Tooltip=""ProficiencyBonus"">Bônus de Proficiência</LSTag>. Você deve ser capaz de ver o atacante."
Proper Form,Forma Adequada
"When an enemy damages you, reduce the damage by -1d4 multiplied by your <LSTag Tooltip=""ProficiencyBonus"">Proficiency Bonus</LSTag>. You must be able to see the attacker.","Quando um inimigo lhe causar dano, reduza o dano em -1d4 multiplicado pelo seu <LSTag Tooltip=""ProficiencyBonus"">Bônus de Proficiência</LSTag>. Você deve ser capaz de ver o atacante."
"While in combat, restore one <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Superiority Die</LSTag> every three turns.","Enquanto estiver em combate, restaure um <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Dado de Superioridade</LSTag> a cada três turnos."
Reckless Abandon,Abandono Temerário
"Affected creature will recover one <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Superiority Die</LSTag> when this status expires.","A criatura afetada recuperará uma carga de <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Dado de Superioridade</LSTag> quando este status expirar."
"When an enemy damages an ally within [1] of you, use your <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction Point</LSTag> to reduce the damage by -1d4 multiplied by your <LSTag Tooltip=""ProficiencyBonus"">Proficiency Bonus</LSTag>. You must be able to see the attacker.","Quando um inimigo danifica um aliado dentro de [1] de você, use seu <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Ponto de Reação</LSTag> para reduzir o dano em -1d4 multiplicado pelo seu <LSTag Tooltip=""ProficiencyBonus"">Bônus de Proficiência</LSTag>. Você deve ser capaz de ver o atacante."
Sentinels Protection,Proteção dos Sentinelas
"When an enemy damages an ally within [1] of you, reduce the damage by -1d4 multiplied by your <LSTag Tooltip=""ProficiencyBonus"">Proficiency Bonus</LSTag>. You must be able to see the attacker.","Quando um inimigo causar dano a um aliado dentro de [1] de você, reduza o dano em -1d4 multiplicado pelo seu <LSTag Tooltip=""ProficiencyBonus"">Bônus de Proficiência</LSTag>. Você deve ser capaz de ver o atacante."
Tactical Lockdown,Bloqueio Tático
"At the beginning of any combat encounter, gain status immunity to all <LSTag Type=""Status"" Tooltip=""LOCKDOWN_CONDITION_DESCRIPTION"">Lockdown Conditions</LSTag> for three turns.","No início de qualquer encontro de combate, ganhe imunidade a todas as <LSTag Type=""Status"" Tooltip=""LOCKDOWN_CONDITION_DESCRIPTION"">Condições de Bloqueio</LSTag> por três turnos."
Tenacious Fighter,Guerreiro Tenaz
"Gain an additional <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction Point</LSTag>.","Ganhe um <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Ponto de Reação</LSTag> adicional."
"When you're within [1] of an ally, you can spend a <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Bonus Action</LSTag> and a <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Superiority Die</LSTag> to switch places with them.","Quando você estiver a [1] de um aliado, pode gastar uma <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Ação Bônus</LSTag> e um <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Dado de Superioridade</LSTag> para trocar de lugar com ele."
Bait and Switch,Isca e Troca
Swap places with a nearby ally.,Trocar de lugar com um aliado próximo.
"While wielding a melee weapon, if a creature you can see moves into your attack range, you can use your <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag> and a <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Superiority Die</LSTag> in order to make a <LSTag Tooltip=""MeleeWeaponAttack"">Melee Weapon Attack</LSTag> with your main-hand weapon against that creature.","Enquanto estiver empunhando uma arma corpo a corpo, se uma criatura que você pode ver se mover para dentro do seu alcance de ataque, você pode usar sua <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">reação</LSTag> e um <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Dado de Superioridade</LSTag> para fazer um <LSTag Tooltip=""MeleeWeaponAttack"">Ataque Corpo a Corpo</LSTag> com sua arma da mão principal contra essa criatura."
Brace,Abrace
"While wielding a melee weapon, if a creature you can see moves into your attack range, make a <LSTag Tooltip=""MeleeWeaponAttack"">Melee Weapon Attack</LSTag> with your main-hand weapon against that creature.","Enquanto estiver empunhando uma arma corpo a corpo, se uma criatura que você pode ver se mover para dentro do seu alcance de ataque, faça um <LSTag Tooltip=""MeleeWeaponAttack"">Ataque com Arma Corpo a Corpo</LSTag> com sua arma da mão principal contra essa criatura."
"Spend a <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Bonus Action</LSTag> and <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Superiority Die</LSTag> in order to <LSTag Type=""Status"" Tooltip=""DASH"">Dash</LSTag> and <LSTag Type=""Status"" Tooltip=""DISENGAGE"">Disengage</LSTag>.","Gaste uma <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Ação Bônus</LSTag> e um <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Dado de Superioridade</LSTag> para <LSTag Type=""Status"" Tooltip=""DASH"">Corrida</LSTag> e <LSTag Type=""Status"" Tooltip=""DISENGAGE"">Desengajar</LSTag>."
Charge,Cargar
"<LSTag Type=""Status"" Tooltip=""DASH"">Dash</LSTag> and <LSTag Type=""Status"" Tooltip=""DISENGAGE"">Disengage</LSTag>.","<LSTag Type=""Status"" Tooltip=""DASH"">Correr</LSTag> e <LSTag Type=""Status"" Tooltip=""DISENGAGE"">Desengajar</LSTag>."
Challenger's Strike,Golpe do Desafiante
"Spend an <LSTag Tooltip=""Action"">Action</LSTag> and <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Superiority Die</LSTag> to make an attack that attempts to <LSTag Type=""Status"" Tooltip=""CHALLENGERS_CALL"">Challenge</LSTag> your target to only attack you.","Gaste uma <LSTag Tooltip=""Action"">Ação</LSTag> e um <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Dado de Superioridade</LSTag> para fazer um ataque que tenta <LSTag Type=""Status"" Tooltip=""CHALLENGERS_CALL"">Desafiar</LSTag> seu alvo a atacar apenas você."
Challenger's Strike (Melee),Golpe do Desafiante (Corpo a Corpo)
Challenger's Strike (Ranged),Golpe do Desafiante (À Distância)
"<LSTag Type=""Status"" Tooltip=""CHALLENGERS_CALL"">Challenge</LSTag> an enemy to attack only you. The challenged enemy will have <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> against anyone but you.","<LSTag Type=""Status"" Tooltip=""CHALLENGERS_CALL"">Desafie</LSTag> um inimigo a atacar apenas você. O inimigo desafiado terá <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> contra qualquer um, exceto você."
"Spend an <LSTag Tooltip=""Action"">Action</LSTag> and <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Superiority Die</LSTag> to direct an ally to strike a foe. The ally may use their <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag> on their next turn to make an <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag>.","Gaste uma <LSTag Tooltip=""Action"">Ação</LSTag> e um <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Dado de Superioridade</LSTag> para direcionar um aliado a atacar um inimigo. O aliado pode usar sua <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reação</LSTag> em seu próximo turno para fazer uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag>."
"Direct an ally to strike a foe. The ally may use their <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag> on their next turn to make an <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag>.","Direcione um aliado a atacar um inimigo. O aliado pode usar sua <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">reação</LSTag> em seu próximo turno para fazer uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag>."
"Affected creature can spend their <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag> to make a <LSTag Tooltip=""MeleeWeaponAttack"">Melee Weapon Attack</LSTag>.","A criatura afetada pode gastar sua <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">reação</LSTag> para fazer um <LSTag Tooltip=""MeleeWeaponAttack"">Ataque Corpo a Corpo</LSTag>."
Commander's Strike,Golpe do Comandante
"Directed by your ally, use your <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag> to make a weapon attack.","Dirigido por seu aliado, use sua <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">reação</LSTag> para fazer um ataque com arma."
Disarming Attack,Ataque Desarmante
"Spend an <LSTag Tooltip=""Action"">Action</LSTag> and <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Superiority Die</LSTag> to make an attack that potentially forces the target to drop the weapons they are holding.","Gaste uma <LSTag Tooltip=""Action"">Ação</LSTag> e um <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Dado de Superioridade</LSTag> para realizar um ataque que potencialmente força o alvo a soltar as armas que está segurando."
Disarming Attack (Melee),Ataque Desarmante (Corpo a Corpo)
Disarming Attack (Ranged),Ataque Desarmante (À Distância)
Focus your attack on your foe's hands and potentially force them to drop the weapons they are holding.,Concentre seu ataque nas mãos do seu inimigo e potencialmente force-o a soltar as armas que está segurando.
Distracting Strike,Golpe Distrativo
"Spend an <LSTag Tooltip=""Action"">Action</LSTag> and <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Superiority Die</LSTag> to <LSTag Type=""Status"" Tooltip=""DISTRACTED"">Distract</LSTag> your target, giving your allies <LSTag Tooltip=""Advantage"">Advantage</LSTag> on their next <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag> against it.","Gaste uma <LSTag Tooltip=""Action"">Ação</LSTag> e um <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Dado de Superioridade</LSTag> para <LSTag Type=""Status"" Tooltip=""DISTRACTED"">Distrair</LSTag> seu alvo, concedendo a seus aliados <LSTag Tooltip=""Advantage"">Vantagem</LSTag> na próxima <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> contra ele."
Distracting Strike (Melee),Golpe Distrativo (Corpo a Corpo)
Distracting Strike (Ranged),Golpe Distrativo
"<LSTag Type=""Status"" Tooltip=""DISTRACTED"">Distract</LSTag> your target, giving your allies <LSTag Tooltip=""Advantage"">Advantage</LSTag> on their next <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag> against it.","<LSTag Type=""Status"" Tooltip=""DISTRACTED"">Distraia</LSTag> seu alvo, dando a seus aliados <LSTag Tooltip=""Advantage"">Vantagem</LSTag> na próxima <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> contra ele."
Evasive Footwork,Movimentação Evasiva
"Spend a <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Bonus Action</LSTag> and <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Superiority Die</LSTag> in order to increase your <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag> by 2 for three turns.","Gaste uma <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Ação Bônus</LSTag> e um <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Dado de Superioridade</LSTag> para aumentar sua <LSTag Tooltip=""ArmourClass"">Classe de Armadura</LSTag> em 2 por três turnos."
"Increase your <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag> by 2.","Aumente sua <LSTag Tooltip=""ArmourClass"">Classe de Armadura</LSTag> em 2."
"Affected creatures <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag> is increased by 2.","Criaturas afetadas têm sua <LSTag Tooltip=""ArmourClass"">Classe de Armadura</LSTag> aumentada em 2."
"Spend an <LSTag Tooltip=""Action"">Action</LSTag> and <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Superiority Die</LSTag> to attack a target with <LSTag Tooltip=""Advantage"">Advantage</LSTag>.","Gaste uma <LSTag Tooltip=""Action"">Ação</LSTag> e um <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Dado de Superioridade</LSTag> para atacar um alvo com <LSTag Tooltip=""Advantage"">Vantagem</LSTag>."
Feinting Attack,Ataque Fintado
"Attack your target with <LSTag Tooltip=""Advantage"">Advantage</LSTag>.","Ataque seu alvo com <LSTag Tooltip=""Advantage"">Vantagem</LSTag>."
"Spend a <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Superiority Die</LSTag> to double the reach of your next <LSTag Tooltip=""MeleeWeaponAttack"">Melee Weapon Attack</LSTag> made this turn.","Gaste um <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Dado de Superioridade</LSTag> para dobrar o alcance do seu próximo <LSTag Tooltip=""MeleeWeaponAttack"">Ataque Corpo a Corpo</LSTag> realizado neste turno."
"Double the reach of your next <LSTag Tooltip=""MeleeWeaponAttack"">Melee Weapon Attack</LSTag> made this turn.","Dobre o alcance do seu próximo <LSTag Tooltip=""MeleeWeaponAttack"">Ataque com Arma Corpo a Corpo</LSTag> realizado neste turno."
Lunging Attack,Ataque Avançado
"Affected creatures next <LSTag Tooltip=""MeleeWeaponAttack"">Melee Weapon Attack</LSTag> has double the reach that it normally would.","Criaturas afetadas têm o próximo <LSTag Tooltip=""MeleeWeaponAttack"">Ataque com Arma Corpo a Corpo</LSTag> com o dobro do alcance que normalmente teria."
Manoeuvring Attack,Ataque de Manobra
"Spend an <LSTag Tooltip=""Action"">Action</LSTag> and <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Superiority Die</LSTag> to make an attack. After a successful hit, you may select an ally to use <LSTag Type=""Spell"" Tooltip=""Target_ForcedManeuver"">Forced Manoeuvre</LSTag> on. The targeted ally will increase their <LSTag Tooltip=""MovementSpeed"">Movement Speed</LSTag> by 50%, and will not provoke <LSTag Tooltip=""OpportunityAttack"">Opportunity Attacks</LSTag>.","Gaste uma <LSTag Tooltip=""Action"">Ação</LSTag> e um <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Dado de Superioridade</LSTag> para fazer um ataque. Após um acerto bem-sucedido, você pode selecionar um aliado para usar <LSTag Type=""Spell"" Tooltip=""Target_ForcedManeuver"">Manobra Forçada</LSTag>. O aliado alvo aumentará sua <LSTag Tooltip=""MovementSpeed"">Velocidade de Movimento</LSTag> em 50% e não provocará <LSTag Tooltip=""OpportunityAttack"">Ataques de Oportunidade</LSTag>."
Manoeuvring Attack (Melee),Ataque de Manobra (Corpo a Corpo)
Manoeuvring Attack (Ranged),Ataque de Manobra (À Distância)
"Make an attack. On a successful hit, you may use <LSTag Type=""Spell"" Tooltip=""Target_ForcedManeuver"">Forced Manoeuvre</LSTag> on an ally, increasing their <LSTag Tooltip=""MovementSpeed"">Movement Speed</LSTag> by 50%, and preventing them from provoking <LSTag Tooltip=""OpportunityAttack"">Opportunity Attacks</LSTag>.","Faça um ataque. Em um acerto bem-sucedido, você pode usar <LSTag Type=""Spell"" Tooltip=""Target_ForcedManeuver"">Manobra Forçada</LSTag> em um aliado, aumentando sua <LSTag Tooltip=""MovementSpeed"">Velocidade de Movimento</LSTag> em 50% e impedindo que eles provoquem <LSTag Tooltip=""OpportunityAttack"">Ataques de Oportunidade</LSTag>."
"Increase an ally's <LSTag Tooltip=""MovementSpeed"">Movement Speed</LSTag> by 50%. They will not provoke <LSTag Tooltip=""OpportunityAttack"">Opportunity Attacks</LSTag> when moving.","Aumenta a <LSTag Tooltip=""MovementSpeed"">Velocidade de Movimento</LSTag> de um aliado em 50%. Eles não provocarão <LSTag Tooltip=""OpportunityAttack"">Ataques de Oportunidade</LSTag> ao se mover."
Forced Manoeuvre,Manobra Forçada
"Affected creatures <LSTag Tooltip=""MovementSpeed"">Movement Speed</LSTag> has increased by 50%. They will not provoke <LSTag Tooltip=""OpportunityAttack"">Opportunity Attacks</LSTag> when moving.","Criaturas afetadas têm sua <LSTag Tooltip=""MovementSpeed"">Velocidade de Movimento</LSTag> aumentada em 50%. Elas não provocarão <LSTag Tooltip=""OpportunityAttack"">Ataques de Oportunidade</LSTag> ao se mover."
Menacing Attack,Ataque Ameaçador
"Spend an <LSTag Tooltip=""Action"">Action</LSTag> and <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Superiority Die</LSTag> to make an attack that potentially <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Frightens</LSTag> your target.","Gaste uma <LSTag Tooltip=""Action"">Ação</LSTag> e um <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Dado de Superioridade</LSTag> para fazer um ataque que potencialmente <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Amedronta</LSTag> seu alvo."
