en,pt-BR
Oiled,Lubrificado
"Whenever this creature takes Fire damage, it suffers an additional [1].","Sempre que esta criatura receber dano de Fogo, ela sofre um dano adicional de [1]."
"Affected creature is compelled to shuffle and dance. <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> against it are rolled with <LSTag Tooltip=""Advantage"">Advantage</LSTag>.<Br><Br>The curse of Otto's dance will transfer to any attackers should this creature take damage.","A criatura afetada é compelida a se mover e dançar. <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> contra ela são feitas com <LSTag Tooltip=""Advantage"">Vantagem</LSTag>.<Br><Br>A maldição da dança de Otto será transferida para qualquer atacante caso esta criatura sofra dano."
Owlbear's Rage,A Fúria do Owlbear
"The owlbear unleashes its rage! It can now perform a <LSTag Type=""Spell"" Tooltip=""Target_Multiattack_Owlbear"">Multiattack</LSTag>!","O urso coruja libera sua fúria! Ele agora pode realizar um <LSTag Type=""Spell"" Tooltip=""Target_Multiattack_Owlbear"">Multiataque</LSTag>!"
Paralysed,Paralisado
"Affected creature cannot move, take <LSTag Tooltip=""Action"">Actions</LSTag>, <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Bonus Actions</LSTag>, or <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reactions</LSTag>.<Br><Br><LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> against the creature are always <LSTag Tooltip=""CriticalHit"">Critical Hits</LSTag> if the attacker is within [1].","A criatura afetada não pode se mover, realizar <LSTag Tooltip=""Action"">Ações</LSTag>, <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Ações Bônus</LSTag> ou <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reações</LSTag>.<Br><Br><LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> contra a criatura são sempre <LSTag Tooltip=""CriticalHit"">Acertos Críticos</LSTag> se o atacante estiver dentro de [1]."
"Affected creature is veiled in magical shadow by an ally. They gain a +10 bonus to Stealth based <LSTag Tooltip=""SkillCheck"">Skill Checks</LSTag>.","A criatura afetada está envolta em uma sombra mágica por um aliado. Eles ganham um bônus de +10 em testes de habilidade baseados em Furtividade <LSTag Tooltip=""SkillCheck"">Skill Checks</LSTag>."
Petrified,Petrificado
Deal damage to a creature each turn. The type of damage changes to the last type the creature suffered.,Causa dano a uma criatura a cada turno. O tipo de dano muda para o último tipo que a criatura sofreu.
Phantasmal Force,Força Fantasmal
"Affected creature is haunted by an echo of the last thing that attacked them.<br><br>They take [1] each turn. Each time they take damage from another source, the damage type of Phantasmal Force changes to that damage type.","A criatura afetada é assombrada por um eco da última coisa que a atacou.<br><br>Ela sofre [1] a cada turno. Cada vez que ela recebe dano de outra fonte, o tipo de dano da Força Fantasmal muda para esse tipo de dano."
Poisoned,Envenenado
"Affected creature suffers <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> and <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>.","A criatura afetada sofre <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag>."
Poisonous Fumes,Fumos Venenosos
Affected creature takes [1] at the beginning of each of their turns.,A criatura afetada leva [1] no início de cada um de seus turnos.
A flickering flame sheds light in a [1] radius around the creature holding it.,Uma chama tremulante emite luz em um raio de [1] ao redor da criatura que a segura.
Prone,Deitado
"Affected creature has <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on Strength and Dexterity based <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>. Attacks within [1] of the affected creature have <LSTag Tooltip=""Advantage"">Advantage</LSTag> when targeting it.<br><br>A Prone creature will spend half of its <LSTag Tooltip=""MovementSpeed"">Movement Speed</LSTag> to stand up, immediately removing this status.","A criatura afetada tem <LSTag Tooltip=""Desvantagem"">Desvantagem</LSTag> em <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> de Força e Destreza. Ataques a até [1] da criatura afetada têm <LSTag Tooltip=""Vantagem"">Vantagem</LSTag> ao mirarem nela.<br><br>Uma criatura Caída gastará metade de sua <LSTag Tooltip=""MovementSpeed"">Velocidade de Movimento</LSTag> para se levantar, removendo imediatamente este estado."
Radiant Retort,Retaliação Radiante
Affected creature reflects Radiant damage back at their aggressor twofold as Force damage.,A criatura afetada reflete o dano Radiante de volta para seu agressor em dobro como dano de Força.
Radiating Orb,Orbe Radiante
"Affected creature has a [1] penalty to <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> per stack. It also sheds bright light in a [2] area surrounding it.<br><br>All stacks are removed once this creature makes an Attack Roll.","A criatura afetada tem uma penalidade de [1] em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> por pilha. Ela também emite luz intensa em uma área de [2] ao seu redor.<br><br>Todas as pilhas são removidas assim que esta criatura faz uma Rolagem de Ataque."
"Affected creature has had it's <LSTag Tooltip=""MovementSpeed"">Movement Speed</LSTag> halved.","A criatura afetada teve sua <LSTag Tooltip=""MovementSpeed"">Movement Speed</LSTag> reduzida pela metade."
Reduced,Reduzido
"Affected creature has shrunk in size. Their unarmed and weapon attacks deal -[1] less damage, and they roll with <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on Strength based <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag> and <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>. Their <LSTag Tooltip=""CarryWeight"">Carrying capacity</LSTag> is also halved.","A criatura afetada encolheu de tamanho. Seus ataques desarmados e com armas causam -[1] de dano a menos, e eles rolam com <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> em <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag> baseados em Força e <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag>. Sua <LSTag Tooltip=""CarryWeight"">capacidade de carga</LSTag> também é reduzida pela metade."
Reeling,Atordoado
"Affected creature is recovering from physical recoil, suffering a -1 penalty to <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> for every stack remaining.","A criatura afetada está se recuperando do recuo físico, sofrendo uma penalidade de -1 em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> para cada pilha restante."
"Affected creature has a +1d4 bonus to <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","A criatura afetada tem um bônus de +1d4 em <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag>."
Restrained,"<LSTag Type=""Status"" Tooltip=""RESTRAINED"">Imobilizado</LSTag>"
"Affected creature cannot move. <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> against it have <LSTag Tooltip=""Advantage"">Advantage</LSTag>, and it makes all Dexterity based <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag> with <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag>.","A criatura afetada não pode se mover. <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> contra ela têm <LSTag Tooltip=""Advantage"">Vantagem</LSTag>, e ela faz todos os <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> baseados em Destreza com <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag>."
Reverberation,O número de vezes que você pode usar um feitiço de área de efeito sem gastar um espaço de feitiço.
"Affected creature has a -1 penalty to Strength, Dexterity, and Constitution based <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag> per remaining stack.<br><br>Once the creature has [1] stacks of Reverberation, they are removed, dealing [2] and knocking the creature <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag>.<br><br>Creatures <LSTag Tooltip=""Immune"">Immune</LSTag> to Thunder damage cannot suffer from Reverberation.","A criatura afetada tem uma penalidade de -1 em Força, Destreza e Testes de Resistência baseados em Constituição por pilha restante.<br><br>Uma vez que a criatura tenha [1] pilhas de Reverberação, elas são removidas, causando [2] e derrubando a criatura <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag>.<br><br>Criaturas <LSTag Tooltip=""Immune"">Imunes</LSTag> a dano de Trovão não podem sofrer com Reverberação."
Sapped,Esgotado
"Affected creature has been psionically drained. They cannot move, and will fail all Strength and Dexterity based <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","A criatura afetada foi drenada psiquicamente. Ela não pode se mover e falhará em todos os <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> baseados em Força e Destreza."
Shatter,Estilhaçar
"Deliver a thunderous, vibratory shock to all nearby creatures and objects, potentially <LSTag Type=""Status"" Tooltip=""SILENCED"">Silencing</LSTag> them. Creatures made of inorganic material such as stone have <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on their <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag>.","Causa um choque vibratório e estrondoso em todas as criaturas e objetos próximos, potencialmente <LSTag Type=""Status"" Tooltip=""SILENCED"">Silenciando</LSTag>-os. Criaturas feitas de material inorgânico, como pedra, têm <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> em seu <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag>."
"Affected creatures <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag> has increased by 4 and they have <LSTag Tooltip=""Immune"">Immunity</LSTag> to Force damage.","As criaturas afetadas têm sua <LSTag Tooltip=""ArmourClass"">Classe de Armadura</LSTag> aumentada em 4 e elas têm <LSTag Tooltip=""Immune"">Imunidade</LSTag> a dano de Força."
Shocked,Atordoado
"Creature cannot use <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reactions</LSTag> and has <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on Dexterity based <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag> and <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","A criatura não pode usar <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reações</LSTag> e tem <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> em <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag> baseados em Destreza e <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag>."
"Affected creature cannot use <LSTag Type=""ActionRxesource"" Tooltip=""ReactionActionPoint"">Reactions</LSTag>.","A criatura afetada não pode usar <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reações</LSTag>."
Utterly Sickened,Totalmente Enjoado
"Affected creature is <LSTag Tooltip=""Vulnerable"">Vulnerable</LSTag> to all types of damage. ","A criatura afetada é <LSTag Tooltip=""Vulnerable"">Vulnerável</LSTag> a todos os tipos de dano."
Silenced,Silenciado
"Affected creature cannot speak or cast Spells with a verbal component. Additionally, the affected creature is <LSTag Tooltip=""Immune"">Immune</LSTag> to Thunder damage.","A criatura afetada não pode falar nem lançar Feitiços com um componente verbal. Além disso, a criatura afetada é <LSTag Tooltip=""Immune"">Imune</LSTag> a dano de Trovão."
Sleeping,Ataque pelas sombras e realize um ataque corpo a corpo em um inimigo coberto por luz fraca ou escuridão.
"Affected creature cannot move, take <LSTag Tooltip=""Action"">Actions</LSTag>, <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Bonus Actions</LSTag>, or <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reactions</LSTag>.<br><br>The affected creature will fail all Strength and Dexterity based <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>. <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> made against the affected creature are made with <LSTag Tooltip=""Advantage"">Advantage</LSTag>.<br><br>Removed by taking damage or when <LSTag Type=""Spell"" Tooltip=""Target_Help"">Helped</LSTag>.","A criatura afetada não pode se mover, realizar <LSTag Tooltip=""Ação"">Ações</LSTag>, <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Ações Bônus</LSTag> ou <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reações</LSTag>.<br><br>A criatura afetada falhará em todos os <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> baseados em Força e Destreza. <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> feitas contra a criatura afetada são realizadas com <LSTag Tooltip=""Advantage"">Vantagem</LSTag>.<br><br>Removido ao sofrer dano ou quando for <LSTag Type=""Spell"" Tooltip=""Target_Help"">Ajudada</LSTag>."
Tipsy,Tonto
"Affected creature has a +1 bonus when making unarmed <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>, but <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on Dexterity based <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag> and <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","A criatura afetada tem um bônus de +1 ao fazer <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> desarmadas, mas <LSTag Tooltip=""Disadvantage"">desvantagem</LSTag> em <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag> baseados em Destreza e <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag>."
Soul Branding,Marca da Alma
Affected creature deals an additional [1] with its next weapon attack.,A criatura afetada causa [1] a mais com sua próxima ataque com arma.
"Affected creature can cast <LSTag Type=""Spell"" Tooltip=""Target_SpeakWithDead"">Speak With Dead</LSTag> again without expending a <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>.","A criatura afetada pode lançar <LSTag Type=""Spell"" Tooltip=""Target_SpeakWithDead"">Falar com os Mortos</LSTag> novamente sem gastar um <LSTag Tooltip=""SpellSlot"">Espaço de Feitiço</LSTag>."
Stunned,Atordoado
"Affected creature cannot move, take <LSTag Tooltip=""Action"">Actions</LSTag>, <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Bonus Actions</LSTag>, or <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reactions</LSTag>.<br><br>The affected creature will fail all Strength and Dexterity based <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>. <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> made against the affected creature have <LSTag Tooltip=""Advantage"">Advantage</LSTag>.","A criatura afetada não pode se mover, realizar <LSTag Tooltip=""Action"">Ações</LSTag>, <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Ações Bônus</LSTag> ou <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reações</LSTag>.<br><br>A criatura afetada falhará em todos os <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> baseados em Força e Destreza. <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> feitas contra a criatura afetada têm <LSTag Tooltip=""Advantage"">Vantagem</LSTag>."
"Affected creature can cast a weakened version of <LSTag Type=""Spell"" Tooltip=""Zone_Sunbeam"">Sunbeam</LSTag> without expending a <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>.","A criatura afetada pode lançar uma versão enfraquecida de <LSTag Type=""Spell"" Tooltip=""Zone_Sunbeam"">Raio de Sol</LSTag> sem gastar um <LSTag Tooltip=""SpellSlot"">Slot de Feitiço</LSTag>."
"Affected creature can cast a weakened version of <LSTag Type=""Spell"" Tooltip=""Zone_Sunbeam_2"">Sunbeam</LSTag> without expending a <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>.","A criatura afetada pode lançar uma versão enfraquecida de <LSTag Type=""Spell"" Tooltip=""Zone_Sunbeam_2"">Raio de Sol</LSTag> sem gastar um <LSTag Tooltip=""SpellSlot"">Slot de Feitiço</LSTag>."
"Affected creature can cast a weakened version of <LSTag Type=""Spell"" Tooltip=""Zone_Sunbeam_3"">Sunbeam</LSTag> without expending a <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>.","A criatura afetada pode lançar uma versão enfraquecida de <LSTag Type=""Spell"" Tooltip=""Zone_Sunbeam_3"">Raio de Sol</LSTag> sem gastar um <LSTag Tooltip=""SpellSlot"">Slot de Feitiço</LSTag>."
"Affected creature can cast a weakened version of <LSTag Type=""Spell"" Tooltip=""Zone_Sunbeam_4"">Sunbeam</LSTag> without expending a <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>.","A criatura afetada pode lançar uma versão enfraquecida de <LSTag Type=""Spell"" Tooltip=""Zone_Sunbeam_4"">Raio de Sol</LSTag> sem gastar um <LSTag Tooltip=""SpellSlot"">Slot de Feitiço</LSTag>."
"Affected creature can cast a weakened version of <LSTag Type=""Spell"" Tooltip=""Zone_Sunbeam_5"">Sunbeam</LSTag> without expending a <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>.","A criatura afetada pode lançar uma versão enfraquecida de <LSTag Type=""Spell"" Tooltip=""Zone_Sunbeam_5"">Raio de Sol</LSTag> sem gastar um <LSTag Tooltip=""SpellSlot"">Espaço de Feitiço</LSTag>."
"Affected creature can cast a weakened version of <LSTag Type=""Spell"" Tooltip=""Zone_Sunbeam_6"">Sunbeam</LSTag> without expending a <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>.","A criatura afetada pode lançar uma versão enfraquecida de <LSTag Type=""Spell"" Tooltip=""Zone_Sunbeam_6"">Raio de Sol</LSTag> sem gastar um <LSTag Tooltip=""SpellSlot"">Slot de Feitiço</LSTag>."
Surprised,Surpreso
"Affected creature cannot move, take <LSTag Tooltip=""Action"">Actions</LSTag>, <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Bonus Actions</LSTag>, or <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reactions</LSTag>.","A criatura afetada não pode se mover, realizar <LSTag Tooltip=""Action"">Ações</LSTag>, <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Ações Bônus</LSTag> ou <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reações</LSTag>."
"Affected weapon has become magical, utilizing its owners <LSTag Tooltip=""SpellcastingAbilityModifier"">Spellcasting Ability</LSTag> for <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> and damage.<br><br>When multi-classing, your Spellcasting Ability is tied to the last class that you have added to your character.","A arma afetada se tornou mágica, utilizando a <LSTag Tooltip=""SpellcastingAbilityModifier"">Habilidade de Magia</LSTag> de seu portador para <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e dano.<br><br>Ao multiclassar, sua Habilidade de Magia está ligada à última classe que você adicionou ao seu personagem."
Hideous Laughter,Riso Hediondo
"Affected creature is frozen in laughter, unable to act. They have <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on Strength and Dexterity based <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>. Attacks made within [1] of the creature have <LSTag Tooltip=""Advantage"">Advantage</LSTag>.<br><br>At the end of the creatures turn, they can attempt to shake off the effect with a <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag>.","A criatura afetada está congelada em risadas, incapaz de agir. Ela tem <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> em <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> de Força e Destreza. Ataques feitos dentro de [1] da criatura têm <LSTag Tooltip=""Advantage"">Vantagem</LSTag>.<br><br>No final do turno da criatura, ela pode tentar se livrar do efeito com um <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag>."
Terrified,Aterrorizado
Affected creature may only move away from the Spellcaster who applied this condition. They must use the fastest route possible.,A criatura afetada só pode se mover para longe do conjurador que aplicou essa condição. Ela deve usar o caminho mais rápido possível.
"Affected creature has increased in size and musculature. They have <LSTag Tooltip=""Advantage"">Advantage</LSTag> on all Strength based <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag> and <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","A criatura afetada aumentou de tamanho e musculatura. Ela tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em todos os <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag> baseados em Força e <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag>."
Threatened,Ameaçado
"Due to the close proximity of enemies, this creature has <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on on all Ranged <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>.","Devido à proximidade de inimigos, esta criatura tem <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> em todas as <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> à distância."
Thunderwave,Onda Trovejante
"Release a wave of thunderous force that <LSTag Type=""Status"" Tooltip=""MAG_THUNDER_REVERBERATION"">Reverberates</LSTag> enemies caught in the blast, pushing them back by [1].","Libere uma onda de força trovejante que <LSTag Type=""Status"" Tooltip=""MAG_THUNDER_REVERBERATION"">Reverbera</LSTag> os inimigos pegos na explosão, empurrando-os para trás em [1]."
Turned,Transformado
"The affected creature must move away from the creature that Turned it.<br><br>Affected creature cannot move, take <LSTag Tooltip=""Action"">Actions</LSTag>, <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Bonus Actions</LSTag>, or <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reactions</LSTag>, other than <LSTag Type=""Spell"" Tooltip=""Shout_Dash"">Dash</LSTag>, or try to escape an effect that prevents them from moving away.<br><br>Removed by taking damage.","A criatura afetada deve se afastar da criatura que a virou.<br><br>A criatura afetada não pode se mover, realizar <LSTag Tooltip=""Action"">Ações</LSTag>, <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Ações Bônus</LSTag> ou <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reações</LSTag>, exceto <LSTag Type=""Spell"" Tooltip=""Shout_Dash"">Correr</LSTag>, ou tentar escapar de um efeito que a impede de se afastar.<br><br>Removido ao sofrer dano."
"The next <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag> made against this creature will be rolled with <LSTag Tooltip=""Advantage"">Advantage</LSTag>.","A próxima <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> feita contra esta criatura será rolada com <LSTag Tooltip=""Advantage"">Vantagem</LSTag>."
Unconscious,Inconsciente
Under Operation,Sob Operação
"Affected creature cannot move, take <LSTag Tooltip=""Action"">Actions</LSTag>, <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Bonus Actions</LSTag>, or <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reactions</LSTag>.<br><br>The affected creature will fail all Strength and Dexterity based <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>. <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> made against the affected creature have <LSTag Tooltip=""Advantage"">Advantage</LSTag>, and any attack that hits them will be an automatic <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag>.","A criatura afetada não pode se mover, realizar <LSTag Tooltip=""Action"">Ações</LSTag>, <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Ações Bônus</LSTag> ou <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reações</LSTag>.<br><br>A criatura afetada falhará em todos os <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> baseados em Força e Destreza. <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> feitas contra a criatura afetada têm <LSTag Tooltip=""Advantage"">Vantagem</LSTag>, e qualquer ataque que a acerte será um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag> automático."
"Affected creature has <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on their next <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag>.","A criatura afetada tem <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> na sua próxima <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag>."
"Affected creature has <LSTag Tooltip=""Advantage"">Advantage</LSTag> on all <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","A criatura afetada tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em todos os <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag>."
"Affected creature has <LSTag Tooltip=""Resistant"">Resistance</LSTag> to all damage. Each time it takes damage, the Spellcaster takes the same amount of damage.","A criatura afetada tem <LSTag Tooltip=""Resistant"">Resistência</LSTag> a todo dano. Cada vez que ela recebe dano, o conjurador recebe a mesma quantidade de dano."
"Affected creature is bound to an ally. Each time the ally takes damage, this creature will take the same amount of damage.","A criatura afetada está ligada a um aliado. Cada vez que o aliado recebe dano, esta criatura sofrerá a mesma quantidade de dano."
Weak Grip,Agarre Fraco
"Affected creature has <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> and Strength based <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.<br><br>Removed if <LSTag Type=""Spell"" Tooltip=""Target_Help"">Helped</LSTag>.","A criatura afetada tem <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> baseados em Força.<br><br>Removido se for <LSTag Type=""Spell"" Tooltip=""Target_Help"">Ajudada</LSTag>."
Wet,Molhado
"Affected creature is immune to <LSTag Type=""Status"" Tooltip=""BURNING"">Burning</LSTag> and <LSTag Tooltip=""Resistant"">Resistant</LSTag> to Fire damage.<br><br>Attackers targeting this creature will make all Cold, Lightning, and Thunder based <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> with <LSTag Tooltip=""Advantage"">Advantage</LSTag>. Additionally, <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag> made by this creature against Cold, Lightning, or Thunder based status effects will be made with <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag>.","A criatura afetada é imune a <LSTag Type=""Status"" Tooltip=""BURNING"">Queimadura</LSTag> e <LSTag Tooltip=""Resistant"">Resistente</LSTag> a dano de Fogo.<br><br>Atacantes que visam esta criatura farão todas as <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> baseadas em Frio, Raio e Trovão com <LSTag Tooltip=""Advantage"">Vantagem</LSTag>. Além disso, <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> feitos por esta criatura contra efeitos de status baseados em Frio, Raio ou Trovão serão feitos com <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag>."
"Affected creature is tethered to the Spellcaster who cast <LSTag Type=""Spell"" Tooltip=""Projectile_WitchBolt"">Witch Bolt</LSTag>.","A criatura afetada está ligada ao conjurador que lançou <LSTag Type=""Spell"" Tooltip=""Projectile_WitchBolt"">Raio da Bruxa</LSTag>."
"Affected creature may cast <LSTag Type=""Spell"" Tooltip=""Shout_WitchBolt_Activate"">Witch Bolt</LSTag> without expending a <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>.","A criatura afetada pode lançar <LSTag Type=""Spell"" Tooltip=""Shout_WitchBolt_Activate"">Raio da Bruxa</LSTag> sem gastar um <LSTag Tooltip=""SpellSlot"">Espaço de Magia</LSTag>."
Wrath,Fúria
Affected creature gains a +1 bonus to damage with melee weapons for each remaining stack of Wrath.,A criatura afetada ganha um bônus de +1 de dano com armas corpo a corpo para cada pilha restante de Ira.
Acid Burst,Explosão Ácida
"Conjure and throw a bursting bubble of acid, creating an acidic surface which reduces the <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag> of any creature standing within it.","Conjure e lance uma bolha de ácido explosiva, criando uma superfície ácida que reduz a <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag> de qualquer criatura que estiver em pé dentro dela."
Blade Ward,Proteção da Lâmina
