en,pt-BR
Summoner of the Damned: Skeletal Warlock,Invocador dos Condenados: Bruxo Esquelético
"Bind into a corpse the spirit of a powerful warlock under your command. This <LSTag Type=""Passive"" Tooltip=""DreadOverlord_ImmuneToControlUndead"">Greater Undead</LSTag> has access to <LSTag Type=""Passive"" Tooltip=""DreadOverlord_UndeadPactMagic"">Pact Magic</LSTag> from your patron, allowing it to cast powerful spells and recharge its <LSTag Tooltip=""SpellSlot"">Spell Slots</LSTag> after each <LSTag Tooltip=""ShortRest"">Short Rest</LSTag>.","Vincule ao corpo o espírito de um poderoso bruxo sob seu comando. Este <LSTag Type=""Passive"" Tooltip=""DreadOverlord_ImmuneToControlUndead"">Morto-Vivo Superior</LSTag> tem acesso à <LSTag Type=""Passive"" Tooltip=""DreadOverlord_UndeadPactMagic"">Magia do Pacto</LSTag> do seu patrono, permitindo que ele lance feitiços poderosos e recarregue seus <LSTag Tooltip=""SpellSlot"">Slots de Feitiço</LSTag> após cada <LSTag Tooltip=""ShortRest"">Descanso Curto</LSTag>."
"The Skeletal Warlock can cast <LSTag Type=""Spell"" Tooltip=""Target_ChillTouch"">Chill Touch</LSTag> and <LSTag Type=""Spell"" Tooltip=""Projectile_DreadOverlord_RayOfSickness"">Nell's Ray of Sickness</LSTag> at will. It can cast <LSTag Type=""Spell"" Tooltip=""Projectile_RayOfEnfeeblement"">Ray of Enfeeblement</LSTag>, <LSTag Type=""Spell"" Tooltip=""Projectile_ScorchingRay"">Scorching Ray</LSTag>, and <LSTag Type=""Spell"" Tooltip=""Target_Sleep_2"">Sleep</LSTag> as 2nd-level spells using its two Level 2 spell slots. It gains the ability to cast the spells <LSTag Type=""Spell"" Tooltip=""Target_Slow"">Slow</LSTag> at class level 8 and <LSTag Type=""Spell"" Tooltip=""Target_DeathWard"">Death Ward</LSTag> at class level 11 once per <LSTag Tooltip=""LongRest"">Long Rest</LSTag>.","O Warlock Esquelético pode lançar <LSTag Type=""Spell"" Tooltip=""Target_ChillTouch"">Toque Gelado</LSTag> e <LSTag Type=""Spell"" Tooltip=""Projectile_DreadOverlord_RayOfSickness"">Raio de Doença de Nell</LSTag> à vontade. Ele pode lançar <LSTag Type=""Spell"" Tooltip=""Projectile_RayOfEnfeeblement"">Raio de Enfraquecimento</LSTag>, <LSTag Type=""Spell"" Tooltip=""Projectile_ScorchingRay"">Raio Escaldante</LSTag> e <LSTag Type=""Spell"" Tooltip=""Target_Sleep_2"">Sono</LSTag> como feitiços de 2º nível usando seus dois espaços de feitiço de nível 2. Ele ganha a habilidade de lançar os feitiços <LSTag Type=""Spell"" Tooltip=""Target_Slow"">Lentidão</LSTag> no nível 8 da classe e <LSTag Type=""Spell"" Tooltip=""Target_DeathWard"">Proteção contra a Morte</LSTag> no nível 11 da classe uma vez por <LSTag Tooltip=""LongRest"">Descanso Longo</LSTag>."
"...The Book of the Dead. Bound in human skin and inked in the blood of murderers. This unholy book contains bizarre burial rites, funerary incantations, and demon resurrection passages. It was never meant for the eyes of the living. It was never meant for you. You recall ancient legends that tell that within the pages of this blasphemous book lies the secrets of eternal life beyond death. Words seemingly writhe across the pages of the book, becoming undecipherable the more you try to translate the text. The scrawls occasionally form coherent words, beckoning you to glean their secrets...
  
  <br>           <LSTag Type=""Passive"" Tooltip=""DreadOverlord_LORE_DreadOverlord"">...Dread Overlord...</LSTag>  <LSTag Type=""Passive"" Tooltip=""DreadOverlord_LORE_Aeternusvitae"">...aeternusvitae...</LSTag>    <br>   <LSTag Type=""Passive"" Tooltip=""DreadOverlord_LORE_OrderOfTheDracolich"">...Order of the Dracolich...</LSTag>      <LSTag Type=""Passive"" Tooltip=""DreadOverlord_LORE_SoulHarvest"">...Soul Harvest...</LSTag> <br> <LSTag Type=""Passive"" Tooltip=""DreadOverlord_LORE_GreaterUndead"">..the Greater Undead...</LSTag>
  
  ","...O Livro dos Mortos. Encadernado em pele humana e escrito com o sangue de assassinos. Este livro profano contém rituais de sepultamento bizarros, encantamentos funerários e passagens de ressurreição demoníaca. Nunca foi feito para os olhos dos vivos. Nunca foi feito para você. Você se lembra de lendas antigas que dizem que dentro das páginas deste livro blasfemo estão os segredos da vida eterna além da morte. Palavras aparentemente se contorcem nas páginas do livro, tornando-se indecifráveis quanto mais você tenta traduzir o texto. As garranchos ocasionalmente formam palavras coerentes, chamando você para descobrir seus segredos...

<br>           <LSTag Type=""Passive"" Tooltip=""DreadOverlord_LORE_DreadOverlord"">...Soberano do Terror...</LSTag>  <LSTag Type=""Passive"" Tooltip=""DreadOverlord_LORE_Aeternusvitae"">...aeternusvitae...</LSTag>    <br>   <LSTag Type=""Passive"" Tooltip=""DreadOverlord_LORE_OrderOfTheDracolich"">...Ordem do Dracolich...</LSTag>      <LSTag Type=""Passive"" Tooltip=""DreadOverlord_LORE_SoulHarvest"">...Colheita de Almas...</LSTag> <br> <LSTag Type=""Passive"" Tooltip=""DreadOverlord_LORE_GreaterUndead"">..os Maiores Mortos-Vivos...</LSTag>"
Forbidden Lore: Libor Mortis,Conhecimento Proibido: Libor Mortis
"Whispers, barely audible at first, darken your mind becoming louder and more insistent. You feel the presence of your patron as the world dissolves around you save for a leather-bound book. A chill overtakes you as your eyes flit across the words on the cover - <i>Libor Mortis</i>. Its pages open revealing its secrets to you...","Sussurros, quase inaudíveis a princípio, escurecem sua mente, tornando-se mais altos e insistentes. Você sente a presença de seu patrono enquanto o mundo se dissolve ao seu redor, exceto por um livro encadernado em couro. Um frio toma conta de você enquanto seus olhos percorrem as palavras na capa - <i>Libor Mortis</i>. Suas páginas se abrem revelando seus segredos para você..."
Forbidden Lore: The Undying Emperor,Lore Proibida: O Imperador Imortal
You invoke his name - <i>Dread Overlord</i> - and suddenly you feel his presence. Your mind darkens as the world melts away save for a grotesque tome opening its pages to you...,"Você invoca seu nome - <i>Senhor do Terror</i> - e de repente sente sua presença. Sua mente escurece enquanto o mundo derrete, exceto por um tomo grotesco abrindo suas páginas para você..."
"...the very air writhes in dread at his malevolent presence. His ruined form is flanked by two immense wings that spread behind him like a great shadow and a tail tipped with wicked dark flame. His eyes - twin pinpricks of red light blazing in unholy energy from within a draconic skull - bore down on us. The cultists shrank before the dracolich as the putrid stench of death and decay that surrounds him like a malignant shroud overtook us. For the promise of knowledge and power, we willingly submitted to his terror and despair.<br><br> -- Excerpt from the <i>Libor Mortis</i>","...o próprio ar se contorce em terror diante de sua presença malévola. Sua forma arruinada é flanqueada por duas imensas asas que se espalham atrás dele como uma grande sombra e uma cauda pontuada com chamas escuras e malignas. Seus olhos - dois pontos de luz vermelha ardendo em energia profana dentro de um crânio dracônico - nos observavam. Os cultistas encolheram-se diante do dracolich enquanto o fétido odor de morte e decomposição que o envolve como um manto maligno nos dominava. Pela promessa de conhecimento e poder, nos submetemos voluntariamente ao seu terror e desespero.<br><br> -- Trecho do <i>Libor Mortis</i>"
Forbidden Lore: Order of the Dracolich,Lore Proibido: Ordem do Dracolich
"Corrupted by the <LSTag Type=""Passive"" Tooltip=""DreadOverlord_LORE_DreadOverlord"">Dread Overlord's</LSTag> cruelty, malice and will to dominate all life, the cultists of the <i>Order of the Dracolich</i> carry out his terror on Toril. In return for their service, the dracolich promised dominion over life and death itself with many cultists believing that with enough power you can overcome both. Wielding armies of undead, they devote their lives and unlives to the mastery over mortality. Their battlecry 'MORS PRINCIPIUM EST!' is in defiance over the very concept of finality.<br><br> -- Excerpt from the <i>Libor Mortis</i>","Corrompidos pela crueldade, malícia e vontade de dominar toda a vida do <LSTag Type=""Passive"" Tooltip=""DreadOverlord_LORE_DreadOverlord"">Dread Overlord</LSTag>, os cultistas da <i>Ordem do Dracolich</i> espalham seu terror em Toril. Em troca de seus serviços, o dracolich prometeu domínio sobre a vida e a morte em si, com muitos cultistas acreditando que, com poder suficiente, é possível superar ambos. Empunhando exércitos de mortos-vivos, eles dedicam suas vidas e não-vidas à maestria sobre a mortalidade. Seu grito de guerra 'MORS PRINCIPIUM EST!' é um desafio ao próprio conceito de finalidade.<br><br> -- Trecho do <i>Libor Mortis</i>"
Forbidden Lore: Soul Harvest,Conhecimento Proibido: Colheita de Almas
"...created by the evil lich Icarium the Black, the spell was one of the first he perfected during his many studies deep in the frontiers of Cormallen. He learned that by exerting his unholy will, he was able to bind the souls of his enemies into a swirling vortex of screaming spirits.<br><br> -- Excerpt from the <i>Libor Mortis</i>","...criado pelo lich maligno Icarium, o Feitiço foi um dos primeiros que ele aperfeiçoou durante seus muitos estudos nas fronteiras de Cormallen. Ele aprendeu que, ao exercer sua vontade profana, conseguia aprisionar as almas de seus inimigos em um vórtice giratório de espíritos gritando.<br><br> -- Trecho do <i>Libor Mortis</i>"
Forbidden Lore: Shroud of Eternal Life,Lenda Proibida: Manto da Vida Eterna
"A passage appears in the book before you, seemingly copied from a source outside the Book of the Dead, telling a very dry history of a legal squabble between a mage consortium and one of their apprentices. '...the experiments in unsanctioned magic became a point of contention between the High Mages and their best pupil. Prior to his expulsion from The Tower, the consortium expressed concern about the potential corrupting effects of his studies and sought...<br><br>...the writing on the page suddenly changes, seemingly mocking the documented history. Words and images dance on the page, depicting a betrayal from within, a plot by a devious necromancer in disguise, and the fall of The Tower. Then a war between the surviving high mages and an alliance of necromancers and deathknights led by a dracolich wielding the malignant <i><LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_ShroudDeAeternusVitae"">Shroud de Aeternus Vitae</LSTag></i>. Faces and bodies dessicated by the dracolich's dark coils fill the pages of the unholy book. Screams from a long-forgotten battlefield surround you, reaching a deafening crescendo. You are paralyzed as dark tendrils slither out from very pages of the book...<br><br>...then screams emanating from the book quiet and the tendrils seeking you out dissipate. Words form telling a story of a dark ritual to bind the spirit of a powerful banshee within a living soul cage. Thin scrawls along the margins of the book appear, documenting the need for caution lest the necromancer finds themself possessed.","Uma passagem aparece no livro diante de você, aparentemente copiada de uma fonte externa ao Livro dos Mortos, contando uma história muito seca de uma disputa legal entre um consórcio de magos e um de seus aprendizes. '...os experimentos em magia não autorizada tornaram-se um ponto de discórdia entre os Altos Magos e seu melhor aluno. Antes de sua expulsão da Torre, o consórcio expressou preocupação sobre os potenciais efeitos corruptores de seus estudos e buscou...<br><br>...a escrita na página de repente muda, aparentemente zombando da história documentada. Palavras e imagens dançam na página, retratando uma traição de dentro, um plano de um necromante astuto disfarçado, e a queda da Torre. Então, uma guerra entre os altos magos sobreviventes e uma aliança de necromantes e cavaleiros da morte liderados por um dracolich empunhando o maligno <i><LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_ShroudDeAeternusVitae"">Shroud de Aeternus Vitae</LSTag></i>. Rostos e corpos desidratados pelas escuras espirais do dracolich preenchem as páginas do livro profano. Gritos de um campo de batalha há muito esquecido cercam você, alcançando um crescendo ensurdecedor. Você fica paralisado enquanto tentáculos sombrios se arrastam das próprias páginas do livro...<br><br>...então os gritos emanando do livro se aquietam e os tentáculos que o buscavam se dissipam. Palavras se formam contando uma história de um ritual sombrio para prender o espírito de uma poderosa banshee dentro de uma jaula de alma viva. Finas anotações nas margens do livro aparecem, documentando a necessidade de cautela para que o necromante não se veja possuído."
Forbidden Lore: The Greater Undead,Conhecimento Proibido: O Morto-Vivo Maior
The air around you grows chill and suddenly you feel your patron's presence. Your mind darkens as the world melts away save for a grotesque tome revealing its profane knowledge to you...,"O ar ao seu redor fica gelado e, de repente, você sente a presença do seu patrono. Sua mente escurece enquanto o mundo derrete, exceto por um tomo grotesco revelando seu conhecimento profano a você..."
"Some consider the raising of the Greater Undead as sacrilege. None can question the pure devastation a giant or a powerful warlock can cause while alive, but worse still when coupled with the unholy powers of necromancy. Warlocks who have failed to achieve lichdom or prevent their deaths have entered their names into the <i>Libor Mortis</i> in hopes that their damned souls will be returned into material plane in a <LSTag Type=""Spell"" Tooltip=""Target_DreadOverlord_Animate_SkeletalMage"">semblance of unlife</LSTag> by a worthy necromancer. Only an evil warlock would willingly allow themselves to be raised in such a way. Luckily, the power necessary to raise such undead is within the means of only a few...<br><br> -- Excerpt from the <i>Libor Mortis</i><br><br>...What follows are scribbles of incantations and pleas to ancient and long-forgotten gods of death and necromancy deities from planes and worlds from beyond Toril. Their names don't ring familiar to you - Vrall, Savoy, Enigma, Thy - but you sense unholy power behind them in the incantations.","Alguns consideram a elevação dos Maiores Mortos como um sacrilégio. Ninguém pode questionar a pura devastação que um gigante ou um poderoso bruxo pode causar enquanto está vivo, mas pior ainda quando combinado com os poderes profanos da necromancia. Bruxos que falharam em alcançar a lichidade ou impedir suas mortes inscreveram seus nomes no <i>Libor Mortis</i> na esperança de que suas almas condenadas sejam retornadas ao plano material em uma <LSTag Type=""Spell"" Tooltip=""Target_DreadOverlord_Animate_SkeletalMage"">aparência de não-vida</LSTag> por um necromante digno. Somente um bruxo maligno permitiria voluntariamente ser elevado de tal maneira. Felizmente, o poder necessário para elevar tais mortos-vivos está ao alcance de apenas alguns...<br><br> -- Trecho do <i>Libor Mortis</i><br><br>...O que se segue são rabiscos de encantamentos e súplicas a deuses antigos e longínquos de morte e deidades da necromancia de planos e mundos além de Toril. Seus nomes não soam familiares para você - Vrall, Savoy, Enigma, Thy - mas você sente um poder profano por trás deles nos encantamentos."
Shield of Souls,Escudo das Almas
Improved Shield of Souls,Escudo Aprimorado das Almas
"A swirling vortex of spirits protects the necromancer from incoming attacks.<br><br>Has +[1] to <LSTag Tooltip=""ArmorClass"">Armor Class</LSTag> until <LSTag Tooltip=""LongRest"">Long Rest</LSTag>. [2] additional soul(s) may be bound to the soulshield.","Um vórtice giratório de espíritos protege o necromante de ataques recebidos.<br><br>Possui +[1] em <LSTag Tooltip=""ArmorClass"">Classe de Armadura</LSTag> até <LSTag Tooltip=""LongRest"">Descanso Longo</LSTag>. [2] alma(s) adicional(is) podem ser ligadas ao escudo de almas."
"A swirling vortex of spirits protects this <LSTag Type=""Passive"" Tooltip=""DreadOverlord_ImmuneToControlUndead"">Greater Undead</LSTag> from incoming attacks.<br><br>Has +[1] to <LSTag Tooltip=""ArmorClass"">Armor Class</LSTag> until <LSTag Tooltip=""LongRest"">Long Rest</LSTag>.","Um vórtice giratório de espíritos protege este <LSTag Type=""Passive"" Tooltip=""DreadOverlord_ImmuneToControlUndead"">Maior Morto-Vivo</LSTag> de ataques que chegam.<br><br>Possui +[1] para <LSTag Tooltip=""ArmorClass"">Classe de Armadura</LSTag> até <LSTag Tooltip=""LongRest"">Descanso Longo</LSTag>."
"Souls of the dead scream in anguish around this creature before succumbing to its <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_Soulshield"">soulshield</LSTag>.","Almas dos mortos gritam em angústia ao redor desta criatura antes de sucumbirem ao seu <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_Soulshield"">escudo da alma</LSTag>."
Greater Shield of Souls,Escudo Maior das Almas
"The souls of dead form a formidable shield of protection as they spiral around this creature wailing in agony.<br><br>Has +[1] to <LSTag Tooltip=""ArmorClass"">Armor Class</LSTag> until <LSTag Tooltip=""LongRest"">Long Rest</LSTag>.","As almas dos mortos formam um escudo formidável de proteção enquanto giram ao redor desta criatura uivando de agonia.<br><br>Recebe +[1] à <LSTag Tooltip=""ArmorClass"">Classe de Armadura</LSTag> até <LSTag Tooltip=""LongRest"">Descanso Longo</LSTag>."
Desecrated Corpse,Cadáver Profanado
This corpse has been defiled by a foul ritual.,Este cadáver foi profanado por um ritual maligno.
Captured Soul,Alma Capturada
"A soul of a recently slain creature cries in torment as it disappears into a <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_Soulshield"">soulshield</LSTag>.<br><br>Provides +[1] to <LSTag Tooltip=""ArmorClass"">Armor Class</LSTag> until <LSTag Tooltip=""LongRest"">Long Rest</LSTag>.","Uma alma de uma criatura recentemente morta clama em tormento enquanto desaparece em um <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_Soulshield"">escudo de alma</LSTag>.<br><br>Fornece +[1] para <LSTag Tooltip=""ArmorClass"">Classe de Armadura</LSTag> até <LSTag Tooltip=""LongRest"">Descanso Longo</LSTag>."
Captured Souls (Counter),Almas Capturadas (Contador)
"Souls of recently slain creatures cry in torment as they disappear into a <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_Soulshield"">soulshield</LSTag>.<br><br>Each captured soul provides +[1] to <LSTag Tooltip=""ArmorClass"">Armor Class</LSTag> until <LSTag Tooltip=""LongRest"">Long Rest</LSTag>. The soulshield may hold at the maximum up to [2] additional souls.<br><br>You have captured souls equal to the turns remaining.","As almas de criaturas recentemente mortas gritam em tormento enquanto desaparecem em um <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_Soulshield"">escudo de almas</LSTag>.<br><br>Cada alma capturada fornece +[1] para <LSTag Tooltip=""ArmorClass"">Classe de Armadura</LSTag> até <LSTag Tooltip=""LongRest"">Um Descanso Longo</LSTag>. O escudo de almas pode conter no máximo até [2] almas adicionais.<br><br>Você capturou almas iguais ao número de turnos restantes."
Empowered Soulshield,Escudo da Alma Aprimorado
"A soul of a recently slain creature shrieks in anger as it disappears into the <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_Soulshield"">soulshield</LSTag>.<br><br>The spirit overcharges the shield, providing <LSTag Tooltip=""Resistant"">Resistances</LSTag> to physical damage.<br><br>All spirit invocations are empowered, providing additional effects.","A alma de uma criatura recentemente morta grita de raiva enquanto desaparece no <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_Soulshield"">escudo da alma</LSTag>.<br><br>O espírito sobrecarrega o escudo, proporcionando <LSTag Tooltip=""Resistant"">Resistências</LSTag> a dano físico.<br><br>Todas as invocações espirituais são potencializadas, proporcionando efeitos adicionais."
Screaming Spirit,Espírito Gritante
Screaming Spirits,Espíritos Gritantes
Cries of terror fill the air as souls of the dead swirl around.,Gritos de terror preenchem o ar enquanto as almas dos mortos giram ao redor.
Ghostly Apparitions,Aparições Fantasmagóricas
"A ghostly apparition has appeared near this creature protecting it from harm. Affected entity has +[1] to their <LSTag Tooltip=""ArmorClass"">Armor Class</LSTag>.","Uma aparição fantasmagórica apareceu perto desta criatura, protegendo-a de danos. A entidade afetada tem +[1] em sua <LSTag Tooltip=""ArmorClass"">Classe de Armadura</LSTag>."
"Ghostly apparitions surround this entity providing protection. Affected entity has +[1] to their <LSTag Tooltip=""ArmorClass"">Armor Class</LSTag>.","Aparições fantasmagóricas cercam esta entidade, proporcionando proteção. A entidade afetada recebe +[1] à sua <LSTag Tooltip=""ArmorClass"">Classe de Armadura</LSTag>."
Necrotic Energies,Energias Necromânticas
"This weapon blazes with your dracolich patron's fire, dealing extra[1].","Esta arma arde com o fogo do seu patrono dracolich, causando [1] a mais."
"This necromancer's weapon attacks burn with dark fire, dealing extra[1].","Os ataques de arma deste necromante queimam com fogo sombrio, causando um extra de [1]."
"This undead's attacks blaze with dark fire, dealing extra[1].","Os ataques deste morto-vivo ardem com fogo sombrio, causando um extra de [1]."
Vampiric Shroud,Manto Vampírico
"Dark tendrils pour forth ominously from this creature's vampiric <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_ShroudDeAeternusVitae"">Shroud de Aeternus Vitae</LSTag> in ravenous search of life.","Tendões sombrios jorram ominosamente desta criatura vampírica <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_ShroudDeAeternusVitae"">Shroud de Aeternus Vitae</LSTag> em busca voraz de vida."
Life Drained,Vida Drenada
"This creature is being drained by a nearby <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_ShroudDeAeternusVitae"">vampiric aura</LSTag>, receiving [1] per turn.","Esta criatura está sendo drenada por uma <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_ShroudDeAeternusVitae"">aura vampírica</LSTag> próxima, recebendo [1] por turno."
Feeding,Alimentando
"Cuts and wounds close up on this creature's body as rivulets of vitality is stripped from nearby enemies by a <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_ShroudDeAeternusVitae"">vampiric shroud</LSTag>.","Cortes e feridas se fecham no corpo desta criatura enquanto filetes de vitalidade são extraídos de inimigos próximos por um <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_ShroudDeAeternusVitae"">manto vampírico</LSTag>."
Recharging,Recarregando
"Your recent attempts to empathize with your allies has left you drained. Your <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_ShroudDeAeternusVitae"">vampiric shroud</LSTag> is currently recharging.","Suas tentativas recentes de se empathizar com seus aliados o deixaram exausto. Seu <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_ShroudDeAeternusVitae"">manto vampírico</LSTag> está atualmente recarregando."
Profane Possession,Possessão Profana
"The soul of a <LSTag Type=""Spell"" Tooltip=""Target_DreadOverlord_Animate_SkeletalMage"">powerful warlock</LSTag> has been bound to this corpse to serve a dark design.","A alma de um <LSTag Type=""Spell"" Tooltip=""Target_DreadOverlord_Animate_SkeletalMage"">poderoso bruxo</LSTag> foi ligada a este cadáver para servir a um plano sombrio."
"The dark energies from this creature's <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_NecroticBlade"">Necrotic Armaments</LSTag> fill them with <LSTag Type=""Passive"" Tooltip=""DreadOverlord_UnholyVigor"">Unholy Vigor</LSTag>. They are <LSTag Tooltip=""Immune"">Immune</LSTag> to[1].","As energias sombrias dos <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_NecroticBlade"">Armas Necróticas</LSTag> desta criatura os preenchem com <LSTag Type=""Passive"" Tooltip=""DreadOverlord_UnholyVigor"">Vigor Profano</LSTag>. Eles são <LSTag Tooltip=""Immune"">Imunes</LSTag> a[1]."
"Your <LSTag Type=""Passive"" Tooltip=""DreadOverlord_UnholyVigor"">Unholy Vigor</LSTag> makes you <LSTag Tooltip=""Immune"">Immune</LSTag> to[1].","Seu <LSTag Type=""Passive"" Tooltip=""DreadOverlord_UnholyVigor"">Vigor Profano</LSTag> torna você <LSTag Tooltip=""Immune"">Imune</LSTag> a[1]."
Dark Empathy,Empatia Sombria
"Dark coils emanating from a nearby <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_ShroudDeAeternusVitae"">Shroud de Aeternus Vitae</LSTag> swirls around in a soothing embrace.<br><br>This creature will receive half of [1] per turn.","Fios sombrios emanando de um <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_ShroudDeAeternusVitae"">Shroud de Aeternus Vitae</LSTag> próximo se entrelaçam em um abraço reconfortante.<br><br>Esta criatura receberá metade de [1] por turno."
Unholy Vigor,Vigor Profano
"This creature swells with <LSTag Type=""Passive"" Tooltip=""DreadOverlord_UnholyVigor"">Unholy Vigor</LSTag>.<br><br>It is <LSTag Tooltip=""Immune"">Immune</LSTag> to[1] and all of its attacks deal additional [2].","Esta criatura incha com <LSTag Type=""Passive"" Tooltip=""DreadOverlord_UnholyVigor"">Vigor Profano</LSTag>.<br><br>Ela é <LSTag Tooltip=""Immune"">Imune</LSTag> a[1] e todos os seus ataques causam [2] adicionais."
Flaming Apparition,Aparição Flamejante
Ghostly Apparition,Aparição Fantasmal
Shadow Beast,Besta Sombria
Murder of Crows,Assassinato de Corvos
"Whispers from legions of the dead and undead emanate from the object, barely audible yet as loud and raucous as thunder in your mind, beseeching your patron in his many names.","Sussurros de legiões dos mortos e não-mortos emanam do objeto, quase inaudíveis, mas tão altos e estrondosos quanto o trovão em sua mente, implorando ao seu patrono em seus muitos nomes."
Aspect of the Dread Overlord,Aspecto do Senhor Aterrorizante
Consume Souls,Consumir Almas
"Unleash a wave of death and rip the souls from these puny mortals! Afflicts enemies with <LSTag Type=""Status"" Tooltip=""NIGHTOFTHELIVINGDEAD"">Night of the Living Dead</LSTag>, a curse that binds them to service as one of the undead upon dying.","Liberte uma onda de morte e arranque as almas desses mortais insignificantes! Afeta os inimigos com <LSTag Type=""Status"" Tooltip=""NIGHTOFTHELIVINGDEAD"">Noite dos Mortos-Vivos</LSTag>, uma maldição que os vincula ao serviço como um dos mortos-vivos ao morrer."
Profane Intervention,Intervenção Profana
Profane Intervention: Aspect of the Dread Overlord,Intervenção Profana: Aspecto do Senhor Aterrorizante
"Call upon the Undying Emperor to aid you in battle! A fearsome aspect of the <LSTag Type=""Passive"" Tooltip=""DreadOverlord_LORE_DreadOverlord"">Dread Overlord</LSTag> intervenes in your behalf.","Chame o Imperador Imortal para ajudá-lo em batalha! Um aspecto temível do <LSTag Type=""Passive"" Tooltip=""DreadOverlord_LORE_DreadOverlord"">Dread Overlord</LSTag> intervém em seu favor."
"The aspect can <LSTag Type=""Spell"" Tooltip=""Shout_AspectOfTheDreadOverlord_ConsumeSouls"">Consume Souls</LSTag> of your foes in a large area and damages itself each turn until it is spent. The aspect's attacks curse your enemies with <LSTag Type=""Status"" Tooltip=""NIGHTOFTHELIVINGDEAD"">Night of the Living Dead</LSTag>, binding them into service as one of the undead upon dying.<br><br>While the aspect persists, its presence provides a <LSTag Type=""Status"" Tooltip=""ASPECTOFTHEDREADOVERLORD_PRESENCE_BUFF"">Dread Ward</LSTag> that protects you and your allies while imposing an oppressive <LSTag Type=""Status"" Tooltip=""ASPECTOFTHEDREADOVERLORD_PRESENCE_TERROR"">Aura of Despair</LSTag> against your enemies.","O aspecto pode <LSTag Type=""Spell"" Tooltip=""Shout_AspectOfTheDreadOverlord_ConsumeSouls"">Consumir Almas</LSTag> de seus inimigos em uma grande área e se danifica a cada turno até ser gasto. Os ataques do aspecto amaldiçoam seus inimigos com <LSTag Type=""Status"" Tooltip=""NIGHTOFTHELIVINGDEAD"">Noite dos Mortos-Vivos</LSTag>, vinculando-os ao serviço como um dos mortos-vivos ao morrer.<br><br>Enquanto o aspecto persistir, sua presença fornece um <LSTag Type=""Status"" Tooltip=""ASPECTOFTHEDREADOVERLORD_PRESENCE_BUFF"">Escudo do Terror</LSTag> que protege você e seus aliados, enquanto impõe uma opressiva <LSTag Type=""Status"" Tooltip=""ASPECTOFTHEDREADOVERLORD_PRESENCE_TERROR"">Aura de Desespero</LSTag> contra seus inimigos."
Fear Incarnate,Medo Encarnado
"A fearsome aspect of the Dread Overlord, a towering figure of terror and despair.","Uma aparência temível do Senhor do Terror, uma figura imponente de terror e desespero."
Monolith of Terror,Monólito do Terror
The very air writhes in dread at the dracolich's malevolent presence. The putrid stench of death and decay surrounds him like a malignant shroud.,O próprio ar se contorce em terror diante da presença maligna do dracolich. O fétido odor de morte e decomposição o envolve como um manto maligno.
Dread Ward,Guarda Aterrorizante
"Necrotic powers fills this creature with unholy vigor, bestowing upon them resistances to physical weapon and necrotic damage.","Poderes necróticos preenchem esta criatura com vigor profano, concedendo a ela resistências a dano de armas físicas e necrótico."
Aura of Despair,Aura de Desespero
"The dracolich's oppressive aura gives the affected entity <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> and <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag> while within [1] of the aspect.","A aura opressora do dracolich confere à entidade afetada <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> enquanto estiver a [1] do aspecto."
Night of the Living Dead,Noite dos Mortos-vivos
Cursed to rise again as an undead under the service of the Dread Overlord.,Maldito a ressurgir como um morto-vivo sob o serviço do Temido Senhor.
Profane Blessing,Abençoar Profano
Fell power corrupted this artifact and laid claim to its necromancy in its unholy name.,O poder maligno corrompeu este artefato e reivindicou sua necromancia em seu nome profano.
