en,pt-BR
"Once per <LSTag Tooltip=""ShortRest"">Short Rest</LSTag>, when scoring a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> on a humanoid, you can <LSTag Type=""Status"" Tooltip=""PARALYZED"">Paralyse</LSTag> the target for [1] turn.","Uma vez por <LSTag Tooltip=""ShortRest"">Descanso Curto</LSTag>, ao conseguir um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag> em um humanoide, você pode <LSTag Type=""Status"" Tooltip=""PARALYZED"">Paralisar</LSTag> o alvo por [1] turno."
"Allows you to freely cast <LSTag Type=""Spell"" Tooltip=""Target_CharmPerson"">Charm Person</LSTag>.","Permite que você lance livremente <LSTag Type=""Spell"" Tooltip=""Target_CharmPerson"">Encantar Pessoa</LSTag>."
Envenom,Venenar
"Whenever you deal Poison damage, the target may potentially become <LSTag Type=""Status"" Tooltip=""POISONED"">Poisoned</LSTag> for three turns.","Sempre que você causar dano de Veneno, o alvo pode potencialmente se tornar <LSTag Type=""Status"" Tooltip=""POISONED"">Poisoned</LSTag> por três turnos."
Shade Swept,Varredura das Sombras
"While <LSTag Type=""Status"" Tooltip=""SNEAKING"">Hidden</LSTag> outside of combat, you become <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisible</LSTag>.","Enquanto estiver <LSTag Type=""Status"" Tooltip=""SNEAKING"">Oculto</LSTag> fora de combate, você se torna <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisível</LSTag>."
Mental Inhibition,Inibição Mental
"When a foe fails a <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag> against one of your Spells or Actions, they gain <LSTag Type=""Status"" Tooltip=""MAG_PSYCHIC_MENTAL_FATIGUE"">Mental Fatigue</LSTag> for three turns.","Quando um inimigo falha em um <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> contra um de seus Feitiços ou Ações, ele ganha <LSTag Type=""Status"" Tooltip=""MAG_PSYCHIC_MENTAL_FATIGUE"">Fadiga Mental</LSTag> por três turnos."
Vigilance,Vigilância
Adroit Reflexes,Reflexos Ágeis
"When you make an <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag> as a <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag>, you make it with <LSTag Tooltip=""Advantage"">Advantage</LSTag>.","Quando você faz uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> como uma <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">reação</LSTag>, você a faz com <LSTag Tooltip=""Advantage"">Vantagem</LSTag>."
Deepflesh Slice,Corte Profundo
"When the wielder attacks with <LSTag Tooltip=""Advantage"">Advantage</LSTag>, the attack inflicts <LSTag Type=""Status"" Tooltip=""BLEEDING"">Bleeding</LSTag> for three turns.","Ao atacar com <LSTag Tooltip=""Advantage"">Vantagem</LSTag>, o ataque inflige <LSTag Type=""Status"" Tooltip=""BLEEDING"">Sangramento</LSTag> por três turnos."
Heightened Awareness,Consciência Aumentada
Gain a +4 bonus to Initiative.,Ganha um bônus de +4 em Iniciativa.
Burst of Accuracy,Explosão de Precisão
"This creatures has a +[1] bonus to <LSTag Tooltip=""AttackRolls"">Attack Rolls</LSTag> after using <LSTag Type=""Spell"" Tooltip=""Shout_Action_Surge"">Action Surge</LSTag>.","Essa criatura tem um bônus de +[1] em <LSTag Tooltip=""AttackRolls"">Rolagens de Ataque</LSTag> após usar <LSTag Type=""Spell"" Tooltip=""Shout_Action_Surge"">Aceleração de Ação</LSTag>."
Giant Form,Forma Gigante
"Grow in size and stature. Your weapons deal an additional +[1] damage and you gain <LSTag Tooltip=""Advantage"">Advantage</LSTag> on Strength based <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag> and <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","Cresça em tamanho e estatura. Suas armas causam um adicional de +[1] de dano e você ganha <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""Strength"">Testes de Força</LSTag> baseados em <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag> e <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag>."
Big Boy!,Garoto Grande!
"Affected entity's size is increased. Its weapon attacks deal an additional +[1] damage. It has <LSTag Tooltip=""Advantage"">Advantage</LSTag> on Strength based <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag> and <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","O tamanho da entidade afetada é aumentado. Seus ataques com armas causam um adicional de +[1] de dano. Ela tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""Strength"">Testes de Força</LSTag> baseados em <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag> e <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag>."
Vicious Dragon Breath,Sopro Vicioso do Dragão
"Enemies have <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag> against your Dragonborn breath.","Os inimigos têm <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> nos <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> contra o seu sopro de Dragonborn."
Sharpened Snare,Armadilha Afiada
"Creatures have <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag> when resisting your attacks and Spells that would <LSTag Type=""Status"" Tooltip=""RESTRAINED"">Restrain</LSTag> them.","Criaturas têm <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> em <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> ao resistir a seus ataques e feitiços que as <LSTag Type=""Status"" Tooltip=""RESTRAINED"">Imobilizam</LSTag>."
Spiteful Thunder,Trovão Malévolo
"When the wearer deals Thunder damage to a <LSTag Type=""Status"" Tooltip=""MAG_THUNDER_REVERBERATION"">Reverberating</LSTag> creature, it becomes <LSTag Type=""Status"" Tooltip=""DAZED"">Dazed</LSTag> for three turns unless it succeeds a Constitution <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag>.","Quando o portador causa dano de Trovão a uma <LSTag Type=""Status"" Tooltip=""MAG_THUNDER_REVERBERATION"">Reverberante</LSTag> criatura, ela se torna <LSTag Type=""Status"" Tooltip=""DAZED"">Atordoada</LSTag> por três turnos, a menos que tenha sucesso em um <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> baseado em Constituição."
Deadly Derivation,Derivação Letal
"When you <LSTag Type=""Status"" Tooltip=""POISONED"">Poison</LSTag> a foe, heal yourself for +1d12 <LSTag Tooltip=""HitPoints"">Hit Points</LSTag>.","Quando você <LSTag Type=""Status"" Tooltip=""POISONED"">Envenena</LSTag> um inimigo, cure-se por +1d12 <LSTag Tooltip=""HitPoints"">Pontos de Vida</LSTag>."
Crackling Resonance,Ressonância Crepitante
"When the wearer deals damage with a <LSTag Tooltip=""RangedSpellAttack"">Ranged Spell Attack</LSTag>, they inflict [1] stack of <LSTag Type=""Status"" Tooltip=""MAG_THUNDER_REVERBERATION"">Reverberation</LSTag>.","Quando o portador causar dano com um <LSTag Tooltip=""RangedSpellAttack"">Ataque de Feitiço à Distância</LSTag>, ele inflige [1] pilha de <LSTag Type=""Status"" Tooltip=""MAG_THUNDER_REVERBERATION"">Reverberação</LSTag>."
Thunderous Acuity,Acuidade Trovejante
"Whenever you deal Lightning or Thunder damage, you gain one stack of <LSTag Type=""Status"" Tooltip=""MAG_GISH_ARCANE_ACUITY"">Arcane Acuity</LSTag>.","Sempre que você causar dano de Raio ou Trovão, você ganha uma carga de <LSTag Type=""Status"" Tooltip=""MAG_GISH_ARCANE_ACUITY"">Acuidade Arcana</LSTag>."
Dazing Echo,Eco Atordoante
"When a creature with <LSTag Type=""Status"" Tooltip=""MAG_THUNDER_REVERBERATION"">Reverberation</LSTag> deals damage to the wearer, the creature may potentially become <LSTag Type=""Status"" Tooltip=""DAZED"">Dazed</LSTag> for three turns.","Quando uma criatura com <LSTag Type=""Status"" Tooltip=""MAG_THUNDER_REVERBERATION"">Reverberação</LSTag> causa dano ao portador, a criatura pode potencialmente ficar <LSTag Type=""Status"" Tooltip=""DAZED"">Atordoada</LSTag> por três turnos."
Risky Attack,Ataque Arriscado
"Gain <LSTag Tooltip=""Advantage"">Advantage</LSTag> on all <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>. However, enemies also have Advantage when attacking you.","Ganhe <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em todas as <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag>. No entanto, os inimigos também têm Vantagem ao atacá-lo."
Hunter's Eye,Olho do Caçador
"You gain a +[1] bonus to <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> and roll all damage with <LSTag Tooltip=""Advantage"">Advantage</LSTag> against creatures marked by <LSTag Type=""Status"" Tooltip=""HUNTERS_MARK"">Hunter's Mark</LSTag>, <LSTag Type=""Status"" Tooltip=""TRUE_STRIKE"">True Strike</LSTag>, or <LSTag Type=""Status"" Tooltip=""FAERIE_FIRE"">Faerie Fire</LSTag>.","Você ganha um bônus de +[1] em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e rola todo o dano com <LSTag Tooltip=""Advantage"">Vantagem</LSTag> contra criaturas marcadas por <LSTag Type=""Status"" Tooltip=""HUNTERS_MARK"">Marca do Caçador</LSTag>, <LSTag Type=""Status"" Tooltip=""TRUE_STRIKE"">Golpe Verdadeiro</LSTag> ou <LSTag Type=""Status"" Tooltip=""FAERIE_FIRE"">Fogo Fada</LSTag>."
Rapid Caster,Invocador Rápido
"Each time you <LSTag Type=""Spell"" Tooltip=""Shout_Dash"">Dash</LSTag>, gain <LSTag Type=""Status"" Tooltip=""MAG_GISH_ARCANE_CHARGE"">Arcane Charge</LSTag> for [1] turns.","Cada vez que você <LSTag Type=""Spell"" Tooltip=""Shout_Dash"">Avança</LSTag>, ganha <LSTag Type=""Status"" Tooltip=""MAG_GISH_ARCANE_CHARGE"">Carga Arcana</LSTag> por [1] turnos."
Arcane Vivaciousness,Vivacidade Arcana
"You gain [1] <LSTag Tooltip=""TemporaryHitPoints"">Temporary Hit Points</LSTag> after casting a Spell while <LSTag Type=""Status"" Tooltip=""FLANKED"">Threatened</LSTag>.","Você ganha [1] <LSTag Tooltip=""TemporaryHitPoints"">Pontos de Vida Temporários</LSTag> após lançar um feitiço enquanto estiver <LSTag Type=""Status"" Tooltip=""FLANKED"">Ameaçado</LSTag>."
Callous Glow,Brilho Cruel
The wearer deals an additional [1] against unobscured creatures.,O portador causa [1] a mais contra criaturas não obstruídas.
Hellstalker,Caçador do Inferno
"Inflict <LSTag Type=""Status"" Tooltip=""BURNING"">Burning</LSTag> for three turns when damaging a creature with this weapon.","Inflige <LSTag Type=""Status"" Tooltip=""BURNING"">Queimadura</LSTag> por três turnos ao causar dano a uma criatura com esta arma."
Absolute's Aegis,Aegis Absoluto
"All damage received from Spells and <LSTag Tooltip=""Cantrip"">Cantrips</LSTag> is reduced by an amount equal to your <LSTag Tooltip=""ProficiencyBonus"">Proficiency Bonus</LSTag>.","Todo dano recebido de Feitiços e <LSTag Tooltip=""Cantrip"">Truques</LSTag> é reduzido por uma quantidade igual ao seu <LSTag Tooltip=""ProficiencyBonus"">Bônus de Proficiência</LSTag>."
Melee Caster,Invocador Corpo a Corpo
"This weapon utilizes the wielder's <LSTag Tooltip=""SpellcastingAbilityModifier"">Spellcasting Ability Modifier</LSTag> for <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>.","Esta arma utiliza o <LSTag Tooltip=""SpellcastingAbilityModifier"">Modificador de Habilidade de Magia</LSTag> do portador para <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag>."
Psychic Leech,Sanguessuga Psíquica
"When an enemy fails a Intelligence, Wisdom, or Charisma based <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag> against one of your Spells or <LSTag Tooltip=""Cantrip"">Cantrips</LSTag>, you regain [1].","Quando um inimigo falha em um <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> baseado em Inteligência, Sabedoria ou Carisma contra um de seus Feitiços ou <LSTag Tooltip=""Cantrip"">Truques</LSTag>, você recupera [1]."
Mental Interference,Interferência Mental
"When you deal Psychic damage, you also inflict three stacks of <LSTag Type=""Status"" Tooltip=""MAG_PSYCHIC_MENTAL_FATIGUE"">Mental Fatigue</LSTag>.","Ao causar dano Psíquico, você também inflige três pilhas de <LSTag Type=""Status"" Tooltip=""MAG_PSYCHIC_MENTAL_FATIGUE"">Mental Fatigue</LSTag>."
Reaper's Rigidity,Rigidez do Ceifador
You can't be moved against your will. This can be toggled at any time.,Você não pode ser movido contra sua vontade. Isso pode ser ativado a qualquer momento.
Numbed,Entorpecido
"<LSTag Tooltip=""MovementSpeed"">Movement Speed</LSTag> has been halved. The Spellcaster has <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> against the affected entity.<br><br>Removed if <LSTag Type=""Spell"" Tooltip=""Target_Help"">Helped</LSTag>.","Velocidade de Movimento foi reduzida pela metade. O conjurador tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> contra a entidade afetada.<br><br>Removido se <LSTag Type=""Spell"" Tooltip=""Target_Help"">Ajudado</LSTag>."
Moonmote,Este objeto permite que você se mova até [1] metros como uma ação bônus. Você pode usar essa habilidade uma vez por turno.
"Illuminate a [1] area around you with wisps of moonlight that make <LSTag Tooltip=""MovementSpeed"">Movement</LSTag> difficult for enemies and grants your allies an additional [2].","Ilumine uma área de [1] ao seu redor com chamas de luar que tornam <LSTag Tooltip=""MovementSpeed"">Movimento</LSTag> difícil para os inimigos e concede aos seus aliados um adicional de [2]."
"At the start of their turn, each hostile creature within the light must succeed a Wisdom based <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag> or they must treat the lit area as <LSTag Type=""Status"" Tooltip=""DIFFICULT_TERRAIN"">Difficult Terrain</LSTag>.","No início de seu turno, cada criatura hostil dentro da luz deve ter sucesso em um <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> baseado em Sabedoria ou deve tratar a área iluminada como <LSTag Type=""Status"" Tooltip=""DIFFICULT_TERRAIN"">Terreno Difícil</LSTag>."
Potent Healing,Cura Potente
"Whenever healed while below 25% of your total <LSTag Tooltip=""HitPoints"">Hit Points</LSTag>, you restore the maximum number of Hit Points possible.","Sempre que curado enquanto estiver abaixo de 25% de seus <LSTag Tooltip=""HitPoints"">Pontos de Vida</LSTag> totais, você restaura o número máximo de Pontos de Vida possível."
Lethal Weapon,Arma Letal
"This weapon ignores Slashing <LSTag Tooltip=""Resistant"">Resistance</LSTag>.","Esta arma ignora a <LSTag Tooltip=""Resistant"">Resistência</LSTag> a Cortante."
"While <LSTag Type=""Status"" Tooltip=""PATIENT_DEFENCE"">Patient Defence</LSTag> is active, the wearer can make an <LSTag Type=""Spell"" Tooltip=""Target_UnarmedStrike_Monk"">Unarmed Strike</LSTag> for free against any attacker that misses them.","Enquanto <LSTag Type=""Status"" Tooltip=""PATIENT_DEFENCE"">Defesa Paciente</LSTag> estiver ativa, o portador pode fazer um <LSTag Type=""Spell"" Tooltip=""Target_UnarmedStrike_Monk"">Golpe Desarmado</LSTag> gratuitamente contra qualquer atacante que errar o ataque."
Kushigo Counter,Contador de Kushigo
"While <LSTag Type=""Status"" Tooltip=""PATIENT_DEFENCE"">Patient Defence</LSTag> is active, make an <LSTag Type=""Spell"" Tooltip=""Target_UnarmedStrike_Monk"">Unarmed Strike</LSTag> for free against any attacker that misses them.","Enquanto <LSTag Type=""Status"" Tooltip=""PATIENT_DEFENCE"">Defesa Paciente</LSTag> estiver ativa, faça um <LSTag Type=""Spell"" Tooltip=""Target_UnarmedStrike_Monk"">Golpe Desarmado</LSTag> gratuitamente contra qualquer atacante que errar o alvo."
Grievous Retribution,Retribuição Gravosa
"When an enemy damages the wearer, the wearer gains one stack of <LSTag Type=""Status"" Tooltip=""MAG_VIOLENCE"">Wrath</LSTag>.","Quando um inimigo causar dano ao portador, o portador ganha uma pilha de <LSTag Type=""Status"" Tooltip=""MAG_VIOLENCE"">Ira</LSTag>."
Bardic Encore,Reprise Barda
Play your instrument to restore one charge of Bardic Inspiration.,Toque seu instrumento para restaurar uma carga de Inspiração Bardica.
Venomous Revenge,Vingança Venenosa
"Whenever the wearer is healed, their weapon becomes coated in magic and deals an additional [1] for three turns.","Sempre que o portador for curado, sua arma se torna revestida de magia e causa um dano adicional de [1] por três turnos."
Browbeaten,Acoado
"The wearer gains a +[1] bonus to the <LSTag Tooltip=""DifficultyClass"">Difficulty Class</LSTag> of Spells and Conditions they apply while <LSTag Type=""Status"" Tooltip=""FLANKED"">Threatened</LSTag>.","O portador ganha um bônus de +[1] à <LSTag Tooltip=""DifficultyClass"">Classe de Dificuldade</LSTag> de Feitiços e Condições que aplica enquanto está <LSTag Type=""Status"" Tooltip=""FLANKED"">Ameaçado</LSTag>."
Arcane Echomalefaction,Ecomalefação Arcana
"When the wearer deals damage to another creature, they also inflict [1] stack of <LSTag Type=""Status"" Tooltip=""MAG_THUNDER_REVERBERATION"">Reverberation</LSTag>.","Quando o portador causa dano a outra criatura, ele também inflige [1] pilha de <LSTag Type=""Status"" Tooltip=""MAG_THUNDER_REVERBERATION"">Reverberation</LSTag>."
Protection From Missiles,Proteção Contra Mísseis
"Amplify your reflexes to better contend with incoming missiles. <LSTag Tooltip=""RangedWeaponAttack"">Ranged Weapon Attacks</LSTag> against you have <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag>, and their damage is halved.","Amplie seus reflexos para lidar melhor com mísseis que se aproximam. <LSTag Tooltip=""RangedWeaponAttack"">Ataques com Arma à Distância</LSTag> contra você têm <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag>, e seu dano é reduzido pela metade."
Cindersnap Reflexes,Reflexos Cinderosos
"The next <LSTag Tooltip=""RangedWeaponAttack"">Ranged Weapon Attack</LSTag> targeting this creature has <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> and the damage is halved.","A próxima <LSTag Tooltip=""RangedWeaponAttack"">Rolagem de Ataque à Distância</LSTag> direcionada a esta criatura tem <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> e o dano é reduzido pela metade."
Psionic Revenge,Vingança Psíquica
"Gain a +[1] bonus to Intelligence, Wisdom, and Charisma based <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>. When you succeed a Saving Throw, the creature that caused you to make it takes [2].","Ganhe um bônus de +[1] em testes de resistência baseados em Inteligência, Sabedoria e Carisma <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>. Quando você tiver sucesso em um Teste de Resistência, a criatura que o fez realizá-lo sofre [2]."
Cunning Brume,Bruma Astuta
"When the wearer <LSTag Type=""Spell"" Tooltip=""Shout_Disengage"">Disengages</LSTag>, they also create a foggy cloud across a [1] radius that last for [2] turns.","Ao <LSTag Type=""Spell"" Tooltip=""Shout_Disengage"">Desengajar</LSTag>, o usuário também cria uma nuvem nevoenta em um raio de [1] que dura por [2] turnos."
"Spend your <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag> to take half the damage from the next elemental attack targetting you.","Gaste sua <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">reação</LSTag> para receber metade do dano do próximo ataque elemental que te atingir."
Absorb Elements,Absorver Elementos
Take half the damage from the next elemental attack targetting you.,Receba metade do dano do próximo ataque elemental que te atingir.
Arcane Radiance,Radiação Arcana
"When the wearer deals damage with a Spell while illuminated by a light source, they also inflict one stack of <LSTag Type=""Status"" Tooltip=""MAG_RADIANT_RADIATING_ORB"">Radiating Orb</LSTag>.","Quando o portador causa dano com um Feitiço enquanto iluminado por uma fonte de luz, ele também inflige uma pilha de <LSTag Type=""Status"" Tooltip=""MAG_RADIANT_RADIATING_ORB"">Orbe Radiante</LSTag>."
Covert Critical,Crítica Oculta
"While obscured, the number you need to roll a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> while attacking is reduced by 1. This effect can stack.","Enquanto estiver obscurecido, o número que você precisa para rolar um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag> ao atacar é reduzido em 1. Esse efeito pode se acumular."
Devilish Bargain,Acordo Demoníaco
"Gain <LSTag Type=""Status"" Tooltip=""UNI_MERREGONMASK_EFFECT"">Infernal Legion</LSTag>.","Ganhe <LSTag Type=""Status"" Tooltip=""UNI_MERREGONMASK_EFFECT"">Legião Infernal</LSTag>."
Infernal Legion,Legião Infernal
"All creatures wearing merregon masks within [1] of each other increase their Strength by 2, but decrease their Intelligence, Wisdom, and Charisma by 2. This effect can stack.","Todas as criaturas usando máscaras de merregon dentro de [1] uma da outra aumentam sua Força em 2, mas diminuem sua Inteligência, Sabedoria e Carisma em 2. Esse efeito pode se acumular."
Ruintamer Heart,Coração do Ruintamer
"Upon becoming enraged, the wearer generates 3 stacks of <LSTag Type=""Status"" Tooltip=""MAG_VIOLENCE"">Wrath</LSTag>.","Ao ficar enfurecido, o portador gera 3 pilhas de <LSTag Type=""Status"" Tooltip=""MAG_VIOLENCE"">Ira</LSTag>."
Sacred Munitions,Munições Sagradas
"Infuse your crossbow bolts with holy energy. Your <LSTag Tooltip=""RangedWeaponAttack"">Ranged Weapon Attacks</LSTag> possibly inflict <LSTag Type=""Spell"" Tooltip=""Shout_TurnUndead"">Turn Undead</LSTag>.","Infunda seus virotes de besta com energia sagrada. Seus <LSTag Tooltip=""RangedWeaponAttack"">Ataques com Armas à Distância</LSTag> podem infligir <LSTag Type=""Spell"" Tooltip=""Shout_TurnUndead"">Virar Mortos</LSTag>."
Corellon's Guiding Hand,Mão Orientadora de Corellon
"<LSTag Tooltip=""RangedWeaponAttack"">Ranged Weapon Attacks</LSTag> do not receive penalties when attacking from low-ground.","<LSTag Tooltip=""RangedWeaponAttack"">Ataques com Arma à Distância</LSTag> não recebem penalidades ao atacar de um terreno mais baixo."
Underdog's Bravery,Coragem do Oprimido
"The wearer gains <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Melee Attack Rolls</LSTag> while surrounded by [1] or more foes.","O portador ganha <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque Corpo a Corpo</LSTag> enquanto estiver cercado por [1] ou mais inimigos."
Helm's Protection,Proteção de Helm
"When you heal another creature, they gain <LSTag Type=""Status"" Tooltip=""BLADE_WARD"">Blade Ward</LSTag> for three turns.","Ao curar outra criatura, ela ganha <LSTag Type=""Status"" Tooltip=""BLADE_WARD"">Blade Ward</LSTag> por três turnos."
Darkveil Precision,Precisão do Véu Sombrio
"While obscured in shadow, the wielder has a +[1] bonus to their <LSTag Tooltip=""RangedWeaponAttack"">Ranged Weapon Attacks</LSTag>.","Enquanto estiver obscurecido na sombra, o portador tem um bônus de +[1] em seus <LSTag Tooltip=""RangedWeaponAttack"">Ataques à Distância</LSTag>."
Luminous Touch,Toque Luminoso
"When the wearer deals [1], the target receives [2] stack of <LSTag Type=""Status"" Tooltip=""MAG_RADIANT_RADIATING_ORB"">Radiating Orb</LSTag>.","Quando o portador causa [1], o alvo recebe [2] pilha de <LSTag Type=""Status"" Tooltip=""MAG_RADIANT_RADIATING_ORB"">Orbe Radiante</LSTag>."
Fly Trap,Armadilha de Vôo
"Dealing damage with this weapon has a chance to <LSTag Type=""Status"" Tooltip=""ENSNARING_STRIKE"">Ensnare</LSTag> your target if it is not a plant or a beast.","Causar dano com esta arma tem uma chance de <LSTag Type=""Status"" Tooltip=""ENSNARING_STRIKE"">Ensnare</LSTag> seu alvo se ele não for uma planta ou uma besta."
Faithwarden's Stride,Passo do Guardião da Fé
"Druidic vines cannot <LSTag Type=""Status"" Tooltip=""ENSNARED_VINES"">Entangle</LSTag> you and do not count as <LSTag Type=""Status"" Tooltip=""DIFFICULT_TERRAIN"">Difficult Terrain</LSTag>.","Vinhas druidicas não podem <LSTag Type=""Status"" Tooltip=""ENSNARED_VINES"">Enredar</LSTag> você e não contam como <LSTag Type=""Status"" Tooltip=""DIFFICULT_TERRAIN"">Terreno Difícil</LSTag>."
Shadow Stalker,Caçador das Sombras
"While obscured, the wearer gains a +[1] bonus to Stealth based <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>.","Enquanto estiver oculto, o portador ganha um bônus de +[1] em <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag> baseados em Furtividade."
Wound Closure,Fechamento de Feridas
"When <LSTag Type=""Status"" Tooltip=""DOWNED"">Downed</LSTag>, automatically stabilise at the start of your turn.","Quando <LSTag Type=""Status"" Tooltip=""DOWNED"">Derrubado</LSTag>, estabilize automaticamente no início do seu turno."
Send It,Envie!
"The wearer gains a +[1] bonus to damage when <LSTag Type=""Spell"" Tooltip=""Throw_Throw"">Throwing</LSTag> creatures or objects.","O portador ganha um bônus de +[1] de dano ao <LSTag Type=""Spell"" Tooltip=""Throw_Throw"">Lançar</LSTag> criaturas ou objetos."
Mental Bastion,Bastião Mental
"Gain <LSTag Tooltip=""Advantage"">Advantage</LSTag> on Intelligence, Wisdom, and Charisma based <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","Ganhe <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em testes de resistência baseados em Inteligência, Sabedoria e Carisma <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>."
Saviour's Allure,Atração do Salvador
You restore an additional [1] when healing a creature other than yourself.,Você restaura um adicional de [1] ao curar uma criatura que não seja você mesmo.
Self Immolation,Autoimolação
"Set yourself on fire to gain three stacks of <LSTag Type=""Status"" Tooltip=""MAG_FIRE_HEAT"">Heat</LSTag>.","Coloque-se em chamas para ganhar três pilhas de <LSTag Type=""Status"" Tooltip=""MAG_FIRE_HEAT"">Calor</LSTag>."
Shar's Blessing,Bênção de Shar
"You gain <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag> while Lightly or Heavily Obscured. This weapon deals an additional [1] to creatures that are Lightly or Heavily Obscured.","Você ganha <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> enquanto estiver Levemente ou Fortemente Oculto. Esta arma causa [1] de dano adicional a criaturas que estão Levemente ou Fortemente Ocultas."
Strange Conduit,Conduto Estranho
"While <LSTag Tooltip=""Concentration"">Concentrating</LSTag> on a Spell, the wearer's weapon attacks deal an additional [1].","Enquanto <LSTag Tooltip=""Concentration"">Concentrando-se</LSTag> em um Feitiço, os ataques com armas do portador causam [1] a mais."
Sword Mastery,Mestre das Espadas
"You gain <LSTag Tooltip=""Proficiency"">Proficiency</LSTag> with shortswords, longswords, and greatswords. In addition, you gain a +[1] bonus to <LSTag Tooltip=""AttackRoll"">Melee Attack Rolls</LSTag>.","Você ganha <LSTag Tooltip=""Proficiency"">Proficiência</LSTag> com espadas curtas, espadas longas e grandes espadas. Além disso, você ganha um bônus de +[1] nas <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque Corpo a Corpo</LSTag>."
Order of Nature,Ordem da Natureza
Undead creatures that hit the wearer receive [1].,Criaturas mortas-vivas que atingem o portador recebem [1].
Skinburster Force,Força do Rompe-Couro
