en,pt-BR
"Erupt in radiant fury. Your weapon attacks deal an additional [1] and all <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> are made with <LSTag Tooltip=""Advantage"">Advantage</LSTag>.","Erupta em fúria radiante. Seus ataques com armas causam [1] a mais e todas as <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> são feitas com <LSTag Tooltip=""Advantage"">Vantagem</LSTag>."
Visage of Vengeance,Rosto da Vingança
"Affected creature has erupted in radiant fury. Their weapon attacks deal an additional [1] and they make all <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> with <LSTag Tooltip=""Advantage"">Advantage</LSTag>.","A criatura afetada irrompeu em fúria radiante. Seus ataques com armas causam [1] adicional e ela faz todas as <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> com <LSTag Tooltip=""Advantage"">Vantagem</LSTag>."
Control Undead,Controle de Mortos-Vivos
Use the newfound power of your shattered Oath to force control over an Undead creature.,Use o poder recém-descoberto do seu Juramento quebrado para forçar o controle sobre uma criatura Morta-viva.
Undead Servant,Servo Morto-Vivo
Affected Undead has been forcefully claimed by an Oathbreaker. It will follow the Paladin as an ally.,O Undead afetado foi forçosamente reivindicado por um Quebrador de Juramentos. Ele seguirá o Paladino como um aliado.
"Submit your target to a malicious onslaught of spite, filling them with a sense of imposing dread. All <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> made against them will roll with <LSTag Tooltip=""Advantage"">Advantage</LSTag>.","Submeta seu alvo a um ataque malicioso de desprezo, preenchendo-o com um senso de terror imponente. Todas as <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> feitas contra ele rolarão com <LSTag Tooltip=""Advantage"">Vantagem</LSTag>."
Spiteful Suffering,Sofrimento Malévolo
"Affected creature suffers from an imposing sense of dread. <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> made it them roll with <LSTag Tooltip=""Advantage"">Advantage</LSTag>.","A criatura afetada sofre de uma sensação opressora de medo. <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> feitas contra ela têm <LSTag Tooltip=""Advantage"">Vantagem</LSTag>."
"Upon damaging a target, you potentially inflict upon them a terrible curse. If killed before the curse lifts, they will rise as an Undead servant.","Ao causar dano a um alvo, você pode infligir a ele uma terrível maldição. Se morrer antes que a maldição se desfaça, ele ressurgirá como um servo não-morto."
Vicious Condemnation,Condenação Viciosa
Affected creature will rise as an Undead servant if killed during this round.,A criatura afetada se levantará como um servo não-morto se for morta durante esta rodada.
Turn the Living,Converter os Mortos-vivos
Raise all corpses within [1] of you as Newborn Zombies.,Erga todos os corpos dentro de [1] de você como Zumbis Recém-Nascidos.
Vicious Recall,Lembrança Viciosa
"Once per turn, when landing a killing blow on one of your <LSTag Type=""Status"" Tooltip=""ZOMBIE_DECAY"">Newborn Zombies</LSTag>, restore one <LSTag Type=""ActionResource"" Tooltip=""WarPriestActionPoint"">Crusaders Smite</LSTag> charge.","Uma vez por turno, ao desferir um golpe mortal em um de seus <LSTag Type=""Status"" Tooltip=""ZOMBIE_DECAY"">Zumbis Recém-Nascidos</LSTag>, restaure uma carga de <LSTag Type=""ActionResource"" Tooltip=""WarPriestActionPoint"">Golpe do Cruzado</LSTag>."
Emit an aura across [1] which grants both yourself and any Undead an additional [2] to all damage dealt.,Emita uma aura em um raio de [1] que concede a você e a qualquer Morto-vivo um adicional de [2] em todo dano causado.
Affected creature is emitting an aura across [1] which grants both this creature and any Undead an additional [2] to all damage dealt.,A criatura afetada está emitindo uma aura em um raio de [1] que concede a esta criatura e a qualquer Morto-Vivo um adicional de [2] em todo dano causado.
Aura of Hate,Aura de Ódio
Deals an additional [2] while within [1] of the Paladin responsible for this status.,Causa [2] adicional enquanto estiver a [1] do Paladino responsável por este estado.
"After having landed a killing blow on one of your <LSTag Type=""Status"" Tooltip=""ZOMBIE_DECAY"">Newborn Zombies</LSTag>, gain <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> until the end of your current combat encounter.","Após desferir um golpe mortal em um de seus <LSTag Type=""Status"" Tooltip=""ZOMBIE_DECAY"">Zumbis Recém-Nascidos</LSTag>, ganhe <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> até o final do seu combate atual."
Vicious Advantage,Vantagem Viciosa
"Affected creature has <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>.","A criatura afetada tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag>."
Refined Adjudications,Adjudicações Refinadas
"With renewed purpose, you stand as the bulwark of conviction.<br>A raging darkness ever lingering beyond the precipice.","Com um propósito renovado, você se coloca como o baluarte da convicção.<br>Uma escuridão furiosa sempre pairando além do precipício."
Atonement,Expiação
"Upon afflicting a target with a fear based status effect, you also apply <LSTag Type=""Status"" Tooltip=""MADNESS"">Madness</LSTag> for one turn.","Ao infligir um efeito de status baseado em medo a um alvo, você também aplica <LSTag Type=""Status"" Tooltip=""MADNESS"">Loucura</LSTag> por um turno."
Critical Oath,Juramento Crítico
"Once per turn, upon rolling a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag>, immediately restore one of your <LSTag Type=""ActionResource"" Tooltip=""ChannelOath"">Channel Oath</LSTag> charges.","Uma vez por turno, ao rolar um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag>, recupere imediatamente uma das suas cargas de <LSTag Type=""ActionResource"" Tooltip=""ChannelOath"">Canalizar Juramento</LSTag>."
Death Sentence,Sentença de Morte
"Landing a killing blow on a target with one of your Smites will not consume a <LSTag Type=""ActionResource"" Tooltip=""WarPriestActionPoint"">Crusaders Smite</LSTag> charge. This effect can trigger once per turn and will not trigger when using a Smite as a <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag>.","Desferir um golpe mortal em um alvo com um de seus Golpes Sagrados não consumirá uma carga de <LSTag Type=""ActionResource"" Tooltip=""WarPriestActionPoint"">Golpe do Cruzado</LSTag>. Este efeito pode ser ativado uma vez por turno e não será ativado ao usar um Golpe Sagrado como uma <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reação</LSTag>."
Divine Health,Saúde Divina
"Gain <LSTag Tooltip=""Resistant"">Resistance</LSTag> to Poison and Necrotic damage. In addition, landing a killing blow on a target with one of your Smites will restore +1d6 <LSTag Tooltip=""HitPoints"">Hit Points</LSTag> multiplied by your <LSTag Tooltip=""ProficiencyBonus"">Proficiency Bonus</LSTag>. This effect can trigger once per turn and will not trigger when using a Smite as a <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag>.","Ganhe <LSTag Tooltip=""Resistant"">Resistência</LSTag> a dano de Veneno e Necrótico. Além disso, desferir um golpe mortal em um alvo com um dos seus Golpes Sagrados restaurará +1d6 <LSTag Tooltip=""HitPoints"">Pontos de Vida</LSTag> multiplicados pelo seu <LSTag Tooltip=""ProficiencyBonus"">Bônus de Proficiência</LSTag>. Este efeito pode ser ativado uma vez por turno e não será ativado ao usar um Golpe Sagrado como uma <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reação</LSTag>."
"While in combat, restore one <LSTag Type=""ActionResource"" Tooltip=""WarPriestActionPoint"">Crusaders Smite</LSTag> charge every three turns.","Enquanto estiver em combate, restaure uma carga de <LSTag Type=""ActionResource"" Tooltip=""WarPriestActionPoint"">Golpe do Cruzado</LSTag> a cada três turnos."
Divine Resurgence,Ressurgimento Divino
"Affected creature will recover one <LSTag Type=""ActionResource"" Tooltip=""WarPriestActionPoint"">Crusaders Smite</LSTag> charge when this status expires.","A criatura afetada recuperará uma carga de <LSTag Type=""ActionResource"" Tooltip=""WarPriestActionPoint"">Golpe do Cruzado</LSTag> quando este status expirar."
Divine Sense,Sentido Divino
"Gain <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> against Fey, Fiends and Undead.","Ganhe <LSTag Tooltip=""Advantage"">Vantagem</LSTag> nas <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> contra Fadas, Demônios e Mortos-vivos."
Divine Shielding,Escudo Divino
"Upon taking physical damage, become <LSTag Tooltip=""Resistant"">Resistant</LSTag> to that type of physical damage until the start of your next turn.","Ao receber dano físico, torne-se <LSTag Tooltip=""Resistant"">Resistente</LSTag> a esse tipo de dano físico até o início do seu próximo turno."
Holy Bulwark,Baluarte Sagrado
"Upon damaging another creature with one of your Smites, gain <LSTag Type=""Status"" Tooltip=""SHIELD_OF_FAITH"">Shield of Faith</LSTag> for three turns.","Ao causar dano a outra criatura com um de seus Smites, ganhe <LSTag Type=""Status"" Tooltip=""SHIELD_OF_FAITH"">Shield of Faith</LSTag> por três turnos."
Holy Wrath,Ira Sagrada
"Upon damaging another creature with one of your Smites, gain <LSTag Type=""Status"" Tooltip=""DIVINE_FAVOR"">Divine Favor</LSTag> for three turns.","Ao causar dano a outra criatura com um de seus Golpes Divinos, ganhe <LSTag Type=""Status"" Tooltip=""DIVINE_FAVOR"">Divine Favor</LSTag> por três turnos."
Infallible Beacon,Farol Infalível
"During combat, emit an aura across [1], forcing a -1d4 penalty on enemy <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> when made against anyone but you.","Durante o combate, emita uma aura em um raio de [1], forçando uma penalidade de -1d4 nas <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> inimigas quando feitas contra qualquer um, exceto você."
Lay On Hands,Imposição das Mãos
"Use your <LSTag Type=""ActionResource"" Tooltip=""ChannelOath"">Channel Oath</LSTag> charges to imbue your hands with divine power, healing a target, or curing them of any poisons and disease.","Use suas cargas de <LSTag Type=""ActionResource"" Tooltip=""ChannelOath"">Canalizar Juramento</LSTag> para imbuir suas mãos com poder divino, curando um alvo ou curando-o de quaisquer venenos e doenças."
Lay on Hands: Healing,Imposição das Mãos: Curar
Oath Channeling,Canalização do Juramento
"Expend <LSTag Type=""ActionResource"" Tooltip=""ChannelOath"">Channel Oath</LSTag> charges in order to recover <LSTag Tooltip=""SpellSlot"">Spell Slots</LSTag>.","Gaste cargas de <LSTag Type=""ActionResource"" Tooltip=""ChannelOath"">Canalizar Juramento</LSTag> para recuperar <LSTag Tooltip=""SpellSlot"">Slots de Feitiço</LSTag>."
Lesser Oath Channeling,Canalização do Juramento Menor
"Expend one of your <LSTag Type=""ActionResource"" Tooltip=""ChannelOath"">Channel Oath</LSTag> charges in order to recover a level one <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>.","Gaste uma de suas cargas de <LSTag Type=""ActionResource"" Tooltip=""ChannelOath"">Canalizar Juramento</LSTag> para recuperar um espaço de <LSTag Tooltip=""SpellSlot"">Magia</LSTag> de nível um."
Moderate Oath Channeling,Canalização Moderada do Juramento
"Expend two of your <LSTag Type=""ActionResource"" Tooltip=""ChannelOath"">Channel Oath</LSTag> charges in order to recover a level two <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>.","Gaste duas das suas cargas de <LSTag Type=""ActionResource"" Tooltip=""ChannelOath"">Canalizar Juramento</LSTag> para recuperar um espaço de <LSTag Tooltip=""SpellSlot"">Magia</LSTag> de nível dois."
Greater Oath Channeling,Canalização do Grande Juramento
"Expend three of your <LSTag Type=""ActionResource"" Tooltip=""ChannelOath"">Channel Oath</LSTag> charges in order to recover a level three <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>.","Gaste três de suas cargas de <LSTag Type=""ActionResource"" Tooltip=""ChannelOath"">Canalizar Juramento</LSTag> para recuperar um espaço de <LSTag Tooltip=""SpellSlot"">Magia</LSTag> de nível três."
"While in combat, restore one <LSTag Type=""ActionResource"" Tooltip=""ChannelOath"">Channel Oath</LSTag> charge every three turns.","Enquanto estiver em combate, restaure uma carga de <LSTag Type=""ActionResource"" Tooltip=""ChannelOath"">Canalizar Juramento</LSTag> a cada três turnos."
Oathbound Renewal,Renovação Juramentada
"Affected creature will recover one <LSTag Type=""ActionResource"" Tooltip=""ChannelOath"">Channel Oath</LSTag> charge when this status expires.","A criatura afetada recuperará uma carga de <LSTag Type=""ActionResource"" Tooltip=""ChannelOath"">Canalizar Juramento</LSTag> quando este status expirar."
Principle of Belief,Princípio da Crença
"On any successful <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> against Fey, Fiends, or Undead, deal an additional +1d12 Radiant damage. This passive has no effect when targeting enemies with <LSTag Type=""Status"" Tooltip=""DAMAGE_SHIELD_NPC_RADIANT"">Radiant Retort</LSTag>.","Em qualquer <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> bem-sucedida contra Fadas, Demônios ou Mortos-Vivos, cause +1d12 de dano adicional Radiante. Este passivo não tem efeito ao atacar inimigos com <LSTag Type=""Status"" Tooltip=""DAMAGE_SHIELD_NPC_RADIANT"">Retaliação Radiante</LSTag>."
Repel the Damned,Repelir os Condenados
"All enemies within [1] of you take Radiant damage at the start of their turns equal to your <LSTag Tooltip=""AbilityModifier"">Charisma Modifier</LSTag>.","Todos os inimigos a até [1] de você recebem dano Radiante no início de seus turnos igual ao seu <LSTag Tooltip=""AbilityModifier"">Modificador de Carisma</LSTag>."
Resplendent Reverb,Reverberação Resplandecente
"Healing another creature with a Spell immediately causes an additional heal for yourself equal to your <LSTag Tooltip=""AbilityModifier"">Charisma Modifier</LSTag> multiplied by your <LSTag Tooltip=""ProficiencyBonus"">Proficiency Bonus</LSTag>.","Curar outra criatura com um Feitiço causa imediatamente uma cura adicional para você igual ao seu <LSTag Tooltip=""AbilityModifier"">Modificador</LSTag> de Carisma multiplicado pelo seu <LSTag Tooltip=""ProficiencyBonus"">Bônus de Proficiência</LSTag>."
Smite Makes Right,A Justiça é Feita com Golpes
"Upon killing an target with a Smite, you recover one <LSTag Type=""ActionResource"" Tooltip=""ChannelOath"">Channel Oath</LSTag> charge. This effect can trigger once per turn and will not trigger when using a Smite as a <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag>.","Ao eliminar um alvo com um Golpe Divino, você recupera uma carga de <LSTag Type=""ActionResource"" Tooltip=""ChannelOath"">Canalizar Juramento</LSTag>. Este efeito pode ser ativado uma vez por turno e não será ativado ao usar um Golpe Divino como uma <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">reação</LSTag>."
Stalwart Eruption,Erução Firme
"Upon killing an target with a Smite, automatically gain <LSTag Type=""Status"" Tooltip=""HEROISM"">Heroism</LSTag> for three turns. This effect can trigger once per turn and will not trigger when using a Smite as a <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag>.","Ao matar um alvo com um Golpe Divino, ganhe automaticamente <LSTag Type=""Status"" Tooltip=""HEROISM"">Heroísmo</LSTag> por três turnos. Este efeito pode ser ativado uma vez por turno e não será ativado ao usar um Golpe Divino como uma <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reação</LSTag>."
Stalwart Resolve,Resolução Firme
"All elemental damage taken is reduced by an amount equal to your <LSTag Tooltip=""AbilityModifier"">Charisma Modifier</LSTag>.","Todo dano elemental recebido é reduzido em uma quantidade igual ao seu <LSTag Tooltip=""AbilityModifier"">Modificador de Carisma</LSTag>."
Visage of Sanctity,Rosto da Santidade
"Gain a bonus to <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag> equal to your <LSTag Tooltip=""AbilityModifier"">Charisma Modifier</LSTag>.","Ganhe um bônus em <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag> igual ao seu <LSTag Tooltip=""AbilityModifier"">Modificador de Carisma</LSTag>."
