en,pt-BR
Infuriating Amplification,Amplificação Irritante
"While in the presence of an enemy Bard's performance, this creatures <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag> are reduced by -[1].","Enquanto estiver na presença da performance de um bardo inimigo, os <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> desta criatura são reduzidos em -[1]."
"Targets of your <LSTag Type=""ActionResource"" Tooltip=""BardicInspiration"">Bardic Inspiration</LSTag>, emit a shockwave, forcing enemies back by [1].","Os alvos da sua <LSTag Type=""ActionResource"" Tooltip=""BardicInspiration"">Inspiração do Bardo</LSTag> emitem uma onda de choque, forçando os inimigos para trás em [1]."
Inspirational Resonance,Ressonância Inspiradora
"Resonance of your <LSTag Type=""ActionResource"" Tooltip=""BardicInspiration"">Bardic Inspiration</LSTag> spills out, manifesting as a shockwave which forces enemies back by [1].","A ressonância da sua <LSTag Type=""ActionResource"" Tooltip=""BardicInspiration"">Inspiração Barda</LSTag> se espalha, manifestando-se como uma onda de choque que empurra os inimigos para trás em [1]."
Inspiring Crescendo,Crescendo Inspirador
"Gain the ability to use charges of your <LSTag Type=""ActionResource"" Tooltip=""BardicInspiration"">Bardic Inspiration</LSTag> to improve your own <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag> by +1d4.","Ganhe a habilidade de usar cargas de sua <LSTag Type=""ActionResource"" Tooltip=""BardicInspiration"">Inspiração de Bardo</LSTag> para melhorar seus próprios <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> em +1d4."
Insufferable Curse,"<LSTag Type=""Status"" Tooltip=""INSUFFERABLE_CURSE"">Maldição Insuportável</LSTag>"
"Upon landing a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag>, you <LSTag Type=""Status"" Tooltip=""DOMINATE_PERSON"">Dominate</LSTag> your target for one turn.","Ao conseguir um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag>, você <LSTag Type=""Status"" Tooltip=""DOMINATE_PERSON"">Domina</LSTag> seu alvo por um turno."
Melodic Precision,Precisão Melódica
"Once per turn, upon landing a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag>, restore one charge of your <LSTag Type=""ActionResource"" Tooltip=""BardicInspiration"">Bardic Inspiration</LSTag>.","Uma vez por turno, ao desferir um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag>, restaure uma carga da sua <LSTag Type=""ActionResource"" Tooltip=""BardicInspiration"">Inspiração Bardica</LSTag>."
Mobile Maestro,Maestro Móvel
"Swap places with targets when they gain the affects of your <LSTag Type=""ActionResource"" Tooltip=""BardicInspiration"">Bardic Inspiration</LSTag>. This can be toggled at any time.","Troque de lugar com os alvos quando eles ganham os efeitos de sua <LSTag Type=""ActionResource"" Tooltip=""BardicInspiration"">Inspiração do Bardo</LSTag>. Isso pode ser ativado a qualquer momento."
Mocksmith,Mocksmith
"When damaging another creature, you may potentially afflict them with <LSTag Type=""Status"" Tooltip=""VICIOUSMOCKERY"">Vicious Mockery</LSTag>.","Ao causar dano a outra criatura, você pode potencialmente afligi-la com <LSTag Type=""Status"" Tooltip=""VICIOUSMOCKERY"">Vicious Mockery</LSTag>."
Silver Tongued Savant,Sábio de Língua Prateada
"Gain <LSTag Tooltip=""Advantage"">Advantage</LSTag> on all <LSTag Tooltip=""Charisma"">Charisma</LSTag> based <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>.","Ganhe <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em todos os <LSTag Tooltip=""Charisma"">Testes de Carisma</LSTag> baseados em <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag>."
"Targets under the affects of your <LSTag Type=""ActionResource"" Tooltip=""BardicInspiration"">Bardic Inspiration</LSTag> regain the maximum amount of <LSTag Tooltip=""HitPoints"">Hit Points</LSTag> possible when healed while they are below half of their total <LSTag Tooltip=""HitPoints"">Hit Points</LSTag>.","Alvos sob os efeitos da sua <LSTag Type=""ActionResource"" Tooltip=""BardicInspiration"">Inspiração Bardica</LSTag> recuperam a quantidade máxima de <LSTag Tooltip=""HitPoints"">Pontos de Vida</LSTag> possível quando são curados enquanto estão com menos da metade de seus <LSTag Tooltip=""HitPoints"">Pontos de Vida</LSTag> totais."
Soothing Words,Palavras Acalentadoras
"Affected creature will regain the maximum amount of <LSTag Tooltip=""HitPoints"">Hit Points</LSTag> possible when healed below half of their total Hit Points.","A criatura afetada recuperará a quantidade máxima de <LSTag Tooltip=""HitPoints"">Pontos de Vida</LSTag> possível quando curada abaixo da metade de seus Pontos de Vida totais."
"Targets of your <LSTag Type=""ActionResource"" Tooltip=""BardicInspiration"">Bardic Inspiration</LSTag> will potentially experience a positive surge of <LSTag Tooltip=""WildMagic"">Wild Magic</LSTag>.","Os alvos de sua <LSTag Type=""ActionResource"" Tooltip=""BardicInspiration"">Inspiração do Bardo</LSTag> poderão experimentar uma onda positiva de <LSTag Tooltip=""WildMagic"">Magia Selvagem</LSTag>."
Unprecedented Encore,Reprise Sem Precedentes
"This creature has experienced a positive surge of <LSTag Tooltip=""WildMagic"">Wild Magic</LSTag> due to <LSTag Type=""ActionResource"" Tooltip=""BardicInspiration"">Bardic Inspiration</LSTag>.","Esta criatura experimentou um aumento positivo de <LSTag Tooltip=""WildMagic"">Magia Selvagem</LSTag> devido à <LSTag Type=""ActionResource"" Tooltip=""BardicInspiration"">Inspiração Barda</LSTag>."
Vigorously Tuned,Sintonizado Vigorosamente
"At the beginning of any combat encounter, gain <LSTag Tooltip=""TemporaryHitPoints"">Temporary Hit Points</LSTag> equal to the amount of levels you have as a Bard multiplied by two.","No início de qualquer encontro de combate, ganhe <LSTag Tooltip=""TemporaryHitPoints"">Pontos de Vida Temporários</LSTag> iguais à quantidade de níveis que você tem como Bardo multiplicada por dois."
