en,pt-BR
"Enemies within [1] of you benefit from the effects of <LSTag Type=""Status"" Tooltip=""LONG_JUMP"">Enhanced Leap</LSTag> until their next <LSTag Tooltip=""LongRest"">Long Rest</LSTag>.","Inimigos a até [1] de você se beneficiam dos efeitos de <LSTag Type=""Status"" Tooltip=""LONG_JUMP"">Salto Aprimorado</LSTag> até o próximo <LSTag Tooltip=""LongRest"">Long Rest</LSTag>."
"Doors and devices you approach will inexplicably lock themselves until your next <LSTag Tooltip=""LongRest"">Long Rest</LSTag>.","Portas e dispositivos que você se aproximar se trancarão inexplicavelmente até seu próximo <LSTag Tooltip=""LongRest"">Descanso Longo</LSTag>."
No Tav Allowed,Sem Tav Permitido
"Enemies within [1] of you will inexplicably lock themselves out of all nearby doors and devices until your next <LSTag Tooltip=""LongRest"">Long Rest</LSTag>.","Inimigos dentro de [1] de você inexplicavelmente se trancarão fora de todas as portas e dispositivos próximos até seu próximo <LSTag Tooltip=""LongRest"">Descanso Longo</LSTag>."
Members Only,Apenas para Membros
Affected creature seems to find that doors and devices they approach will inexplicably lock themselves.,A criatura afetada parece descobrir que portas e dispositivos que ela se aproxima se trancam inexplicavelmente.
"Doors and devices you approach will inexplicably unlock themselves until your next <LSTag Tooltip=""LongRest"">Long Rest</LSTag>.","Portas e dispositivos que você se aproximar se desbloquearão inexplicavelmente até o seu próximo <LSTag Tooltip=""LongRest"">Descanso Longo</LSTag>."
Schoolhouse Knock,Escola de Batida
Affected creature seems to find that doors and devices they approach will inexplicably unlock themselves.,A criatura afetada parece descobrir que portas e dispositivos que ela se aproxima se desbloqueiam inexplicavelmente.
Arcane Unlock,"A arma afetada se torna mágica, permitindo que você use sua <LSTag Tooltip=""SpellcastingAbilityModifier"">Habilidade de Magia</LSTag> para <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e dano."
Affected object has been magically unlocked.,O objeto afetado foi magicamente destrancado.
"Locked doors and devices you approach will inexplicably explode until your next <LSTag Tooltip=""LongRest"">Long Rest</LSTag>.","Portas e dispositivos trancados que você se aproximar explodirão inexplicavelmente até o seu próximo <LSTag Tooltip=""LongRest"">Long Rest</LSTag>."
Professional Thief! Very Stealthy!,Ladrão Profissional! Muito Furtivo!
Affected creature seems to find that doors and devices they approach will inexplicably unlock themselves...in a very explosive manner.,A criatura afetada parece descobrir que portas e dispositivos que se aproximam se destrancam inexplicavelmente... de uma maneira muito explosiva.
Professional Lockpicking,Habilidade Profissional em Destrancar Fechaduras
Affected object has been magically...unlocked?,O objeto afetado foi magicamente...desbloqueado?
One With Nature,Um com a Natureza
"You and all allies within [1] of you gain the ability to converse with animals until your next <LSTag Tooltip=""LongRest"">Long Rest</LSTag>.","Você e todos os aliados a até [1] de você ganham a habilidade de conversar com animais até o seu próximo <LSTag Tooltip=""LongRest"">Descanso Longo</LSTag>."
Enemy of Sylvanus,Inimigo de Silvanus
"Beasts within [1] of you erupt in flames, scorching themselves and everything around them.","Bestas dentro de [1] de você explodem em chamas, queimando a si mesmas e tudo ao seu redor."
Necrotic Tongue,Língua Necrótica
You and all allies within [1] of you gain the ability to converse with the dead.,Você e todos os aliados dentro de [1] de você ganham a habilidade de conversar com os mortos.
"Corpses within [1] of you explode, dealing severe damage to any creatures nearby and sending them flying backward by [2].","Os corpos dentro de [1] de você explodem, causando dano severo a qualquer criatura próxima e as lançando para trás por [2]."
Necrotic Blowback,Recuo Necrótico
"Affected corpse has exploded, dealing severe damage to any creatures nearby and sending them flying backward by [1].","O corpo afetado explodiu, causando danos severos a qualquer criatura próxima e as lançando para trás por [1]."
Mind Reader,Leitor de Mentes
You and all allies within [1] of you gain the ability to read other creatures thoughts.,Você e todos os aliados dentro de [1] de você ganham a habilidade de ler os pensamentos de outras criaturas.
You are no longer capable of conversing with other creatures.,Você não é mais capaz de conversar com outras criaturas.
Tongue Twister,Trava-Língua
Affected creature is not capable of conversing with other creatures.,A criatura afetada não é capaz de conversar com outras criaturas.
"You and all allies within [1] of you gain <LSTag Type=""Spell"" Tooltip=""Target_MistyStep"">Misty Step</LSTag> and may cast it without expending a <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>.","Você e todos os aliados dentro de [1] de você ganham <LSTag Type=""Spell"" Tooltip=""Target_MistyStep"">Misty Step</LSTag> e podem lançá-lo sem gastar um <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>."
Misty Boon,"pt-BR: Quando você usa <LSTag Type=""Spell"" Tooltip=""Target_MistyStep"">Passo Nebuloso</LSTag>, você pode se mover até <LSTag Tooltip=""Distance"">9 metros</LSTag> em uma direção de sua escolha."
"Enemies within [1] of you gain <LSTag Type=""Spell"" Tooltip=""Target_MistyStep"">Misty Step</LSTag> and may cast it without expending a <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>.","Inimigos a até [1] de você ganham <LSTag Type=""Spell"" Tooltip=""Target_MistyStep"">Misty Step</LSTag> e podem lançá-lo sem gastar um <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>."
Misty Curse,Maldição Nebulosa
"Affected creature has gained <LSTag Type=""Spell"" Tooltip=""Target_MistyStep"">Misty Step</LSTag> and may cast it without expending a <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>.","A criatura afetada ganhou <LSTag Type=""Spell"" Tooltip=""Target_MistyStep"">Passo Nebuloso</LSTag> e pode lançá-lo sem gastar um <LSTag Tooltip=""SpellSlot"">Espaço de Feitiço</LSTag>."
Cats and Dogs,Gatos e Cães
All creatures within [1] of you polymorph into either a cat or dog.,Todas as criaturas dentro de [1] de você se transformam em um gato ou cachorro.
"Casting a <LSTag Tooltip=""Cantrip"">Cantrip</LSTag> or Spell on another creature causes you to swap places with them.","Lançar um <LSTag Tooltip=""Cantrip"">Truque</LSTag> ou feitiço em outra criatura faz com que você troque de lugar com ela."
Blink And You'll Miss It,Piscar e Você Perderá
"Affected creature will swap places with their targets when casting a <LSTag Tooltip=""Cantrip"">Cantrip</LSTag> or Spell.","A criatura afetada trocará de lugar com seus alvos ao lançar um <LSTag Tooltip=""Cantrip"">Cantrip</LSTag> ou Feitiço."
A Boon of Radiance,Uma Benção Radiante
Enemies within [1] take [2].,Inimigos dentro de [1] sofrem [2].
Blazing Curses,Maldições Flamejantes
"You and all allies within [1] <LSTag Type=""Status"" Tooltip=""BURNING"">Burn</LSTag> until the fire is doused.","Você e todos os aliados dentro de [1] <LSTag Type=""Status"" Tooltip=""BURNING"">Queimam</LSTag> até que o fogo seja apagado."
Multiversal Shovel Squad!,Esquadrão da Pá Multiversal!
Summon three allied Quasits until the end of your next combat encounter.,Convoque três Quasits aliados até o final do seu próximo encontro de combate.
Being healed will ensure you never have to worry for your life again!,Ser curado garantirá que você nunca mais precise se preocupar com sua vida!
Explosive Healing,Cura Explosiva
Affected creature will no longer worry about their life once healed!,A criatura afetada não se preocupará mais com sua vida uma vez curada!
"Gain <LSTag Tooltip=""Proficiency"">Proficiency</LSTag> in all <LSTag Tooltip=""Skill"">Skills</LSTag> until the next <LSTag Tooltip=""LongRest"">Long Rest</LSTag>.","Ganhe <LSTag Tooltip=""Proficiency"">Proficiência</LSTag> em todas as <LSTag Tooltip=""Skill"">Habilidades</LSTag> até o próximo <LSTag Tooltip=""LongRest"">Descanso Longo</LSTag>."
Field of Study,Campo de Estudo
"Affected creature has <LSTag Tooltip=""Proficiency"">Proficiency</LSTag> in all <LSTag Tooltip=""Skill"">Skills</LSTag>.","A criatura afetada tem <LSTag Tooltip=""Proficiency"">Proficiência</LSTag> em todas as <LSTag Tooltip=""Skill"">Habilidades</LSTag>."
"Suffer from a -10 penalty in all <LSTag Tooltip=""Skill"">Skills</LSTag> until the next <LSTag Tooltip=""LongRest"">Long Rest</LSTag>.","Sofre uma penalidade de -10 em todas as <LSTag Tooltip=""Skill"">Habilidades</LSTag> até o próximo <LSTag Tooltip=""LongRest"">Long Rest</LSTag>."
Skill Issue,Problema de Habilidade
"Affected creature suffers from a -10 penalty in all <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>.","A criatura afetada sofre uma penalidade de -10 em todos os <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag>."
Bubble Boy,Menino Bolha
"Become surrounded in a <LSTag Type=""Status"" Tooltip=""RESILIENT_SPHERE"">Resilent Sphere</LSTag> until the end of your next turn.","Fique cercado em uma <LSTag Type=""Status"" Tooltip=""RESILIENT_SPHERE"">Esfera Resiliente</LSTag> até o final do seu próximo turno."
Bubble Buddy,Amigo das Bolhas
"Enemies within [1] of you become surrounded in a <LSTag Type=""Status"" Tooltip=""RESILIENT_SPHERE"">Resilent Sphere</LSTag> until the end of their next turn.","Inimigos a até [1] de você ficam cercados em uma <LSTag Type=""Status"" Tooltip=""RESILIENT_SPHERE"">Esfera Resiliente</LSTag> até o final do próximo turno deles."
"Stop, Drop and Roll!","Pare, Caia e Role!"
A [1] flaming surface is conjured under all allies within [2].,Uma superfície flamejante [1] é conjurada sob todos os aliados dentro de [2].
Burning Sensation,Sensação de Queimação
A [1] flaming surface is conjured under all enemies within [2].,"Uma superfície <LSTag Tooltip=""Flame"">Flamejante</LSTag> é conjurada sob todos os inimigos dentro de [2]."
Slippery Caster,Mestre Escorregadio
A [1] frozen surface is conjured under all allies within [2].,Uma superfície congelada é conjurada sob todos os aliados dentro de [2].
Ice Cold,Frio Glacial
A [1] frozen surface is conjured under all enemies within [2].,Uma superfície congelada de [1] é conjurada sob todos os inimigos dentro de [2].
Acidic Mistake,Erro Ácido
A [1] acidic surface is conjured under all allies within [2].,Uma superfície ácida [1] é conjurada sob todos os aliados dentro de [2].
Melted Armour,Armadura Derretida
A [1] acidic surface is conjured under all enemies within [2].,Uma superfície ácida [1] é conjurada sob todos os inimigos dentro de [2].
Shocking Mistake,Erro Chocante
A [1] pool of electirified water is conjured under all allies within [2].,Uma poça de água eletrificada é conjurada sob todos os aliados dentro de [2].
Joyous Jolts,Descargas Alegres
A [1] pool of electirified water is conjured under all enemies within [2].,Uma poça de água eletrificada é conjurada sob todos os inimigos dentro de [2].
Life Alert!,Alerta de Vida!
A [1] greasy surface is conjured under all allies within [2].,Uma superfície [1] oleosa é conjurada sob todos os aliados dentro de [2].
Prone Zone,Zona de Derrubada
A [1] greasy surface is conjured under all enemies within [2].,Uma superfície oleosa é conjurada sob todos os inimigos dentro de [2].
Blindingly Awful Results,Resultados Deploráveis
A [1] cloud of magical darkness is conjured under all allies within [2].,Uma nuvem de escuridão mágica é conjurada sob todos os aliados dentro de [2].
Darkest Outcome,Resultado Mais Sombrio
A [1] cloud of magical darkness is conjured under all enemies within [2].,Uma nuvem de escuridão mágica é conjurada sob todos os inimigos dentro de [2].
Mud Buddies,Companheiros de Lama
A [1] muddy surface is conjured under all allies within [2].,Uma superfície lamacenta é conjurada sob todos os aliados dentro de [2].
Entrenched,"<LTTag Type=""Image"" Info=""TutorialLearnSpell""/> <LSTag Tooltip=""SpellSlot"">Upcast</LSTag>: Você ganha vantagem em Testes de Resistência contra ser derrubado e recebe +2 na Classe de Armadura."
A [1] muddy surface is conjured under all enemies within [2].,Uma superfície lamacenta [1] é conjurada sob todos os inimigos dentro de [2].
Why...,Por que...
A [1] pool of waste is conjured under all allies within [2].,Uma poça de resíduos é conjurada sob todos os aliados dentro de [2].
"Oh, Shit!","Oh, droga!"
A [1] pool of waste is conjured under all enemies within [2].,Uma poça de resíduos é conjurada sob todos os inimigos dentro de [2].
Hydrated,Hidratado
A [1] pool of water is conjured under all allies within [2].,Uma poça de água é conjurada sob todos os aliados dentro de [2].
Splash,Splash
A [1] pool of water is conjured under all enemies within [2].,Uma poça de água é conjurada sob todos os inimigos dentro de [2].
Sticky Situation,Situação Pegajosa
A [1] web surface is conjured under all allies within [2].,Uma superfície de teia [1] é conjurada sob todos os aliados dentro de [2].
