en,pt-BR
"Assume the shape of a giant spider that can <LSTag Type=""Spell"" Tooltip=""Target_Web_Spider"">Enweb</LSTag> enemies.","Assuma a forma de uma aranha gigante que pode <LSTag Type=""Spell"" Tooltip=""Target_Web_Spider"">Enredar</LSTag> inimigos."
Wild Shape: Saber-Tooth,Forma Selvagem: Dente de Sabre
"Take the shape of a saber-tooth that can <LSTag Type=""Spell"" Tooltip=""Target_RipandShred_SaberTooth_Tiger"">Shred Armour</LSTag> and <LSTag Type=""Passive"" Tooltip=""Wildshape_Sabertooth_AnimalisticVitality"">Regenerate</LSTag>.","Transforme-se em um dente-de-sabre que pode <LSTag Type=""Spell"" Tooltip=""Target_RipandShred_SaberTooth_Tiger"">Desgastar Armadura</LSTag> e <LSTag Type=""Passive"" Tooltip=""Wildshape_Sabertooth_AnimalisticVitality"">Regenerar</LSTag>."
Shred Armour,Desgastar Armadura
"Rip into a target's weaknesses, reducing their <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag> by [1].","Explorar as fraquezas de um alvo, reduzindo sua <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag> em [1]."
Animalistic Vitality,Vitalidade Animalística
Regain [1] every round of combat.,Recupera [1] a cada rodada de combate.
Wild Shape: Panther,Forma Selvagem: Pantera
"Take the shape of a panther that can turn invisible with it's <LSTag Type=""Spell"" Tooltip=""Shout_Prowl_Panther"">Prowl</LSTag>.","Transforme-se na forma de uma pantera que pode se tornar invisível com seu <LSTag Type=""Spell"" Tooltip=""Shout_Prowl_Panther"">Rastejar</LSTag>."
Prowl,Caminhada Silenciosa
"Turn <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisible</LSTag> while stalking your prey. While Invisible, your first attack deals an additional +[1] damage.","Vire-se <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisível</LSTag> enquanto persegue sua presa. Enquanto estiver Invisível, seu primeiro ataque causa +[1] de dano adicional."
Pounce,Salto
"Leap at a target to bite it and knock it <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag>.","Salte em direção a um alvo para mordê-lo e derrubá-lo <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag>."
Apex Predator,Predador Apex
"As an apex predator, you take advantage of every opening. When attacking an enemy who is <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag>, you deal an additional +1d6 damage.","Como um predador de topo, você aproveita cada oportunidade. Ao atacar um inimigo que está <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag>, você causa +1d6 de dano adicional."
Leap,Salto
Jump exceptionally far due to your Wildshape.,Salte excepcionalmente longe devido à sua Forma Selvagem.
Prowling,À espreita
"Affected creature is <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisible</LSTag>. Their next attack will deal an additional +[1] damage.","A criatura afetada está <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisible</LSTag>. Seu próximo ataque causará +[1] de dano adicional."
Wild Shape: Owlbear,Forma Selvagem: Urso Coruja
"Take the shape of an owlbear that can <LSTag Type=""Spell"" Tooltip=""Shout_Owlbear_Wildshape_Smash"">Rupture</LSTag> the ground and become <LSTag Type=""Spell"" Tooltip=""Shout_Owlbear_Wildshape_Enrage"">Enraged</LSTag>.","Assuma a forma de um <LSTag Type=""Creature"" Tooltip=""Owlbear"">Owlbear</LSTag> que pode <LSTag Type=""Spell"" Tooltip=""Shout_Owlbear_Wildshape_Smash"">Rupturar</LSTag> o chão e ficar <LSTag Type=""Spell"" Tooltip=""Shout_Owlbear_Wildshape_Enrage"">Enfurecido</LSTag>."
Rupture,Ruptura
"Rupture the earth, causing debris to tear through nearby objects and creatures.","Rupture a terra, fazendo com que detritos rasguem objetos e criaturas próximas."
Crushing Flight,Voo Destrutivo
"Leap at a target to knock it and all nearby enemies <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag>.","Salte em direção a um alvo para derrubá-lo e todos os inimigos próximos <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag>."
Enrage,Fúria
"Give in to your animalistic instinct and increase your <LSTag Tooltip=""Strength"">Strength</LSTag> by [1], possibly <LSTag Type=""Status"" Tooltip=""FEARED"">Terrifying</LSTag> all nearby creatures.","Ceda ao seu instinto animal e aumente sua <LSTag Tooltip=""Strength"">Força</LSTag> em [1], possivelmente <LSTag Type=""Status"" Tooltip=""FEARED"">Aterrorizando</LSTag> todas as criaturas próximas."
Primal Rage,Fúria Primal
"Affected creature is enraged! Their <LSTag Tooltip=""Strength"">Strength</LSTag> has increased by [1].","A criatura afetada está enfurecida! Sua <LSTag Tooltip=""Strength"">Força</LSTag> aumentou em [1]."
Rage of the Owl,"Enquanto enfurecido, você também se torna <LSTag Type=""Status"" Tooltip=""ENLARGE"">Enlarged</LSTag>."
"Upon landing a killing blow or <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag>, restore one <LSTag Type=""ActionResource"" Tooltip=""Rage"">Rage Charge</LSTag>.","Ao desferir um golpe mortal ou <LSTag Tooltip=""CriticalHit"">Golpe Crítico</LSTag>, restaure uma <LSTag Type=""ActionResource"" Tooltip=""Rage"">Carga de Fúria</LSTag>."
Wild Shape: Air Myrmidon,Forma Selvagem: Mirmidão do Ar
"Take the shape of an air myrmidon that can <LSTag Type=""Status"" Tooltip=""STUNNED"">Stun</LSTag> targets with an <LSTag Type=""Spell"" Tooltip=""Target_LightningStrike_Myrmidon_Air"">Electrified Flail</LSTag> and lock them down within a <LSTag Type=""Spell"" Tooltip=""Target_RagingVortex_Myrmidon_Air"">Raging Vortex</LSTag>.","Assuma a forma de um myrmidon do ar que pode <LSTag Type=""Status"" Tooltip=""STUNNED"">Atordoar</LSTag> alvos com um <LSTag Type=""Spell"" Tooltip=""Target_LightningStrike_Myrmidon_Air"">Flail Eletrificado</LSTag> e mantê-los presos dentro de um <LSTag Type=""Spell"" Tooltip=""Target_RagingVortex_Myrmidon_Air"">Vórtice Furioso</LSTag>."
Electrified Flail,Flail Eletrificado
"Clout a foe with your lightning-suffused flail, potentially <LSTag Type=""Status"" Tooltip=""STUNNED"">Stunning</LSTag> them.","Acerta um inimigo com seu flail carregado de relâmpagos, potencialmente <LSTag Type=""Status"" Tooltip=""STUNNED"">Atordoando</LSTag>-o."
Elemental Warp,Distorção Elemental
Call upon your innate connection to nature and warp to an unoccupied space that you can see.,Chame sua conexão inata com a natureza e teleporte-se para um espaço desocupado que você pode ver.
"Spiral the wind into a choking maelstrom that inflicts [1] per turn to any creatures within. Escaping requires a successful Strength based <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag>.","Gire o vento em um redemoinho sufocante que inflige [1] por turno a qualquer criatura dentro. Escapar requer um <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> baseado em Força bem-sucedido."
Raging Vortex Aura,Aura do Vórtice Enfurecido
"Affected creature takes [1] per turn while remaining in the vortex. Escape demands a successful Strength based <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag>.","A criatura afetada sofre [1] por turno enquanto permanecer no vórtice. Escapar exige um <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> baseado em Força bem-sucedido."
Raging Vortex,Vórtice Enfurecido
Affected creature is being dealt [1] per turn while remaining in the vortex.,A criatura afetada está recebendo [1] por turno enquanto permanece no vórtice.
"As a manifestation of one of natures core elements, you are <LSTag Tooltip=""Immune"">Immune</LSTag> to Lightning and Thunder damage.","Como uma manifestação de um dos elementos fundamentais da natureza, você é <LSTag Tooltip=""Immune"">Imune</LSTag> a dano de Raio e Trovão."
Wild Shape: Earth Myrmidon,Forma Selvagem: Myrmidon da Terra
"Take the shape of an earth myrmidon that can increase it's <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag> by casting <LSTag Type=""Spell"" Tooltip=""Shout_MetalCoating_Myrmidon_Earth"">Transmute Steel</LSTag> and obliterate nearby enemies with a <LSTag Type=""Spell"" Tooltip=""Shout_MudSlap_Myrmidon_Earth"">Seismic Slam</LSTag>.","Assuma a forma de um miríade da terra que pode aumentar sua <LSTag Tooltip=""ArmourClass"">Classe de Armadura</LSTag> lançando <LSTag Type=""Spell"" Tooltip=""Shout_MetalCoating_Myrmidon_Earth"">Transmutar Aço</LSTag> e obliterar inimigos próximos com um <LSTag Type=""Spell"" Tooltip=""Shout_MudSlap_Myrmidon_Earth"">Soco Sísmico</LSTag>."
Earthern Fists,Punhos Terrosos
Wallop a foe with fists of stone. ,Desferir um golpe em um inimigo com punhos de pedra.
"Harden your body into a substance like steel, increasing your <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag> by [1] until your next turn.","Endurecimento: Aumente sua <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag> em [1] até o seu próximo turno."
Transmute Steel,Transmutar Aço
"<LSTag Tooltip=""ArmourClass"">Armour Class</LSTag> is increased by [1].","<LSTag Tooltip=""ArmourClass"">Classe de Armadura</LSTag> é aumentada em [1]."
Seismic Slam,Soco Sísmico
"Overwhelm nearby creatures with painfully heavy sludge, miring the area around yourself in thick mud.","Sobrecarregue criaturas próximas com uma lama dolorosamente pesada, imergindo a área ao seu redor em um lodo espesso."
"As a manifestation of one of natures core elements, you are <LSTag Tooltip=""Immune"">Immune</LSTag> to Acid and Poison damage.","Como uma manifestação de um dos elementos fundamentais da natureza, você é <LSTag Tooltip=""Immune"">Imune</LSTag> a dano de ácido e veneno."
Wild Shape: Fire Myrmidon,Forma Selvagem: Myrmidon de Fogo
"Take the shape of a fire myrmidon that can erupt foes in a <LSTag Type=""Spell"" Tooltip=""Zone_RangedSwipe_Myrmidon_Fire"">Cinderous Inferno</LSTag> and retaliate against attackers with <LSTag Type=""Spell"" Tooltip=""Target_HellishRebuke_Myrmidon"">Hellfire's Rebuke</LSTag>.","Assuma a forma de um miríade de fogo que pode erupcionar inimigos em um <LSTag Type=""Spell"" Tooltip=""Zone_RangedSwipe_Myrmidon_Fire"">Inferno Cinderoso</LSTag> e retaliar contra atacantes com <LSTag Type=""Spell"" Tooltip=""Target_HellishRebuke_Myrmidon"">Rebuke do Fogo do Inferno</LSTag>."
Cinderous Inferno,Inferno Cinderoso
Conjure a mighty eruption of fire.,Convoque uma poderosa erupção de fogo.
Hellfire's Rebuke,Repreensão do Fogo Infernal
React to your next attacker with hellish flames that deal [1].,Reaja ao seu próximo atacante com chamas infernais que causam [1].
"As a manifestation of one of natures core elements, you are <LSTag Tooltip=""Immune"">Immune</LSTag> to Fire and Radiant damage.","Como uma manifestação de um dos elementos fundamentais da natureza, você é <LSTag Tooltip=""Immune"">Imune</LSTag> a dano de Fogo e Radiante."
Wild Shape: Water Myrmidon,Forma Selvagem: Mirmidão da Água
"Take the shape of a water myrmidon that can heal or destroy with <LSTag Type=""Spell"" Tooltip=""Shout_HealingMist_Myrmidon_Water"">Elemental Vapours</LSTag> and pierce enemies with an <LSTag Type=""Spell"" Tooltip=""Projectile_ExplosiveIcicle_Myrmidon_Water"">Snap Freeze</LSTag>.","Assuma a forma de um miríade aquático que pode curar ou destruir com <LSTag Type=""Spell"" Tooltip=""Shout_HealingMist_Myrmidon_Water"">Vapores Elementais</LSTag> e perfurar inimigos com um <LSTag Type=""Spell"" Tooltip=""Projectile_ExplosiveIcicle_Myrmidon_Water"">Congelamento Instantâneo</LSTag>."
Snap Freeze,Congelamento Instantâneo
Hurl a ball forged of glistening ice that explodes and creates an ice surface on impact. ,Lance uma bola forjada de gelo cintilante que explode e cria uma superfície de gelo ao impacto.
Elemental Vapours,Vapores Elementais
"Exude water vapour from your body, healing nearby creatures, or savaging them if you are <LSTag Type=""Status"" Tooltip=""POISONED"">Poisoned</LSTag>. ","Exale vapor d'água do seu corpo, curando criaturas próximas, ou ferindo-as se você estiver <LSTag Type=""Status"" Tooltip=""POISONED"">Envenenado</LSTag>."
"If Poisoned, the vapour will instead deal [1].","Se envenenado, o vapor causará [1]."
Natural Flight,Voo Natural
"As a manifestation of one of natures core elements, you are always capable of flight, rather than jumping.","Como uma manifestação de um dos elementos fundamentais da natureza, você é sempre capaz de voar, em vez de pular."
Elemental Frame,Estrutura Elemental
"As a manifestation of one of natures core elements, you are <LSTag Tooltip=""Immune"">Immune</LSTag> to Cold and Force damage.","Como uma manifestação de um dos elementos fundamentais da natureza, você é <LSTag Tooltip=""Immune"">Imune</LSTag> a dano de Frio e Força."
Druidic Roots,Raízes Druídicas
"Shifting foliage masked many moons of experience within you.<br>Unearth them now, that they may provide perspective.","A folhagem em movimento mascarou muitas luas de experiência dentro de você.<br>Desenterre-as agora, para que possam fornecer perspectiva."
Armour of Thorns,Armadura de Espinhos
"When an enemy damages you with a <LSTag Tooltip=""MeleeWeaponAttack"">Melee Weapon Attack</LSTag>, deal Piercing damage to them equal to your <LSTag Tooltip=""AbilityModifier"">Wisdom Modifier</LSTag>.","Quando um inimigo faz uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> contra você, cause dano Cortante a ele igual ao seu <LSTag Tooltip=""AbilityModifier"">Modificador de Sabedoria</LSTag>."
Combat's Harvest,Colheita de Combate
"At the start of any combat encounter, cast <LSTag Type=""Spell"" Tooltip=""Target_Goodberry"">Goodberry</LSTag>.","No início de qualquer encontro de combate, lance <LSTag Type=""Spell"" Tooltip=""Target_Goodberry"">Frutinha Mágica</LSTag>."
Earthern Sentinel,Sentinela Terrestre
"When you roll a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> with a Spell, <LSTag Type=""Status"" Tooltip=""PETRIFIED"">Petrify</LSTag> your target for one turn.","Quando você rolar um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag> com um Feitiço, <LSTag Type=""Status"" Tooltip=""PETRIFIED"">Petrifica</LSTag> seu alvo por um turno."
Feral Precision,Precisão Feral
"Gain a +2 bonus to all <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>. This bonus is doubled while assuming a <LSTag Type=""Spell"" Tooltip=""Shout_WildShape"">Wild Shape</LSTag> or while <LSTag Type=""Status"" Tooltip=""SYMBIOTIC_ENTITY"">Symbiotic Entity</LSTag> is active.","Ganhe um bônus de +2 em todas as <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag>. Esse bônus é dobrado enquanto estiver na forma <LSTag Type=""Spell"" Tooltip=""Shout_WildShape"">Forma Selvagem</LSTag> ou enquanto <LSTag Type=""Status"" Tooltip=""SYMBIOTIC_ENTITY"">Entidade Simbiótica</LSTag> estiver ativa."
Feral Resiliance,Resiliência Feral
"Your maximum <LSTag Tooltip=""HitPoints"">Hit Points</LSTag> increases by an amount equal to your Druid level multiplied by two.","Seu <LSTag Tooltip=""HitPoints"">Pontos de Vida</LSTag> máximos aumentam em uma quantidade igual ao seu nível de Druida multiplicado por dois."
Ferocious Stand,Postura Ferociosa
"Gain a +1 bonus to your <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag>. This bonus is doubled while <LSTag Type=""Spell"" Tooltip=""Shout_WildShape"">Wild Shaped</LSTag> or while <LSTag Type=""Status"" Tooltip=""SYMBIOTIC_ENTITY"">Symbiotic Entity</LSTag> is active. Additionally, your <LSTag Type=""Spell"" Tooltip=""Target_ConjureDryad"">Dryad</LSTag> gains a +2 bonus to their Armour Class.","Ganhe um bônus de +1 na sua <LSTag Tooltip=""ArmourClass"">Classe de Armadura</LSTag>. Esse bônus é dobrado enquanto estiver <LSTag Type=""Spell"" Tooltip=""Shout_WildShape"">Forma Selvagem</LSTag> ou enquanto <LSTag Type=""Status"" Tooltip=""SYMBIOTIC_ENTITY"">Entidade Simbiótica</LSTag> estiver ativa. Além disso, sua <LSTag Type=""Spell"" Tooltip=""Target_ConjureDryad"">Dríade</LSTag> ganha um bônus de +2 na Classe de Armadura."
Instinctive Transformation,Transformação Instintiva
"While in combat, the first transformation into one of your <LSTag Type=""Spell"" Tooltip=""Shout_WildShape"">Wild Shape</LSTag> forms will not consume a Wild Shape Charge.","Durante o combate, a primeira transformação em uma de suas <LSTag Type=""Spell"" Tooltip=""Shout_WildShape"">Formas Selvagens</LSTag> não consumirá uma Carga de Forma Selvagem."
Killer Instinct,Instinto Assassino
"Gain <LSTag Tooltip=""Advantage"">Advantage</LSTag> on all damage rolls while assuming the form of a <LSTag Type=""Spell"" Tooltip=""Shout_WildShape"">Wild Shape</LSTag>.","Ganhe <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em todas as rolagens de dano enquanto assumir a forma de um <LSTag Type=""Spell"" Tooltip=""Shout_WildShape"">Wild Shape</LSTag>."
Mantra of Restoration,Mantra de Restauração
"While not assuming the form of a Wild Shape, you may expend <LSTag Type=""ActionResource"" Tooltip=""WildShape"">Wild Shape</LSTag> charges in order to restore <LSTag Tooltip=""SpellSlot"">Spell Slots</LSTag>. Additionally, gain <LSTag Type=""Spell"" Tooltip=""Shout_WildShape_Combat_Heal"">Lunar Mend</LSTag>, allowing you to heal yourself while taking the form of a Wild Shape.","Enquanto não assumir a forma de uma Forma Selvagem, você pode gastar cargas de <LSTag Type=""ActionResource"" Tooltip=""WildShape"">Forma Selvagem</LSTag> para restaurar <LSTag Tooltip=""SpellSlot"">Espaços de Feitiço</LSTag>. Além disso, ganhe <LSTag Type=""Spell"" Tooltip=""Shout_WildShape_Combat_Heal"">Cura Lunar</LSTag>, permitindo que você se cure enquanto assume a forma de uma Forma Selvagem."
Solar Rebirth,Renascimento Solar
"Call upon your connection to nature in order to restore your <LSTag Tooltip=""SpellSlot"">Spell Slots</LSTag>.","Chame sua conexão com a natureza para restaurar seus <LSTag Tooltip=""SpellSlot"">Espaços de Feitiço</LSTag>."
Lesser Solar Rebirth,Renascimento Solar Menor
"Spend a <LSTag Type=""ActionResource"" Tooltip=""WildShape"">Wild Shape</LSTag> charge in order to restore a level one <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>.","Gaste uma <LSTag Type=""ActionResource"" Tooltip=""WildShape"">Wild Shape</LSTag> para restaurar um espaço de <LSTag Tooltip=""SpellSlot"">Magia</LSTag> de nível um."
Moderate Solar Rebirth,Renascimento Solar Moderado
"Spend 2 <LSTag Type=""ActionResource"" Tooltip=""WildShape"">Wild Shape</LSTag> charges in order to restore a level two <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>.","Gaste 2 <LSTag Type=""ActionResource"" Tooltip=""WildShape"">Wild Shape</LSTag> para restaurar um nível dois <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>."
Greater Solar Rebirth,Ressurreição Solar Maior
"Spend 3 <LSTag Type=""ActionResource"" Tooltip=""WildShape"">Wild Shape</LSTag> charges in order to restore a level three <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>.","Gaste 3 <LSTag Type=""ActionResource"" Tooltip=""WildShape"">Wild Shape</LSTag> para restaurar um espaço de <LSTag Tooltip=""SpellSlot"">Magia</LSTag> de nível três."
SpellSlotEnabler,Habilitador de Espaço de Feitiço
Required for Mantra of Restoration to function properly. You should not be able to see this.,Necessário para que o Mantra de Restauração funcione corretamente. Você não deveria ser capaz de ver isso.
Lunar Mend,Cura Lunar
"Expend <LSTag Tooltip=""SpellSlot"">Spell Slots</LSTag> in order to regain <LSTag Tooltip=""HitPoints"">Hit Points</LSTag> while assuming the form of a Wild Shape.","Gaste <LSTag Tooltip=""SpellSlot"">Slots de Feitiço</LSTag> para recuperar <LSTag Tooltip=""HitPoints"">Pontos de Vida</LSTag> enquanto assume a forma de uma Forma Selvagem."
Lesser Lunar Mend,Cura Lunar Menor
"Expend a Level 1 <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag> to heal yourself.","Gaste um <LSTag Tooltip=""SpellSlot"">Espaço de Feitiço</LSTag> de Nível 1 para se curar."
Moderate Lunar Mend,Cura Lunar Moderada
"Expend a Level 2 <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag> to heal yourself.","Gaste um <LSTag Tooltip=""SpellSlot"">Espaço de Feitiço</LSTag> de nível 2 para se curar."
Greater Lunar Mend,Reparo Lunar Maior
"Expend a Level 3 <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag> to heal yourself.","Gaste um <LSTag Tooltip=""SpellSlot"">Espaço de Feitiço</LSTag> de Nível 3 para se curar."
Superior Lunar Mend,Cura Lunar Superior
"Expend a Level 4 <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag> to heal yourself.","Gaste um <LSTag Tooltip=""SpellSlot"">Espaço de Feitiço</LSTag> de Nível 4 para se curar."
Exalted Lunar Mend,Cura Lunar Exaltada
"Expend a Level 5 <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag> to heal yourself.","Gaste um <LSTag Tooltip=""SpellSlot"">Espaço de Feitiço</LSTag> de Nível 5 para se curar."
Sovereign Lunar Mend,Soberano Lunar de Cura
"Expend a Level 6 <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag> to heal yourself.","Gaste um <LSTag Tooltip=""SpellSlot"">Espaço de Feitiço</LSTag> de nível 6 para se curar."
"Once per turn, upon landing a killing blow or rolling a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag>, restore one of your <LSTag Type=""ActionResource"" Tooltip=""WildShape"">Wild Shape</LSTag> charges. This also applies to your <LSTag Type=""Spell"" Tooltip=""Target_ConjureDryad"">Dryad</LSTag>.","Uma vez por turno, ao desferir um golpe mortal ou rolar um <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag>, restaure uma de suas cargas de <LSTag Type=""ActionResource"" Tooltip=""WildShape"">Wild Shape</LSTag>. Isso também se aplica à sua <LSTag Type=""Spell"" Tooltip=""Target_ConjureDryad"">Dryad</LSTag>."
Natural Bounty,Colheita Natural
"Once per turn, upon landing a killing blow or rolling a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag>, restore one of your <LSTag Type=""ActionResource"" Tooltip=""WildShape"">Wild Shape</LSTag> charges.","Uma vez por turno, ao desferir um golpe mortal ou rolar um <LSTag Tooltip=""CriticalHit"">Golpe Crítico</LSTag>, restaure uma de suas cargas de <LSTag Type=""ActionResource"" Tooltip=""WildShape"">Forma Selvagem</LSTag>."
Natural Resurgence,Ressurgimento Natural
"While in combat, regenerate <LSTag Tooltip=""HitPoints"">Hit Points</LSTag> each turn equal to your <LSTag Tooltip=""AbilityModifier"">Wisdom Modifier</LSTag>.","Enquanto estiver em combate, regenere <LSTag Tooltip=""HitPoints"">Pontos de Vida</LSTag> a cada turno igual ao seu <LSTag Tooltip=""AbilityModifier"">Modificador de Sabedoria</LSTag>."
Nature's Mercy,A Misericórdia da Natureza
"Gain <LSTag Tooltip=""Resistant"">Resistance</LSTag> to Cold, Fire, and Lightning damage.","Ganhe <LSTag Tooltip=""Resistant"">Resistência</LSTag> a dano de Frio, Fogo e Relâmpago."
Nature's Wrath,Ira da Natureza
"While not <LSTag Type=""Spell"" Tooltip=""Shout_WildShape"">Wild Shaped</LSTag>, use your <LSTag Type=""ActionResource"" Tooltip=""WildShape"">Wild Shape</LSTag> charges to deal an additional +1d12 Cold, Fire, or Lightning damage on any successful <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag> made with a weapon.","Enquanto não estiver <LSTag Type=""Spell"" Tooltip=""Shout_WildShape"">Forma Selvagem</LSTag>, use suas cargas de <LSTag Type=""ActionResource"" Tooltip=""WildShape"">Forma Selvagem</LSTag> para causar +1d12 de dano adicional de Frio, Fogo ou Relâmpago em qualquer <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> bem-sucedida feita com uma arma."
Elemental Fury: Cold,Fúria Elemental: Frio
Deal an additional +1d12 Cold damage.,Causa +1d12 de dano Frio adicional.
Elemental Fury: Fire,Fúria Elemental: Fogo
Deal an additional +1d12 Fire damage.,Causa um adicional de +1d12 de dano de Fogo.
Elemental Fury: Lightning,Fúria Elemental: Raio
Deal an additional +1d12 Lightning damage.,Causa +1d12 de dano de Raio adicional.
Pack Leader,Líder da Matilha
"While assuming the form of a <LSTag Type=""Spell"" Tooltip=""Shout_WildShape"">Wild Shape</LSTag>, damaging other creatures potentially <LSTag Type=""Status"" Tooltip=""TAUNTED"">Goads</LSTag> them into attacking you.","Ao assumir a forma de uma <LSTag Type=""Spell"" Tooltip=""Shout_WildShape"">Forma Selvagem</LSTag>, causar dano em outras criaturas potencialmente <LSTag Type=""Status"" Tooltip=""TAUNTED"">Provoca</LSTag> elas a atacarem você."
Primal Bloodletter,Sanguinário Primal
"While <LSTag Type=""Spell"" Tooltip=""Shout_WildShape"">Wild Shaped</LSTag>, or while <LSTag Type=""Status"" Tooltip=""SYMBIOTIC_ENTITY"">Symbiotic Entity</LSTag> is active, you have a chance to inflict <LSTag Type=""Status"" Tooltip=""GAPING_WOUND"">Gaping Wounds</LSTag> on your target when you make a successful <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag>.","Enquanto <LSTag Type=""Spell"" Tooltip=""Shout_WildShape"">Transformado em Forma Selvagem</LSTag>, ou enquanto <LSTag Type=""Status"" Tooltip=""SYMBIOTIC_ENTITY"">Entidade Simbiótica</LSTag> estiver ativa, você tem a chance de infligir <LSTag Type=""Status"" Tooltip=""GAPING_WOUND"">Feridas Abertas</LSTag> em seu alvo quando você fizer uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> bem-sucedida."
Primal Surge,Impulso Primal
"Deal an additional +1d4 damage while <LSTag Type=""Spell"" Tooltip=""Shout_WildShape"">Wild Shaped</LSTag>.","Causa um dano adicional de +1d4 enquanto estiver <LSTag Type=""Spell"" Tooltip=""Shout_WildShape"">Forma Selvagem</LSTag>."
Primal Takedown,Derrubada Primal
"While <LSTag Type=""Spell"" Tooltip=""Shout_WildShape"">Wild Shaped</LSTag>, or while <LSTag Type=""Status"" Tooltip=""SYMBIOTIC_ENTITY"">Symbiotic Entity</LSTag> is active, you have a chance to knock your target <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag> when you make a successful <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag>.","Enquanto <LSTag Type=""Spell"" Tooltip=""Shout_WildShape"">Forma Selvagem</LSTag>, ou enquanto <LSTag Type=""Status"" Tooltip=""SYMBIOTIC_ENTITY"">Entidade Simbiótica</LSTag> estiver ativa, você tem a chance de derrubar seu alvo <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag> quando você realiza uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> bem-sucedida."
Shapechanger's Versatility,Versatilidade do Mudador de Forma
"Outside of combat, you may <LSTag Type=""Spell"" Tooltip=""Shout_WildShape"">Wild Shape</LSTag> without expending Wild Shape Charges.","Fora de combate, você pode <LSTag Type=""Spell"" Tooltip=""Shout_WildShape"">Forma Selvagem</LSTag> sem gastar Cargas de Forma Selvagem."
Territorial Dominance,Domínio Territorial
"Gain <LSTag Tooltip=""Advantage"">Advantage</LSTag> when making an <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag> against a target in <LSTag Type=""Status"" Tooltip=""DIFFICULT_TERRAIN"">Difficult Terrain</LSTag>. This also applies to your <LSTag Type=""Spell"" Tooltip=""Target_ConjureDryad"">Dryad</LSTag>.","Ganhe <LSTag Tooltip=""Advantage"">Vantagem</LSTag> ao fazer uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> contra um alvo em <LSTag Type=""Status"" Tooltip=""DIFFICULT_TERRAIN"">Terreno Difícil</LSTag>. Isso também se aplica à sua <LSTag Type=""Spell"" Tooltip=""Target_ConjureDryad"">Dríade</LSTag>."
Wild Stride,Passo Selvagem
