en,pt-BR
"Affected creature is standing near a Raging Wolf Heart Barbarian.<br><br>The Barbarian's allies roll with <LSTag Tooltip=""Advantage"">Advantage</LSTag> against this creature when making <LSTag Tooltip=""MeleeWeaponAttack"">Melee Weapon Attacks</LSTag>.","A criatura afetada está próxima a um Bárbaro Coração de Lobo Enfurecido.<br><br>Os aliados do Bárbaro rolam com <LSTag Tooltip=""Advantage"">Vantagem</LSTag> contra esta criatura ao realizar <LSTag Tooltip=""MeleeWeaponAttack"">Ataques com Arma Corpo a Corpo</LSTag>."
"Each ally within earshot has their <LSTag Tooltip=""MovementSpeed"">Movement Speed</LSTag> doubled during their next turn.","Cada aliado ao alcance da audição tem sua <LSTag Tooltip=""MovementSpeed"">Velocidade de Movimento</LSTag> dobrada durante seu próximo turno."
Inciting Howl,Uivo Incitante
"Affected creatures <LSTag Tooltip=""MovementSpeed"">Movement Speed</LSTag> is doubled.","Criaturas afetadas têm sua <LSTag Tooltip=""MovementSpeed"">Velocidade de Movimento</LSTag> dobrada."
Beastial Dominance,Domínio Bestial
"When enraging under one of your <LSTag Type=""Spell"" Tooltip=""Shout_Rage_Totem_Container"">Beastial Hearts</LSTag>, potentially <LSTag Type=""Status"" Tooltip=""DOMINATE_BEAST"">Dominate</LSTag> all Beasts within [1] of you.","Ao se enfurecer sob um de seus <LSTag Type=""Spell"" Tooltip=""Shout_Rage_Totem_Container"">Corações Bestiais</LSTag>, potencialmente <LSTag Type=""Status"" Tooltip=""DOMINATE_BEAST"">Dominar</LSTag> todas as Bestas dentro de [1] de você."
Call of the Wild,Chamado da Selva
"Each of your five <LSTag Type=""Spell"" Tooltip=""Shout_Rage_Totem_Container"">Beastial Hearts</LSTag> now grant a unique action while enraged.","Cada um dos seus cinco <LSTag Type=""Spell"" Tooltip=""Shout_Rage_Totem_Container"">Corações Bestiais</LSTag> agora concede uma ação única enquanto estiver enfurecido."
Beastial Instinct,Instinto Bestial
"Upon landing a killing blow or <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> while enraged under your <LSTag Type=""Spell"" Tooltip=""Shout_Rage_Totem_Container"">Beastial Hearts</LSTag>, you may swap your Beastial Heart as a free action.","Ao desferir um golpe mortal ou um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag> enquanto estiver enfurecido sob seu <LSTag Type=""Spell"" Tooltip=""Shout_Rage_Totem_Container"">Corações Bestiais</LSTag>, você pode trocar seu Coração Bestial como uma ação livre."
Howl of the Wild,Uivo da Selva
"Each unique action granted by <LSTag Type=""Passive"" Tooltip=""CalloftheWild"">Call of the Wild</LSTag> may now be used with any <LSTag Type=""Spell"" Tooltip=""Shout_Rage_Totem_Container"">Beastial Heart</LSTag>.","Cada ação única concedida por <LSTag Type=""Passive"" Tooltip=""CalloftheWild"">Chamado da Selva</LSTag> pode agora ser usada com qualquer <LSTag Type=""Spell"" Tooltip=""Shout_Rage_Totem_Container"">Coração Bestial</LSTag>."
Barbarous Elements,Elementos Bárbaros
"Gain the ability to wreathe your main-hand weapon in one of three Barbarous Elements. These elements may be <LSTag Type=""Spell"" Tooltip=""Shout_Barbarous_Elements_Cold"">Cold</LSTag>, <LSTag Type=""Spell"" Tooltip=""Shout_Barbarous_Elements_Fire"">Fire</LSTag>, or <LSTag Type=""Spell"" Tooltip=""Shout_Barbarous_Elements_Lightning"">Lightning</LSTag>.","Ganhe a habilidade de envolver sua arma principal em um dos três Elementos Bárbaros. Esses elementos podem ser <LSTag Type=""Spell"" Tooltip=""Shout_Barbarous_Elements_Cold"">Frio</LSTag>, <LSTag Type=""Spell"" Tooltip=""Shout_Barbarous_Elements_Fire"">Fogo</LSTag>, ou <LSTag Type=""Spell"" Tooltip=""Shout_Barbarous_Elements_Lightning"">Relâmpago</LSTag>."
Barbarous Elements: Cold,Elementos Bárbaros: Frio
"Imbue your weapon with the element of ice, causing it to deal an additional [1].","Imbuir sua arma com o elemento do gelo, fazendo com que cause um dano extra de [1]."
Barbarous Elements: Fire,Elementos Bárbaros: Fogo
"Imbue your weapon with the element of fire, causing it to deal an additional [1].","Imbuir sua arma com o elemento do fogo, fazendo com que cause um adicional de [1]."
Barbarous Elements: Lightning,Elementos Bárbaros: Raio
"Imbue your weapon with the element of lightning, causing it to deal an additional [1].","Imbuir sua arma com o elemento relâmpago, fazendo com que cause um dano adicional de [1]."
Wildheart,Coração Selvagem
"Affected creature may swap their <LSTag Type=""Spell"" Tooltip=""Shout_Rage_Totem_Container"">Beastial Heart</LSTag> as a free action.","A criatura afetada pode trocar seu <LSTag Type=""Spell"" Tooltip=""Shout_Rage_Totem_Container"">Coração Bestial</LSTag> como uma ação livre."
"An uncontrollable ferocity threatens to overtake you, boiling over with pure malice. You gain access to a Frenzy with which to lay bare your pure, destructive wrath.","Uma ferocidade incontrolável ameaça dominar você, transbordando com pura malícia. Você ganha acesso a uma Frenesia com a qual pode expor sua ira pura e destrutiva."
"Lose yourself in anger, giving in to a total <LSTag Type=""Status"" Tooltip=""RAGE_FRENZY"">Frenzy</LSTag>! Deal [1] additional damage with <LSTag Tooltip=""MeleeWeaponAttack"">Melee Weapon Attacks</LSTag>, <LSTag Type=""Spell"" Tooltip=""Throw_ImprovisedWeapon"">Improvised Weapons</LSTag>, and when <LSTag Type=""Spell"" Tooltip=""Throw_Throw"">Throwing</LSTag> objects or creatures.","Perca-se na raiva, entregando-se a uma total <LSTag Type=""Status"" Tooltip=""RAGE_FRENZY"">Frenesia</LSTag>! Cause [1] de dano adicional com <LSTag Tooltip=""MeleeWeaponAttack"">Ataques com Armas Corpo a Corpo</LSTag>, <LSTag Type=""Spell"" Tooltip=""Throw_ImprovisedWeapon"">Armas Improvisadas</LSTag>, e ao <LSTag Type=""Spell"" Tooltip=""Throw_Throw"">Arremessar</LSTag> objetos ou criaturas."
Rage: Frenzy,Fúria: Frenesi
"Affected creature deals an additional [1] damage with <LSTag Tooltip=""MeleeWeaponAttack"">Melee Weapon Attacks</LSTag>, <LSTag Type=""Spell"" Tooltip=""Throw_ImprovisedWeapon"">Improvised Weapons</LSTag>, and when <LSTag Type=""Spell"" Tooltip=""Throw_Throw"">Throwing</LSTag> objects or creatures.<br><br>Additionally, this creature has <LSTag Tooltip=""Resistant"">Resistance</LSTag> to physical damage, as well as <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""Strength"">Strength</LSTag> based <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag> and <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","A criatura afetada causa [1] de dano adicional com <LSTag Tooltip=""MeleeWeaponAttack"">Ataques com Armas Corpo a Corpo</LSTag>, <LSTag Type=""Spell"" Tooltip=""Throw_ImprovisedWeapon"">Armas Improvisadas</LSTag>, e ao <LSTag Type=""Spell"" Tooltip=""Throw_Throw"">Arremessar</LSTag> objetos ou criaturas.<br><br>Além disso, esta criatura tem <LSTag Tooltip=""Resistant"">Resistência</LSTag> a dano físico, bem como <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""Strength"">Testes de Habilidade</LSTag> baseados em Força e <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag>."
Frenzied Throw,Arremesso Frenético
"As a <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Bonus Action</LSTag>, throw a character or item from the world or your inventory, dealing additional damage to your target equal to your <LSTag Tooltip=""AbilityModifier"">Strength Modifier</LSTag>.","Como uma <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Ação Bônus</LSTag>, jogue um personagem ou item do mundo ou do seu inventário, causando dano adicional ao seu alvo igual ao seu <LSTag Tooltip=""AbilityModifier"">Modificador</LSTag> de Força."
"Your <LSTag Tooltip=""Strength"">Strength</LSTag> affects how much weight you can throw. Heavier items deal more damage. The damage of <LSTag Tooltip=""Thrown"">Thrown Weapons</LSTag> is the same as the weapon's melee damage.","Sua <LSTag Tooltip=""Strength"">Força</LSTag> afeta quanto peso você pode lançar. Itens mais pesados causam mais dano. O dano de <LSTag Tooltip=""Thrown"">Armas Lançadas</LSTag> é o mesmo que o dano corpo a corpo da arma."
Frenzied Strike,Golpe Frenético
"As a <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Bonus Action</LSTag>, make a melee attack with your equipped weapon.","Como uma <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Ação Bônus</LSTag>, faça um ataque corpo a corpo com sua arma equipada."
Steelbreaker,Quebraço de Aço
"When dealing damage, you ignore all <LSTag Tooltip=""Resistant"">Resistances</LSTag> to Bludgeoning, Piercing, and Slashing damage.","Ao causar dano, você ignora todas as <LSTag Tooltip=""Resistant"">Resistências</LSTag> a dano de Contusão, Perfurante e Cortante."
Feral Instinct,Instinto Feral
"While <LSTag Type=""Status"" Tooltip=""RAGE_FRENZY"">Frenzied</LSTag>, your <LSTag Tooltip=""MovementSpeed"">Movement Speed</LSTag> is doubled.","Enquanto estiver <LSTag Type=""Status"" Tooltip=""RAGE_FRENZY"">Frenético</LSTag>, sua <LSTag Tooltip=""MovementSpeed"">Velocidade de Movimento</LSTag> é dobrada."
Thrill of the Kill,Emoção do Abate
"Upon landing a killing blow while <LSTag Type=""Status"" Tooltip=""RAGE_FRENZY"">Frenzied</LSTag>, immediately restore your <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Bonus Action</LSTag>.","Ao desferir um golpe mortal enquanto estiver <LSTag Type=""Status"" Tooltip=""RAGE_FRENZY"">Frenético</LSTag>, restaure imediatamente sua <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Ação Bônus</LSTag>."
Let It Rip,Deixe Rolar
"Dealing physical damage to another creature leaves your target with <LSTag Type=""Status"" Tooltip=""WEAKENED_ARMOR"">Shredded Armour</LSTag> until the end of their next turn.","Causar dano físico a outra criatura deixa seu alvo com <LSTag Type=""Status"" Tooltip=""WEAKENED_ARMOR"">Armadura Rasgada</LSTag> até o final do próximo turno dele."
Wild Soul,Alma Selvagem
"A magical energy roils inside of you, ready to erupt. Spells you cast at level one or higher have the potential to trigger a positive surge of <LSTag Tooltip=""WildMagic"">Wild Magic</LSTag>.","Uma energia mágica agita-se dentro de você, pronta para eclodir. Feitiços que você conjura no nível um ou superior têm o potencial de desencadear uma onda positiva de <LSTag Tooltip=""WildMagic"">Wild Magic</LSTag>."
"Succumb to a <LSTag Type=""Status"" Tooltip=""RAGE_MAGIC"">Rage</LSTag> that releases all the magic roiling inside of you, enabling the use of Spells.","Ceda a uma <LSTag Type=""Status"" Tooltip=""RAGE_MAGIC"">Fúria</LSTag> que libera toda a magia fervilhando dentro de você, permitindo o uso de Feitiços."
Rage: Wild Soul,Fúria: Alma Selvagem
"Affected creature deals an additional [1] damage with <LSTag Tooltip=""MeleeWeaponAttack"">Melee Weapon Attacks</LSTag>, <LSTag Type=""Spell"" Tooltip=""Throw_ImprovisedWeapon"">Improvised Weapons</LSTag>, and when <LSTag Type=""Spell"" Tooltip=""Throw_Throw"">Throwing</LSTag> objects or creatures.<br><br>Additionally, this creature has <LSTag Tooltip=""Resistant"">Resistance</LSTag> to physical damage, as well as <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""Strength"">Strength</LSTag> based <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag> and <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.<br><br>Spells cast will potentially trigger a positive surge of <LSTag Tooltip=""WildMagic"">Wild Magic</LSTag> when cast at level one or higher.","A criatura afetada causa [1] de dano adicional com <LSTag Tooltip=""MeleeWeaponAttack"">Ataques com Armas Corpo a Corpo</LSTag>, <LSTag Type=""Spell"" Tooltip=""Throw_ImprovisedWeapon"">Armas Improvisadas</LSTag>, e ao <LSTag Type=""Spell"" Tooltip=""Throw_Throw"">lançar</LSTag> objetos ou criaturas.<br><br>Além disso, esta criatura tem <LSTag Tooltip=""Resistant"">Resistência</LSTag> a dano físico, assim como <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""Strength"">Testes de Habilidade</LSTag> baseados em Força e <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag>.<br><br>Feitiços lançados poderão potencialmente desencadear uma onda positiva de <LSTag Tooltip=""WildMagic"">Magia Selvagem</LSTag> quando lançados no nível um ou superior."
Chaotic Roar,Rugido Caótico
"Upon <LSTag Type=""Status"" Tooltip=""RAGE_MAGIC"">Enraging</LSTag>, you may experience a sudden surge of <LSTag Tooltip=""WildMagic"">Wild Magic</LSTag>. Your barbarous fury malforms the weave within, preventing if from being transferred to others, and causing alterations within the surge that lead to new and unique effects.","Ao <LSTag Type=""Status"" Tooltip=""RAGE_MAGIC"">Enfurecer-se</LSTag>, você pode experimentar uma súbita onda de <LSTag Tooltip=""WildMagic"">Magia Selvagem</LSTag>. Sua fúria bárbara deforma o tecido interior, impedindo que seja transferido para outros, e causando alterações na onda que levam a novos e únicos efeitos."
Unstable Backlash,Retaliação Instável
"While <LSTag Type=""Status"" Tooltip=""RAGE_MAGIC"">Enraged</LSTag>, when you take damage or fail a <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag>, improve your chances of triggering a surge of <LSTag Tooltip=""WildMagic"">Wild Magic</LSTag> for three turns.","Enquanto <LSTag Type=""Status"" Tooltip=""RAGE_MAGIC"">Enfurecido</LSTag>, quando você recebe dano ou falha em um <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag>, aumente suas chances de desencadear uma onda de <LSTag Tooltip=""WildMagic"">Magia Selvagem</LSTag> por três turnos."
"While <LSTag Type=""Status"" Tooltip=""RAGE_MAGIC"">Enraged</LSTag>, when you take damage or fail a <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag>, you may spend a <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag> to improve the chances of triggering a surge of <LSTag Tooltip=""WildMagic"">Wild Magic</LSTag> for three turns.","Enquanto <LSTag Type=""Status"" Tooltip=""RAGE_MAGIC"">Enfurecido</LSTag>, quando você recebe dano ou falha em um <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag>, você pode gastar um <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reação</LSTag> para aumentar as chances de desencadear uma onda de <LSTag Tooltip=""WildMagic"">Magia Selvagem</LSTag> por três turnos."
Chance Surge,Impulso de Chance
"Upon rolling a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> while <LSTag Type=""Status"" Tooltip=""RAGE_MAGIC"">Enraged</LSTag>, you may trigger a sudden surge of <LSTag Tooltip=""WildMagic"">Wild Magic</LSTag>. Your barbarous fury malforms the weave within, preventing if from being transferred to others, and causing alterations within the surge that lead to new and unique effects. This effect can trigger once per turn.","Ao rolar um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag> enquanto está <LSTag Type=""Status"" Tooltip=""RAGE_MAGIC"">Enfurecido</LSTag>, você pode desencadear uma repentina onda de <LSTag Tooltip=""WildMagic"">Magia Selvagem</LSTag>. Sua fúria bárbara deforma a trama interna, impedindo que ela seja transferida para outros, e causando alterações na onda que levam a novos e únicos efeitos. Esse efeito pode ser acionado uma vez por turno."
Tenacious Chaos,Caos Tenaz
"Upon landing a killing blow, improve your chances of triggering a surge of <LSTag Tooltip=""WildMagic"">Wild Magic</LSTag> for three turns.","Ao desferir um golpe mortal, aumente suas chances de desencadear uma onda de <LSTag Tooltip=""WildMagic"">Magia Selvagem</LSTag> por três turnos."
Wild Bloodlust,Fúria Selvagem
"Upon landing a killing blow while <LSTag Type=""Status"" Tooltip=""RAGE_MAGIC"">Enraged</LSTag>, you may trigger a sudden surge of <LSTag Tooltip=""WildMagic"">Wild Magic</LSTag>. Your barbarous fury malforms the weave within, preventing if from being transferred to others, and causing alterations within the surge that lead to new and unique effects. This effect can trigger once per turn.","Ao desferir um golpe fatal enquanto <LSTag Type=""Status"" Tooltip=""RAGE_MAGIC"">Enfurecido</LSTag>, você pode desencadear uma súbita onda de <LSTag Tooltip=""WildMagic"">Magia Selvagem</LSTag>. Sua fúria bárbara deforma a trama interna, impedindo que seja transferida para outros e causando alterações na onda que levam a novos e únicos efeitos. Esse efeito pode ser desencadeado uma vez por turno."
Tempered Furies,Fúrias Temperadas
Your ferocity in battle exudes a potent air of death.<br>An abject horror to all who would behold you.,Sua ferocidade em batalha exala um ar potente de morte.<br>Um horror abjeto para todos que ousarem contemplá-lo.
Barbarous Assault,Assalto Barbaro
"While enraged, gain <LSTag Tooltip=""Advantage"">Advantage</LSTag> on all damage rolls.","Enquanto estiver enfurecido, ganhe <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em todas as rolagens de dano."
Brutal Critical,Inundação de Energia Negativa
"While enraged, if you roll a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag>, roll an additional damage die.","Enquanto estiver enfurecido, se você rolar um <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag>, role um dado de dano adicional."
"Gain the ability to forcibly succeed any <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag> at the cost of one of your <LSTag Type=""ActionResource"" Tooltip=""Rage"">Rage Charges</LSTag>.","Ganhe a habilidade de forçar o sucesso em qualquer <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> à custa de uma de suas <LSTag Type=""ActionResource"" Tooltip=""Rage"">Cargas de Fúria</LSTag>."
Danger Sense,Sensor de Perigo
"Forcibly succeed any <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag>.","Force a aprovação em qualquer <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag>."
Death Glare,Olhar da Morte
"While enraged, use your <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Bonus Action</LSTag> in order to potentially <LSTag Type=""Status"" Tooltip=""INTIMIDATING_PRESENCE"">Intimidate</LSTag> a target.","Enquanto estiver enfurecido, use sua <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Ação Bônus</LSTag> para potencialmente <LSTag Type=""Status"" Tooltip=""INTIMIDATING_PRESENCE"">Intimidar</LSTag> um alvo."
Eyes of Fury,Olhos da Fúria
"Menace an enemy and attempt to instil a great sense of <LSTag Type=""Status"" Tooltip=""INTIMIDATING_PRESENCE"">Intimidation</LSTag> within them.","Ameaçar um inimigo e tentar instilar um grande senso de <LSTag Type=""Status"" Tooltip=""INTIMIDATING_PRESENCE"">Intimidação</LSTag> dentro deles."
Faceoff,Confronto
"While enraged, if an enemy damages you, use your <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag> in order to potentially <LSTag Type=""Status"" Tooltip=""INTIMIDATING_PRESENCE"">Intimidate</LSTag> them.","Enquanto estiver enfurecido, se um inimigo te causar dano, use sua <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">reação</LSTag> para potencialmente <LSTag Type=""Status"" Tooltip=""INTIMIDATING_PRESENCE"">Intimidar</LSTag> eles."
"While enraged, if an enemy damages you, attempt to instil a great sense of <LSTag Type=""Status"" Tooltip=""INTIMIDATING_PRESENCE"">Intimidation</LSTag> within them.","Enquanto estiver enfurecido, se um inimigo te causar dano, tente instilar um grande senso de <LSTag Type=""Status"" Tooltip=""INTIMIDATING_PRESENCE"">Intimidação</LSTag> dentro deles."
Furious Criticals,Críticos Furiosos
"While enraged, the number you need in order to roll a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> is reduced by one.","Enquanto estiver enfurecido, o número que você precisa para rolar um <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> é reduzido em um."
Lands Stride,Passo da Terra
"<LSTag Type=""Status"" Tooltip=""DIFFICULT_TERRAIN"">Difficult Terrain</LSTag> no longer slows you down. While enraged, you benefit from the effects of <LSTag Type=""Status"" Tooltip=""WATER_WALK_BARBARIAN"">Water Walk</LSTag>.","<LSTag Type=""Status"" Tooltip=""DIFFICULT_TERRAIN"">Terreno Difícil</LSTag> não te atrapalha mais. Enquanto estiver enfurecido, você se beneficia dos efeitos de <LSTag Type=""Status"" Tooltip=""WATER_WALK_BARBARIAN"">Caminhar sobre a Água</LSTag>."
Overwhelming Power,Poder Avassalador
"While enraged, all <LSTag Tooltip=""MeleeWeaponAttack"">Melee Weapon Attacks</LSTag> that you make ignore physical <LSTag Tooltip=""Resistant"">Resistances</LSTag>.","Enquanto estiver enfurecido, todos os <LSTag Tooltip=""MeleeWeaponAttack"">Ataques com Armas Corpo a Corpo</LSTag> que você realizar ignoram <LSTag Tooltip=""Resistant"">Resistências</LSTag> físicas."
Peak Physicality,Auge Físico
"Gain <LSTag Tooltip=""Advantage"">Advantage</LSTag> on all <LSTag Tooltip=""Strength"">Strength</LSTag> based <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag> and <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>. In addition, your Strength is increased by [1].","Ganhe <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em todos os <LSTag Tooltip=""Strength"">Testes de Força</LSTag> baseados em <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag> e <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag>. Além disso, sua Força é aumentada em [1]."
Rage of the Mountain,Fúria da Montanha
"While enraged, you also become <LSTag Type=""Status"" Tooltip=""ENLARGE"">Enlarged</LSTag>.","Enquanto enfurecido, você também se torna <LSTag Type=""Status"" Tooltip=""ENLARGE"">Enlarged</LSTag>."
"While enraged below 25% of your total <LSTag Tooltip=""HitPoints"">Hit Points</LSTag>, you may make an additional <LSTag Tooltip=""MeleeWeaponAttack"">Melee Weapon Attack</LSTag> using your <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag>.","Enquanto estiver enfurecido com menos de 25% dos seus <LSTag Tooltip=""HitPoints"">Pontos de Vida</LSTag> totais, você pode fazer um <LSTag Tooltip=""MeleeWeaponAttack"">Ataque Corpo a Corpo</LSTag> adicional usando sua <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">reação</LSTag>."
"Affected creature may make an additional attack using their <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag>. This condition persists while enraged under 25% of their total <LSTag Tooltip=""HitPoints"">Hit Points</LSTag>.","A criatura afetada pode fazer um ataque adicional usando sua <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reação</LSTag>. Esta condição persiste enquanto estiver enfurecida com menos de 25% de seus <LSTag Tooltip=""HitPoints"">Pontos de Vida</LSTag> totais."
Rage of the Undefeated,Fúria dos Invencíveis
"Make an additional attack using your <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag>.","Faça um ataque adicional usando sua <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">reação</LSTag>."
Raging Vitality,Vitalidade Enfurecida
"While enraged, recover +1d6 <LSTag Tooltip=""HitPoints"">Hit Points</LSTag> per turn. This passive has no effect while <LSTag Tooltip=""Downed"">Downed</LSTag>.","Enquanto estiver enfurecido, recupere +1d6 <LSTag Tooltip=""HitPoints"">pontos de vida</LSTag> por turno. Este passivo não tem efeito enquanto estiver <LSTag Tooltip=""Downed"">Derrubado</LSTag>."
"While enraged, upon starting your turn while below half of your total <LSTag Tooltip=""HitPoints"">Hit Points</LSTag> you receive total damage <LSTag Tooltip=""Immune"">Immunity</LSTag> until the beginning of your next turn. This may occur once per <LSTag Tooltip=""ShortRest"">Short Rest</LSTag>.","Enquanto estiver enfurecido, ao iniciar seu turno com menos da metade de seus <LSTag Tooltip=""HitPoints"">Pontos de Vida</LSTag> totais, você recebe <LSTag Tooltip=""Immune"">Imunidade</LSTag> a dano total até o início do seu próximo turno. Isso pode ocorrer uma vez por <LSTag Tooltip=""ShortRest"">Descanso Curto</LSTag>."
Relentless Rage,Fúria Implacável
"Affected creature has <LSTag Tooltip=""Immune"">Immunity</LSTag> to all forms of damage.","A criatura afetada tem <LSTag Tooltip=""Immune"">Imunidade</LSTag> a todas as formas de dano."
Rip and Tear,Desmembrar e Rasgar
"While enraged, landing a killing blow or <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> causes enemies within [1] of your target to potentially become <LSTag Type=""Status"" Tooltip=""INTIMIDATING_PRESENCE"">Intimidated</LSTag>. This effect can trigger once per turn.","Enquanto estiver enfurecido, conseguir um golpe mortal ou um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag> faz com que inimigos a até [1] do seu alvo possam se tornar <LSTag Type=""Status"" Tooltip=""INTIMIDATING_PRESENCE"">Intimidados</LSTag>. Esse efeito pode ser ativado uma vez por turno."
Rooted in Anger,Enraizado na Raiva
"You are unable to be forcibly moved. Additionally, you gain a bonus to all <LSTag Tooltip=""Athletics"">Athletics</LSTag> based <LSTag Tooltip=""SkillCheck"">Skill Checks</LSTag> equal to your levels in Barbarian.","Você não pode ser movido à força. Além disso, você ganha um bônus em todos os <LSTag Tooltip=""Athletics"">Atletismo</LSTag> baseados em <LSTag Tooltip=""SkillCheck"">Testes de Habilidade</LSTag> igual ao seu nível em Bárbaro."
"While enraged, gain the ability to immediately retaliate upon taking damage, spending your <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag> in order to make a <LSTag Tooltip=""MeleeWeaponAttack"">Melee Weapon Attack</LSTag> against your aggressor.","Enquanto estiver enfurecido, ganhe a habilidade de retaliar imediatamente ao receber dano, gastando sua <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">reação</LSTag> para fazer um <LSTag Tooltip=""MeleeWeaponAttack"">Ataque Corpo a Corpo</LSTag> contra seu agressor."
Tempered Retaliation,Retaliação Temperada
"While enraged, immediately retaliate upon taking damage, making a <LSTag Tooltip=""MeleeWeaponAttack"">Melee Weapon Attack</LSTag> against your aggressor.","Enquanto estiver enfurecido, retalie imediatamente ao sofrer dano, fazendo um <LSTag Tooltip=""MeleeWeaponAttack"">Ataque com Arma Corpo a Corpo</LSTag> contra seu agressor."
Terrifying Bellow,Uivo Aterrorizante
"Upon becoming enraged, potentially <LSTag Type=""Status"" Tooltip=""INTIMIDATING_PRESENCE"">Intimidate</LSTag> all enemies within [1].","Ao ficar enfurecido, potencialmente <LSTag Type=""Status"" Tooltip=""INTIMIDATING_PRESENCE"">Intimidar</LSTag> todos os inimigos dentro de [1]."
Unarmoured Beast,Besta Desarmada
"While not wearing armour, add your <LSTag Tooltip=""AbilityModifier"">Constitution Modifier</LSTag> to your <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag>.","Enquanto não estiver usando armadura, adicione seu <LSTag Tooltip=""AbilityModifier"">Modificador de Constituição</LSTag> à sua <LSTag Tooltip=""ArmourClass"">Classe de Armadura</LSTag>."
Unrelenting Rampage,Fúria Implacável
"Upon landing a killing blow or <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag>, immediately restore +1d12 <LSTag Tooltip=""HitPoints"">Hit Points</LSTag>. This effect can trigger once per turn.","Ao desferir um golpe mortal ou um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag>, restaure imediatamente +1d12 <LSTag Tooltip=""HitPoints"">Pontos de Vida</LSTag>. Este efeito pode ser ativado uma vez por turno."
Unstoppable Force,Força Incontrolável
"While enraged, all successful Melee and Throw based <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> have a chance to leave your target <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag>.","Enquanto estiver enfurecido, todas as <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> bem-sucedidas baseadas em Corpo a Corpo e Arremesso têm uma chance de deixar seu alvo <LSTag Type=""Status"" Tooltip=""PRONE"">Caído</LSTag>."
