en,pt-BR
"Your melee or ranged weapons become magical, utilizing your <LSTag Tooltip=""SpellcastingAbilityModifier"">Spellcasting Ability</LSTag> for <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> and damage.<br><br>When multi-classing, your Spellcasting Ability is tied to the last class that you have added to your character.<br><br>Once per turn, upon killing another creature or landing a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> with your Bound Weapon, you restore a level one <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>.","Suas armas corpo a corpo ou à distância se tornam mágicas, utilizando sua <LSTag Tooltip=""SpellcastingAbilityModifier"">Habilidade de Magia</LSTag> para <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e dano.<br><br>Ao multiclassar, sua Habilidade de Magia está ligada à última classe que você adicionou ao seu personagem.<br><br>Uma vez por turno, ao matar outra criatura ou causar um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag> com sua Arma Vinculada, você restaura um <LSTag Tooltip=""SpellSlot"">Slot de Magia</LSTag> de nível um."
Arcane Bond (Melee),Vínculo Arcano (Corpo a Corpo)
"Your melee weapons become magical, utilizing your <LSTag Tooltip=""SpellcastingAbilityModifier"">Spellcasting Ability</LSTag> for <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> and damage.<br><br>When multi-classing, your Spellcasting Ability is tied to the last class that you have added to your character.<br><br>Once per turn, upon killing another creature or landing a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> with your Bound Weapon, you restore a level one <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>.","Suas armas corpo a corpo se tornam mágicas, utilizando sua <LSTag Tooltip=""SpellcastingAbilityModifier"">Habilidade de Magia</LSTag> para <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e dano.<br><br>Ao multiclassar, sua Habilidade de Magia está ligada à última classe que você adicionou ao seu personagem.<br><br>Uma vez por turno, ao matar outra criatura ou causar um <LSTag Tooltip=""CriticalHit"">Golpe Crítico</LSTag> com sua Arma Vinculada, você restaura um <LSTag Tooltip=""SpellSlot"">Slot de Magia</LSTag> de nível um."
Arcane Bond (Ranged),Vínculo Arcano (À Distância)
"Your ranged weapons become magical, utilizing your <LSTag Tooltip=""SpellcastingAbilityModifier"">Spellcasting Ability</LSTag> for <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> and damage.<br><br>When multi-classing, your Spellcasting Ability is tied to the last class that you have added to your character.<br><br>Once per turn, upon killing another creature or landing a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> with your Bound Weapon, you restore a level one <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>.","Suas armas de longo alcance se tornam mágicas, utilizando sua <LSTag Tooltip=""SpellcastingAbilityModifier"">Habilidade de Magia</LSTag> para <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e dano.<br><br>Ao multiclassar, sua Habilidade de Magia está ligada à última classe que você adicionou ao seu personagem.<br><br>Uma vez por turno, ao matar outra criatura ou causar um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag> com sua Arma Vinculada, você restaura um <LSTag Tooltip=""SpellSlot"">Espaço de Magia</LSTag> de nível um."
Arcane Bond,Vínculo Arcano
"Affected weapon has become magical, utilizing its owners <LSTag Tooltip=""SpellcastingAbilityModifier"">Spellcasting Ability</LSTag> for <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> and damage.<br><br>When multi-classing, your Spellcasting Ability is tied to the last class that you have added to your character.<br><br>Once per turn, upon killing another creature or landing a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> with your Bound Weapon, you restore a level one <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>.","A arma afetada se tornou mágica, utilizando a <LSTag Tooltip=""SpellcastingAbilityModifier"">Habilidade de Magia</LSTag> de seu proprietário para <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e dano.<br><br>Ao multiclassar, sua Habilidade de Magia está atrelada à última classe que você adicionou ao seu personagem.<br><br Uma vez por turno, ao matar outra criatura ou desferir um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag> com sua Arma Vinculada, você restaura um <LSTag Tooltip=""SpellSlot"">Slot de Feitiço</LSTag> de nível um."
Spellbound Rebirth,Renascimento Encantado
"Upon landing a killing blow or <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag>, restore one charge of <LSTag Type=""ActionResource"" Tooltip=""ArcaneRecoveryPoint"">Arcane Recovery</LSTag>. This effect can trigger once per turn.","Ao desferir um golpe mortal ou um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag>, restaure uma carga de <LSTag Type=""ActionResource"" Tooltip=""ArcaneRecoveryPoint"">Recuperação Arcana</LSTag>. Este efeito pode ser ativado uma vez por turno."
"While in combat, regenerate one charge of <LSTag Type=""ActionResource"" Tooltip=""ArcaneRecoveryPoint"">Arcane Recovery</LSTag> every three turns.","Enquanto estiver em combate, regenere uma carga de <LSTag Type=""ActionResource"" Tooltip=""ArcaneRecoveryPoint"">Recuperação Arcana</LSTag> a cada três turnos."
Spell Surge,Impulso de Feitiço
"Affected creature will recover one charge of <LSTag Type=""ActionResource"" Tooltip=""ArcaneRecoveryPoint"">Arcane Recovery</LSTag> when this status expires.","A criatura afetada recuperará uma carga de <LSTag Type=""ActionResource"" Tooltip=""ArcaneRecoveryPoint"">Recuperação Arcana</LSTag> quando este status expirar."
Telekinetic Command,Comando Telecinético
"Gain <LSTag Type=""Spell"" Tooltip=""Target_TelekineticPush"">Telekinetic Push</LSTag> and <LSTag Type=""Spell"" Tooltip=""Target_TelekineticPull"">Telekinetic Pull</LSTag>.","Ganhe <LSTag Type=""Spell"" Tooltip=""Target_TelekineticPush"">Empurrão Telecinético</LSTag> e <LSTag Type=""Spell"" Tooltip=""Target_TelekineticPull"">Puxão Telecinético</LSTag>."
Telekinetic Push,Empurrão Telecinético
Push a target [1] away from you.,Empurre um alvo [1] para longe de você.
Telekinetic Pull,Puxão Telecinético
Pull a target [1] towards you.,Puxe um alvo [1] em sua direção.
"After damaging another creature with a weapon attack or Spell, you may cast <LSTag Tooltip=""Cantrip"">Cantrips</LSTag> as a <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Bonus Action</LSTag> for the rest of your turn. This may be toggled at any time.","Após causar dano a outra criatura com um ataque de arma ou feitiço, você pode lançar <LSTag Tooltip=""Cantrip"">Truques</LSTag> como uma <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Ação Bônus</LSTag> pelo resto do seu turno. Isso pode ser alternado a qualquer momento."
War Magic,Magia Bélica
"Affected creature may cast <LSTag Tooltip=""Cantrip"">Cantrips</LSTag> as a <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Bonus Action</LSTag> for the rest of their turn.","A criatura afetada pode lançar <LSTag Tooltip=""Cantrip"">Truques</LSTag> como uma <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Ação Bônus</LSTag> pelo restante de seu turno."
"Upon spending <LSTag Type=""ActionResource"" Tooltip=""ArcaneRecoveryPoint"">Arcane Recovery</LSTag> charges to recover <LSTag Tooltip=""SpellSlot"">Spell Slots</LSTag>, you gain <LSTag Tooltip=""Advantage"">Advantage</LSTag> on all damage rolls with Spells and Cantrips. The duration that you retain Advantage is equal to the level of Spell Slot recovered.","Ao gastar cargas de <LSTag Type=""ActionResource"" Tooltip=""ArcaneRecoveryPoint"">Recuperação Arcana</LSTag> para recuperar <LSTag Tooltip=""SpellSlot"">Espaços de Feitiço</LSTag>, você ganha <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em todas as rolagens de dano com Feitiços e Truques. A duração da Vantagem que você mantém é igual ao nível do Espaço de Feitiço recuperado."
Wizard's Clarity,Clareza do Mago
"Affected creature rolls all damage of Spells and Cantrips with <LSTag Tooltip=""Advantage"">Advantage</LSTag>.","A criatura afetada rola todo o dano de feitiços e truques com <LSTag Tooltip=""Advantage"">Vantagem</LSTag>."
Woven Precision,Precisão Entrelaçada
"Reduce the number needed to roll a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> with Spells and <LSTag Tooltip=""Cantrip"">Cantrips</LSTag> by 1.","Reduza o número necessário para rolar um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag> com Feitiços e <LSTag Tooltip=""Cantrip"">Truques</LSTag> em 1."
