en,pt-BR
"Gain the ability to <LSTag Type=""Spell"" Tooltip=""Shout_Dash"">Dash</LSTag>, <LSTag Type=""Spell"" Tooltip=""Shout_Disengage"">Disengage</LSTag>, and <LSTag Type=""Spell"" Tooltip=""Shout_Hide"">Hide</LSTag> as a <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag>. This effect can be toggled at any time.","Ganhe a habilidade de <LSTag Type=""Spell"" Tooltip=""Shout_Dash"">Correr</LSTag>, <LSTag Type=""Spell"" Tooltip=""Shout_Disengage"">Desengajar</LSTag> e <LSTag Type=""Spell"" Tooltip=""Shout_Hide"">Esconder</LSTag> como uma <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reação</LSTag>. Esse efeito pode ser alternado a qualquer momento."
Sharp Eyes,Olhos Afiados
"Automatically succeed all <LSTag Tooltip=""Perception"">Perception</LSTag> and <LSTag Tooltip=""Insight"">Insight</LSTag> based <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>.","Siga automaticamente todos os <LSTag Tooltip=""Perception"">Testes de Percepção</LSTag> e <LSTag Tooltip=""Insight"">Testes de Intuição</LSTag> baseados em <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag>."
Spectre,Espectro
"While <LSTag Type=""Status"" Tooltip=""SNEAKING"">Sneaking</LSTag> or <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisible</LSTag>, teleport up to [1]. Your ability to warp is not limited by line of sight.","Enquanto estiver <LSTag Type=""Status"" Tooltip=""SNEAKING"">Se escondendo</LSTag> ou <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisível</LSTag>, teleporte-se até [1]. Sua habilidade de teletransporte não é limitada pela linha de visão."
Spectral Movement,Movimento Espectral
Teleport up to [1]. Your ability to warp is not limited by line of sight.,Teletransporte até [1]. Sua habilidade de se teletransportar não é limitada pela linha de visão.
Subtle Impact,Impacto Sutil
"You ignore all fall damage. When <LSTag Type=""Spell"" Tooltip=""Projectile_Jump"">Jumping</LSTag>, you immediately make an attempt to <LSTag Type=""Status"" Tooltip=""SNEAKING"">Sneak</LSTag>.","Você ignora todo dano de queda. Ao <LSTag Type=""Spell"" Tooltip=""Projectile_Jump"">Pular</LSTag>, você imediatamente faz uma tentativa de <LSTag Type=""Status"" Tooltip=""SNEAKING"">Sonegar</LSTag>."
Umbral Sight,Visão Umbral
"Gain <LSTag Type=""Passive"" Tooltip=""SuperiorDarkvision"">Superior Darkvision</LSTag> and the ability to see within magical darkness.","Ganhe <LSTag Type=""Passive"" Tooltip=""SuperiorDarkvision"">Visão no Escuro Superior</LSTag> e a habilidade de ver dentro da escuridão mágica."
"When an enemy fails an <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag> against you, you may spend your <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag> in order to become <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisible</LSTag> until the end of your next turn.","Quando um inimigo falha em uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> contra você, você pode gastar sua <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">reação</LSTag> para se tornar <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisível</LSTag> até o final do seu próximo turno."
Vanish,Desaparecer
"When an enemy fails an <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag> against you, become <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisible</LSTag> until the end of your next turn.","Quando um inimigo falha em uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> contra você, fique <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisível</LSTag> até o final do seu próximo turno."
Vanishing Act,Ato de Desaparecimento
"Affected creature is <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisible</LSTag> until the end of their next turn.","A criatura afetada está <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisível</LSTag> até o final de seu próximo turno."
Venomous,Venenoso
"Upon <LSTag Type=""Status"" Tooltip=""SNEAKING"">Sneaking</LSTag> or becoming <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisible</LSTag>, your weapons are coated in a basic <LSTag Type=""Status"" Tooltip=""POISONED"">Poison</LSTag> for three turns.","Ao <LSTag Type=""Status"" Tooltip=""SNEAKING"">Se esgueirar</LSTag> ou se tornar <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisível</LSTag>, suas armas ficam cobertas por um <LSTag Type=""Status"" Tooltip=""POISONED"">Veneno</LSTag> básico por três turnos."
